family	coverage
all	0.582178
median	0.250000
mean	0.392604
std	0.398966
Sua5_yciO_yrdC	0.0
CAT_RBD	0.0
Inos-1-P_synth	0.0
Peripla_BP_2	0.0
Pro_CA	0.0
PTB	0.0
Cys_Met_Meta_PP	0.0
CPS	0.0
RNA_pol_A_bac	0.0
Glyco_hydro_18	0.0
plantltp	0.0
lacI	0.0
TPK_catalytic	0.0
Ribosomal_L7Ae	0.0
DNA_polymeraseX	0.0
hemery	0.0
NTP_transferase	0.0
ACPS	0.0
DISIN	0.0
SRP19	0.0
fibrinogen_C	0.0
UcrQ	0.0
CoA_binding	0.0
laminin_G	0.0
Lyase_8_C	0.0
rrm	0.0
malic_N	0.0
Ala_racemase_N	0.0
Transglutamin_N	0.0
TPK_B1_binding	0.0
FTR	0.0
Cytochrome_C1_N	0.0
Sulfotransfer	0.0
zf-TAZ	0.0
mmp	0.0
Syntaxin	0.0
ghf15	0.0
Amidase	0.0
ghf18	0.0
Peptidase_M17_N	0.0
bv	0.0
Peptidase_C2_D1	0.0
PGM_PMM_NC	0.0
stpp	0.0
His_biosynth	0.0
Cu_amine_oxid	0.0
EGF_Lam	0.0
MutS_D3	0.0
CCP_MauG	0.0
Terpene_synth_NC	0.0
TrpBP	0.0
Isochorismatase	0.0
Peptidase_S11	0.0
Peptidase_S21	0.0
cytprime	0.0
transket_pyr	0.0
msb	0.0
fer4_NifH	0.0
Asp_Glu_race	0.0
FAD-oxidase_C	0.0
envelope	0.0
ndk	0.0
RNA_dep_RNA_pol	0.0
NO_synthase	0.0
Cucumo_coat	0.0
LDLa	0.0
Flavoprotein	0.0
Plectin	0.0
mcp2	0.0
TBCA	0.0
Ferrochelatase	0.0
Glyco_transf_8	0.0
DPS	0.0
Cys-protease-3C	0.0
Fe_dep_repress	0.0
tetR	0.0
BAG	0.0
RNA_pol_H	0.0
ERM	0.0
Peptidase_C15	0.0
RNase_U2	0.0
RNA_pol_N	0.0
Trypan_glycop	0.0
HIT	0.0
VAT-N	0.0
Skp1	0.0
Seedstore_7s	0.0
Epimerase	0.0
thymid_phosphorylase	0.0
Arg_repressor_N	0.0
Amidase_2	0.0
RuBisCO_large_N	0.0
cyt5	0.0
Antifreeze	0.0
Orbi_VP7	0.0
MHC_II_alpha_NC	0.0
CCP_MauG_NC	0.0
LIM	0.0
Clp_N	0.0
MIF	0.0
MIP	0.0
protg	0.0
Methyltransf_2	0.0
SAM	0.0
PRK	0.0
GSH_synth_ATP	0.0
MoCF_biosynth	0.0
lh2	0.0
S_T_dehydratase	0.0
Dala_Dala_ligas	0.0
Ribosomal_S5	0.0
bromodomain	0.0
DAHP_synth_1	0.0
tRNA-synt_1	0.0
Asp_Glu_race_D	0.0
URO-D	0.0
Fe_Asc_oxidored	0.0
hom	0.0
adeno_fiber	0.0
RrnaAD	0.0
integrase	0.0
Ribosomal_S8	0.0
MCR_alpha	0.0
STAS	0.0
Astacin	0.0
Glyco_hydro_20b	0.0
SNAP-25	0.0
KSI	0.0
Rotamase	0.0
recombinase	0.0
Ribosomal_L30	0.0
PKD	0.0
GATA	0.0
HATPase_c	0.0
ech	0.0
mmo	0.0
Ribosomal_S5_N	0.0
eIF-5a	0.0
HSP20	0.0
FolB	0.0
Arginosuc_synth	0.0
TyrKc	0.0
Mu_DNA_bind	0.0
LIF_OSM	0.0
ALBUMIN	0.0
CH	0.0
RhoGEF	0.0
trans_reg_C	0.0
IRF	0.0
CYCc	0.0
B	0.0
Recep_L_domain	0.0
MBD	0.0
ABC_tran	0.0
pnp	0.0
bac_lipase	0.0
sugbp	0.0
CARD	0.0
Lyase_8	0.0
bontoxilysin	0.0
KH	0.0
sti	0.0
Rib_hydrolayse	0.0
isoamylase_N	0.0
PDZ	0.0
GerE	0.0
citrate_synt	0.0
hr	0.0
RuvA	0.0
PCI_1	0.0
UCH	0.0
SLT	0.0
tRNA-synt_1d_C	0.0
F5_F8_type_C	0.0
PHBH	0.0
EF1BD	0.0
TRANSTHYRETIN	0.0
Dehydratase_SU	0.0
Ribosomal_S30AE	0.0
PAX	0.0
ENTH	0.0
arrestin_C	0.0
Dala_Dala_ligas_C	0.0
PAC	0.0
DNA_pol3_beta	0.0
MurB_C	0.0
ghf7	0.0
ghf5	0.0
fer4	0.0
DUF170	0.0
trfl	0.0
cpn10	0.0
SRP54M	0.0
hip	0.0
DUF28	0.0
fabp	0.0
SHMT	0.0
Glyco_transf_6	0.0
FA58C	0.0
slectin	0.0
Band_41_N	0.0
DUF101	0.0
BRCT	0.0
APC10	0.0
AlaDh_PNT	0.0
FAA_hydrolase	0.0
VAT-Nn	0.0
Dehydratase_MU	0.0
il8	0.0
SKI	0.0
Dala_Dala_ligas_N	0.0
fn3	0.0
PX	0.0
CCP_MauG_C	0.0
MIF4G	0.0
G6PD_C	0.0
Ribosomal_S15	0.0
Ran_BP1	0.0
Kchannel	0.0
Parvo_coat2	0.0
lipocalin	0.0
PEPCK_ATP	0.0
BChl_A	0.0
Filamin	0.0
Ribosomal_L22	0.0
ANK	0.0
ung	0.0
Glyco_hydro_47	0.0
PGM_PMM_I	0.0
dutpase	0.0
pot	0.0
uce	0.0
Cu_nir	0.0
GAL4	0.0
Phage_lysozyme	0.0
Bac_DNA_binding	0.0
CBD_2	0.0
WHEP-TRS	0.0
int	0.0
E2_N	0.0
Cu_bind_like	0.0
S-AdoMet_syntD2	0.0
Colicin	0.0
Exonuclease	0.0
HTH_AraC	0.0
P	0.0
Ribosomal_L6_D	0.0
Ribosomal_L4	0.0
Ribosomal_L6	0.0
DNA_gyraseB_N2	0.0
PMSR	0.0
Sec23_NC	0.0
NMT	0.0
MutS_C	0.0
Zn_dep_PLPC	0.0
Ribosomal_L2_C	0.0
MutS_N	0.0
tcl1_mtcp1	0.0
vprotease	0.0
Rhodanese	0.0
ADP_PFK_GK	0.0
Desulfoferrodox	0.0
toxin_2	0.0
PTS_EIIA_2	0.0
Esterase	0.0
COX2	0.0
GAD	0.0
ATP-synt_DE_N	0.0
Ham1p_like	0.0
SRP54	0.0
ccH	0.0
Acetyltransf2	0.0
C1q	0.0
Lum_binding	0.0
Terpene_synth_N	0.0
capsid_c	0.0
Cys_knot	0.0
Rho_GDI	0.0
Frataxin_Cyay	0.0
ARM	0.0
AlaDh_PNT_D1	0.0
Sec7	0.0
TmpK	0.0
CoA_trans	0.0
pili_assembly	0.0
rvintegrase	0.0
Ribosomal_L18p	0.0
CASc	0.0
Ribosomal_L14	0.0
PGM_PMM_II	0.0
hemopexin	0.0
TrkA-N	0.0
serbact	0.0
PPTA	0.0
dTDP_sugar_isom	0.0
Nitroreductase	0.0
voltage_CLC	0.0
KISc	0.0
Tymo_coat	0.0
Binary_toxA	0.0
FAD_binding_5	0.0
FAD_binding_4	0.0
Peptidase_S9	0.0
Cytidylyltransf	0.0
ribonuclease_T2	0.0
NTP_transf_2	0.0
Orn_DAP_Arg_deC	0.0
formyl_transf	0.0
Cytochrome_C1	0.0
NHase_alpha	0.0
OTCace	0.0
HSF_DNA-bind	0.0
Invasin	0.0
RuBisCO_large	0.0
Egg_lysin	0.0
PBD	0.0
CBD_6	0.0
ChtBD	0.0
trp_syntA	0.0
MYSc	0.0
PCMT	0.0
biotin_lipoyl	0.0
LRR	0.0
YgbB	0.0
NusB	0.0
tRNA-synt_2d	0.0
ALAD	0.0
dhfr	0.0
GATase	0.0
WD40	0.0
DNA_mis_repair_NM	0.0
reductases	0.0
pp-binding	0.0
Phage_F	0.0
IF4E	0.0
MHC_II_beta_NC	0.0
DNA_methylase	0.0
NTP_transf_2_N2	0.0
AMP-binding	0.0
fer2	0.0
CUB	0.0
GGL	0.0
Hpr_kinase	0.0
fusion_gly	0.0
LysR_substrate	0.0
utg	0.0
LEM	0.0
ligase-CoA_NC	0.0
RNA_pol_A_CTD	0.0
cat3	0.0
C4	0.0
malic	0.0
Hint	0.0
SCP2	0.0
VHS	0.0
cbp	0.0
rvt	0.0
Ricin_B_lectin	0.0
CBM_20	0.0
6PGD	0.0
flavbb	0.0
cks	0.0
ICL	0.0
Asn_synthase_NC	0.0
CopC	0.0
START	0.0
Cytidylyl_trans	0.0
abhydrolase_2	0.0
dCMP_cyt_deam	0.0
piplc	0.0
DHBP_synthase	0.0
Acetyltransf	0.0
TPK	0.0
rep	0.0
Staphylokinase	0.0
xia	0.03125
GP120	0.0555555555556
cox	0.0588235294118
grs	0.0606060606061
gag_p17	0.0666666666667
lipoxygenase	0.0689655172414
pgk	0.0714285714286
gln-synt	0.0714285714286
CODH	0.0769230769231
MutS_NC	0.0769230769231
Ald_Xan_dh_2	0.0769230769231
svmp	0.0769230769231
Adenylsucc_synt	0.0833333333333
