family	coverage
all	0.720389
median	0.704869
mean	0.677633
std	0.144928
RING	0.1
igcon	0.16
LEM	0.2
UPF0033	0.2
PTB	0.214285714286
HMG_box	0.225806451613
5_3_exonuclease	0.232558139535
MM_CoA_mutase	0.238095238095
RrnaAD	0.241134751773
Histidine_kinase	0.257142857143
MMOB	0.261904761905
seatoxin	0.263157894737
RA	0.263157894737
BIR	0.266666666667
NusB	0.270588235294
ets	0.282051282051
CBD_2	0.282051282051
LBP_BPI_CETP	0.285714285714
tRNA-synt_1_edit	0.287356321839
mutT	0.304347826087
GLUCAGON	0.304347826087
toxin_2	0.304347826087
SUI1	0.305555555556
S1	0.307692307692
RhoGEF	0.307692307692
HLH	0.310344827586
igC2	0.3125
dsrm	0.318181818182
PAN	0.32
Bac_DNA_binding	0.324324324324
STAS	0.333333333333
sigma54	0.333333333333
Filamin	0.339285714286
PyrI	0.342857142857
myb_DNA-binding	0.344827586207
Ribosomal_S15	0.348837209302
Alpha_adaptinC2	0.35
Staphylokinase	0.351351351351
eIF-1a	0.351351351351
Fork_head	0.351351351351
DAP_epimerase	0.358974358974
sh3	0.36
HSF_DNA-bind	0.367346938776
spidertoxin	0.37037037037
BRCT	0.371428571429
Mu_DNA_bind	0.372093023256
PARATHYROID	0.375
CBD_6	0.379746835443
hormone5	0.38
Cys-protease-3C	0.381578947368
PX	0.381818181818
internalin	0.382352941176
PABP	0.384615384615
VAT-Nc	0.387096774194
ACT	0.387096774194
PNTB	0.388429752066
Activin_recp	0.388888888889
UBX	0.388888888889
PBP_GOBP	0.391304347826
Cyclotide	0.4
Ribonuclease_P	0.402298850575
ccH	0.405405405405
MBD	0.409090909091
ANATO	0.411764705882
Fimbrial	0.416666666667
SAM_PNT	0.418604651163
DUF101	0.421875
pp	0.423076923077
ATP-synt	0.423423423423
Invasin	0.423728813559
pili_assembly	0.424242424242
PRK	0.426829268293
pp-binding	0.428571428571
Arthro_defensin	0.428571428571
tRNA-synt_1b	0.435185185185
GA	0.4375
CIDE-N	0.4375
integrase	0.4375
EGF_Lam	0.44
igI	0.44
egf	0.441176470588
Alpha_adaptin_C	0.44262295082
prenyltrans	0.44347826087
blmb	0.444444444444
IF4E	0.444444444444
cNMP	0.44578313253
AP_endonuc_2	0.447916666667
linker_histone	0.448275862069
phero	0.45
igps	0.451219512195
PKD	0.451612903226
Peptidase_S15_C	0.452054794521
UreE	0.453333333333
squash	0.454545454545
TPK_B1_binding	0.457627118644
DISIN	0.458333333333
KH	0.458333333333
SRP19	0.458333333333
plantltp	0.460526315789
mthina	0.461538461538
Sua5_yciO_yrdC	0.462264150943
Alpha_adaptinC12	0.464646464646
actin	0.466165413534
igV	0.468085106383
LIM	0.46875
Gly_radical	0.470319634703
WW	0.470588235294
PCI_1	0.472222222222
RNA_pol_A_CTD	0.47619047619
DEATH	0.478260869565
DNA_ligase_C	0.478260869565
Ala_racemase_N	0.479166666667
pilin	0.48
SCP	0.480519480519
recombinase	0.481481481481
Amino_oxidase_D2	0.48275862069
PBD	0.48275862069
RNA_pol_N	0.484848484848
tRNA-synt_1d_N	0.484848484848
cat3	0.485148514851
Glyco_hydro_2_N	0.485714285714
RNase_U2	0.488
FAD_binding_4	0.488888888889
SNAP-25	0.491525423729
Sec7	0.492424242424
acyo	0.493150684932
Thioesterase	0.495145631068
Tymo_coat	0.496296296296
CBS	0.5
P53	0.5
PyrI_NC	0.5
Chorismate_mut	0.5
DnaJ	0.5
Mur_ligase_C	0.5
TFIIS	0.5
TMV_coat	0.504132231405
bv	0.504854368932
Topoisomerase_I_core	0.505376344086
FHA	0.507246376812
Cys_knot	0.507246376812
DUF153	0.509433962264
GFO_IDH_MocA_C	0.509433962264
CC4	0.510416666667
PH	0.512195121951
HMA	0.512820512821
capsid_n	0.513157894737
FolB	0.514285714286
tRNA_bind	0.515151515152
hr	0.516129032258
GHMP_kinases_C	0.517857142857
ghf28	0.521212121212
TIL	0.521739130435
S_100	0.52380952381
DNA_polymeraseX	0.52427184466
Peripla_BP_2	0.525
UcrQ	0.525423728814
RNA_pol_H	0.527777777778
Thr_dehydrat_C	0.529411764706
Amidase_2	0.529411764706
Hint	0.529411764706
Trypan_glycop	0.531073446328
EPSP_syntase	0.533018867925
biotin_lipoyl	0.533333333333
RNA_pol_K	0.533333333333
Rotamase	0.533333333333
chromo	0.533333333333
Transglutamin_C	0.53488372093
TonB_dep_Rec	0.534979423868
Lyase_8_N	0.53738317757
Glyco_hydro_20b	0.539682539683
LIF_OSM	0.541176470588
DegT_DnrJ_EryC1	0.542682926829
Cytidylyl_trans	0.544444444444
MIP	0.544554455446
His_biosynth	0.54609929078
pnp	0.547008547009
CcmE	0.547619047619
Peptidase_S21	0.547826086957
tubulin	0.548589341693
Huristasin	0.55
fer2	0.550724637681
pdc	0.551083591331
DEP	0.551724137931
S_T_dehydratase	0.552486187845
L15	0.555555555556
Toprim	0.558823529412
pec_lyase	0.55905511811
OMPdecase	0.560747663551
isoamylase_N	0.560975609756
Exonuclease	0.560975609756
LysR_substrate	0.561403508772
Flavin_Reduct	0.561643835616
OTCace	0.561797752809
thiored	0.5625
Peptidase_S15	0.5625
Haloperoxidase	0.563218390805
VAT-N	0.563218390805
GFO_IDH_MocA_NC	0.566878980892
CAP_GLY	0.568181818182
protg	0.56862745098
bowman	0.571428571429
Ribosomal_L4	0.571428571429
hexapep	0.573170731707
ISP	0.574074074074
INTERFERON_A_B_D	0.575757575758
Ribosomal_L22	0.575757575758
ARID	0.576923076923
FAA_hydrolase	0.577981651376
GATase	0.577981651376
DNA_mis_repair_M	0.578947368421
RGS	0.578947368421
IF3	0.583333333333
P	0.583333333333
planttoxin	0.583333333333
PDGF	0.584905660377
Rib_hydrolayse	0.585798816568
Usp	0.586206896552
AMP-binding	0.587360594796
RNA_pol_A_bac	0.5875
Asn_synthase_NC	0.587755102041
e3	0.588235294118
CARD	0.588235294118
Ribosomal_L18p	0.589285714286
Amino_oxidase_D1	0.590604026846
Binary_toxA	0.591304347826
Peptidase_S9	0.592105263158
Asp_Glu_race	0.592233009709
MGS	0.592592592593
PGI	0.592741935484
aminotran_4	0.593301435407
kex	0.593457943925
Uricase	0.59375
isoamylase_NC	0.594339622642
Lyase_8_NC	0.59595959596
Asp_Glu_race_D	0.59649122807
DAHP_synth_1	0.597883597884
GFP	0.59872611465
Amino_oxidase	0.59900990099
Transglutamin_N	0.6
TBCA	0.6
GAF	0.6
DUF170	0.6
cpn10	0.6
WHEP-TRS	0.6
rnr	0.6
rasgap	0.60103626943
Peptidase_S15_N	0.601226993865
FA58C	0.601769911504
PCNA	0.601990049751
tRNA-synt_2d	0.602272727273
laminin_G	0.60396039604
CPSase_L_chain	0.60396039604
zf-TAZ	0.606060606061
asprs	0.606425702811
PPTA	0.606557377049
transketolase	0.607142857143
Antifreeze	0.607843137255
ALBUMIN	0.609022556391
Sec23_NC	0.609065155807
Bet_v_I	0.609929078014
HSP20	0.611111111111
igvar-h	0.611111111111
cyt5	0.611940298507
BChl_A	0.612377850163
Glyco_hydro_2	0.612903225806
CopC	0.613636363636
Phage_integrase	0.613636363636
lta	0.614525139665
LDLa	0.615384615385
UCR_TM	0.615384615385
ghf2	0.615384615385
GSH_synthase	0.615384615385
neurotox	0.615384615385
merR	0.615384615385
Agglutinin	0.616666666667
PHBH	0.617021276596
FAD_binding	0.617283950617
Recep_L_domain	0.617647058824
formyl_transf	0.618556701031
Glyco_transf_28	0.620253164557
Topoisom_bac	0.620253164557
GHMP_kinases	0.62037037037
TPK	0.620481927711
Peptidase_M16	0.621451104101
DNA_mis_repair_NM	0.622093023256
il8	0.622222222222
N6_N4_Mtase	0.622516556291
tRNA-synt_1d	0.622857142857
Sulfotransfer	0.623655913978
oxidored_FMN	0.624338624339
SIS	0.625
IRF	0.625
MutS_N	0.625
lyase_1	0.625954198473
GSH_synth_ATP	0.626050420168
Terpene_synth_N	0.62676056338
ku	0.626984126984
START	0.626984126984
GATA	0.627906976744
Desulfoferrodox	0.628571428571
Nitroreductase	0.628865979381
Ribosomal_L5_NC	0.629032258065
Glyco_transf_8	0.630136986301
FAD_binding_5	0.630331753555
GSH_synthase_NC	0.631067961165
TGT	0.631111111111
tryp_alpha_amyl	0.631578947368
FN2	0.631578947368
FN1	0.631578947368
dpb	0.631746031746
RNA_dep_RNA_pol	0.632352941176
sdr	0.634020618557
ACBP	0.634615384615
Kchannel	0.634920634921
PCMT	0.63503649635
EFG_IV	0.635135135135
GAD	0.635135135135
response_reg	0.636363636364
Arg_repressor_N	0.636363636364
mthinb	0.636363636364
PDZ	0.636363636364
dpo1	0.637209302326
Mur_ligase	0.6375
Fz	0.63829787234
Transglutamin_NC	0.638775510204
pot	0.638888888889
Anperoxidase	0.639130434783
SRP54	0.64
utg	0.640625
CAT_RBD	0.641025641026
Glyco_hydro_18_D2	0.641025641026
ANK	0.641304347826
hormone_rec	0.641379310345
Pertussis_S2S3_N	0.641975308642
PBP	0.641975308642
DNA_topoisoIV	0.642276422764
MutS_C	0.642857142857
MutS_D2	0.642857142857
ACPS	0.642857142857
GHMP_kinases_N	0.642857142857
AlaDh_PNT_D1	0.643410852713
Ran_BP1	0.643564356436
EF1BD	0.643835616438
RuvA	0.644444444444
ribokinase	0.644970414201
SpoU_methylase	0.645161290323
DNA_pol3_beta	0.645569620253
Lyase_8_C	0.647058823529
TrkA-N	0.647058823529
tRNA-synt_1	0.647321428571
Methyltransf_2	0.647826086957
Inos-1-P_synth	0.648044692737
Penicil_amidase	0.648351648352
sialidase_N	0.648648648649
tRNA-synt_1c	0.649006622517
rhv	0.649484536082
TmpK	0.65
ICL	0.650306748466
Peptidase_C2_D2	0.650793650794
bontoxilysin	0.650909090909
Peptidase_M17_N	0.651162790698
Rhodanese	0.652173913043
glob	0.652892561983
Methyltransf_1	0.65306122449
Asn_synthase	0.653179190751
DNA_pol_B	0.653266331658
G6PD_C	0.653465346535
Bac_globin	0.653846153846
gln-synt_N	0.654320987654
DAO	0.654639175258
CoA_trans	0.654676258993
inositol_P	0.654929577465
URO-D	0.655172413793
Pyridox_oxidase	0.655172413793
Lum_binding	0.65625
cyclin	0.656626506024
Colicin_Pyocin	0.65671641791
Cu_bind_like	0.657534246575
Arg_repressor_C	0.657894736842
gtp	0.65811965812
ribonuclease_T2	0.658227848101
FTR	0.658536585366
BAG	0.659090909091
CN_hydrolase	0.659722222222
Isochorismatase	0.66
Cucumo_coat	0.66
trans_reg_C	0.66
DUF28	0.660256410256
DHDPS	0.660305343511
capsid_c	0.660377358491
Peptidase_M27	0.660606060606
fkbp	0.661290322581
DNA_ligase_N	0.661458333333
tRNA-synt_1d_M	0.661764705882
Cu_amine_oxid	0.662068965517
SCP2	0.662337662338
HMG-CoA_red	0.662576687117
RhoGAP	0.662790697674
Peptidase_M24	0.662983425414
alpha-amylase_NC	0.662983425414
Ribosomal_L7Ae	0.663157894737
CUB	0.663157894737
Pep_deformylase	0.663636363636
SpoU_methylase_N	0.666666666667
Peptidase_S11	0.666666666667
Inh	0.666666666667
EFG_C	0.666666666667
Aldolase_II	0.666666666667
PAH	0.666666666667
SRP54M	0.666666666667
lipocalin	0.666666666667
pou	0.666666666667
Ribosomal_L6	0.666666666667
Phage_G	0.666666666667
transcript_fac2	0.668918918919
rnh	0.669642857143
ATP-synt_g	0.669724770642
trfl	0.669902912621
NTP_transf_2_N2	0.67115902965
Lyase_8	0.671232876712
Arginosuc_synth	0.671532846715
Dala_Dala_ligas_N	0.671641791045
Nitrophorin	0.672131147541
UCH	0.672727272727
tyrosinase	0.672897196262
MM_CoA_mutase_N	0.674050632911
ALAD	0.674107142857
aconitase	0.674329501916
UCR_14kD	0.674418604651
GTP_cyclohydroI	0.675675675676
Yers_vir_YopE	0.675675675676
DHOdehase	0.675824175824
Flavoprotein	0.67619047619
sugbp	0.676470588235
Clp_N	0.677083333333
NHase_beta	0.677419354839
Transglut_core	0.678260869565
Cytidylyltransf	0.678571428571
ABC_tran	0.678832116788
ghf46	0.68
Ribosomal_L30	0.68
Ferrochelatase	0.68
HTH_AraC_2	0.680412371134
gdh	0.680497925311
Pectinesterase	0.680722891566
DPS	0.681034482759
YgbB	0.682242990654
cystatin	0.68253968254
SPEC	0.68253968254
hemopexin	0.68275862069
hom	0.682926829268
SAICAR_synt	0.682926829268
cytprime	0.682926829268
avi	0.683333333333
ech	0.683673469388
AlaDh_PNT	0.683720930233
Endonuclease_3	0.684210526316
DNA_gyraseB	0.684210526316
DNA_methylase	0.68449197861
UvrD-helicase	0.684782608696
CASc	0.685314685315
PotD	0.685483870968
MutS_NC	0.685851318945
scorptoxin	0.686274509804
Fe_Asc_oxidored	0.686567164179
proteasome	0.687150837989
CPS	0.687179487179
STAT	0.687651331719
thiolase	0.687898089172
FAD-oxidase_C	0.688034188034
PSI_PsaE	0.688888888889
Peptidase_C2_D1	0.690322580645
ghf6	0.690476190476
aldedh	0.690866510539
Glu_syn_central	0.692068429238
DNA_ligase	0.692307692308
CBD_3	0.692307692308
C1	0.692307692308
GBP_PSP	0.692307692308
Glyco_hydro_18_D1	0.692307692308
ghf34	0.692307692308
GXGXG	0.692640692641
ligase-CoA_NC	0.693009118541
endotoxin	0.693208430913
rvt	0.693430656934
ATP-synt_DE_N	0.693548387097
CYCc	0.693693693694
GroEL	0.694117647059
cdh	0.694444444444
DSPc	0.694444444444
NTP_transf_2	0.694533762058
PPDK_N_term	0.694805194805
reductases	0.696202531646
Plectin	0.696202531646
Lipoprotein_4	0.69696969697
MIF4G	0.69696969697
NTP_transferase	0.69756097561
TPK_catalytic	0.698113207547
tRNA-synt_1d_C	0.698924731183
DEFSN	0.7
hemocyan	0.7
PAC	0.7
Extradiol_dioxy	0.7
GATase_2	0.700336700337
PAP2	0.700581395349
Parvo_coat2	0.700873362445
Cu-oxidase	0.701067615658
alk_phosphatase	0.701195219124
Ribosomal_L2	0.702127659574
PGM_PMM_I	0.702290076336
G6PD_NC	0.702623906706
pcd	0.702702702703
UPF0076	0.703296703297
mle	0.703592814371
Peptidase_C2	0.704035874439
MCR_beta_N	0.704819277108
trp_syntA	0.704918032787
RRF	0.705479452055
ghf33	0.705882352941
VAT-Nn	0.705882352941
HTH_AraC	0.705882352941
SAM_decarbox	0.70625
ngf	0.70652173913
Zn_dep_PLPC	0.706766917293
A2M_A	0.707070707071
Cytochrome_C1_N	0.707142857143
envelope	0.707317073171
EFTU_C	0.707317073171
gln-synt_NC	0.707446808511
oat	0.707482993197
ghf5	0.707547169811
AP_endonucleas1	0.707692307692
DNA_photolyase	0.708074534161
ModA	0.708333333333
IMPDH	0.708333333333
piplc	0.708609271523
ADP_PFK_GK	0.708894878706
prc	0.708955223881
prt	0.709090909091
adh	0.709090909091
serpin	0.709342560554
Dwarfin	0.710144927536
Terpene_synth_NC	0.710327455919
malt_amylase_NC	0.710359408034
C2	0.710526315789
ghf18	0.710843373494
sh2	0.710843373494
Spermine_synth	0.71098265896
fibrinogen_C	0.711111111111
E1_dehydrog	0.711111111111
Peptidase_M17	0.711382113821
histone	0.711538461538
G6PD	0.71186440678
MYSc	0.712851405622
abhydrolase_2	0.713414634146
ung	0.713567839196
Amidase	0.713725490196
Amidinotransferase	0.713740458015
PTS_EIIA_2	0.714285714286
taf	0.714285714286
B	0.714285714286
ghf7	0.714285714286
rvintegrase	0.714285714286
aadh	0.71469740634
DHPS	0.715
FAD-oxidase_NC	0.715311004785
dCMP_cyt_deam	0.716049382716
RHD	0.716279069767
Sec1	0.716666666667
PBP_C2	0.716981132075
arrestin_NC	0.717741935484
bac_luciferase	0.717948717949
TIMP	0.718181818182
gln-synt	0.718309859155
DNA_gyraseB_N2	0.718849840256
B_lectin	0.719512195122
Epimerase	0.71978021978
Ribosomal_L11	0.72
cks	0.72
RNase_HII	0.720779220779
Peptidase_S24	0.720930232558
alpha-amylase_N	0.720930232558
QRPTase	0.721238938053
Heme_oxygenase	0.72131147541
GFO_IDH_MocA	0.721518987342
COX2	0.72192513369
Ribosomal_L2_C	0.722222222222
toxin	0.722222222222
COX3	0.722488038278
Cys_Met_Meta_PP	0.722580645161
uce	0.72268907563
PEP-utilizers_NC	0.723226703755
7kD_DNA_binding	0.723404255319
Ribosomal_S5_N	0.723404255319
Glyco_hydro_20	0.723618090452
PK	0.723653395785
ghf9	0.724137931034
Cytochrome_C1	0.724324324324
cat	0.724941724942
F_bP_aldolase	0.725274725275
SSB	0.725490196078
ghf10	0.725888324873
AFOR	0.726513569937
GGL	0.727272727273
eIF-5a	0.727272727273
transketolase_C	0.727272727273
SIR2	0.728395061728
TyrKc	0.729064039409
Dala_Dala_ligas	0.729257641921
ModE_C	0.72972972973
Glu_synth_NTN	0.730407523511
Beta_elim_lyase	0.730659025788
HATPase_c	0.730769230769
arrestin_C	0.730769230769
GAL4	0.730769230769
E2_N	0.730769230769
DUF50	0.730769230769
arrestin	0.731092436975
voltage_CLC	0.731132075472
Ham1p_like	0.731481481481
MATH	0.731481481481
Integrase_Zn	0.731707317073
Bcl-2	0.731958762887
msb	0.732142857143
CMAS	0.732793522267
MutS_D3	0.733333333333
VPR	0.733333333333
FAD_binding_2	0.733766233766
aakinase	0.733870967742
hexokinase	0.733990147783
asp	0.734126984127
APC10	0.734513274336
Phage_F	0.734693877551
Topoisomerase_I	0.735135135135
IFN-gamma	0.735849056604
pentraxin	0.735849056604
Colicin	0.737179487179
Ribosomal_S5	0.737288135593
S4	0.738095238095
Astacin	0.738461538462
p450	0.738775510204
cytochrome_b	0.74011299435
Orbi_VP7	0.740384615385
phs	0.740445859873
phosphotriesterase	0.741116751269
ppase	0.741258741259
NTP_transf_2_2	0.741666666667
6PGD	0.741935483871
tRNA-synt_2b	0.742081447964
Ribosomal_S5_C	0.742424242424
dutpase	0.742574257426
blm	0.743119266055
UPP_synthetase	0.744047619048
lipase	0.744186046512
Glyco_transf_6	0.744394618834
CH	0.744444444444
PGM_PMM_NC	0.744730679157
dNK	0.744966442953
DeoC	0.744966442953
hla	0.745454545455
Lipase_3	0.745689655172
TIR	0.745762711864
int	0.745762711864
thymid_phosphorylase	0.746073298429
Dehydratase_SU	0.746153846154
tcl1_mtcp1	0.746268656716
fn3	0.746478873239
Pept_C1-like	0.747093023256
hemery	0.747126436782
PARP	0.747191011236
DEAD	0.747252747253
GP120	0.747292418773
PGM_PMM	0.747368421053
Peptidase_A6	0.747404844291
fer4_NifH	0.747572815534
CoA_binding	0.747663551402
mdd	0.747720364742
gpr	0.748091603053
Dala_Dala_ligas_C	0.748427672956
CDC48	0.75
hip	0.75
GEL	0.75
HGTP_anticodon	0.75
Bac_rhodopsin	0.75
C1q	0.75
PEP-utilizers	0.75
hpr	0.75
arginase	0.751111111111
pgk	0.751428571429
DNA_pol_B_exo	0.751851851852
DMRL_synthase	0.751879699248
TNF	0.752136752137
slectin	0.752293577982
Terpene_synth_C	0.753086419753
transketolase_PC	0.754166666667
Ricin_B_lectin	0.754385964912
stpp	0.754464285714
PEP-utilizers_C	0.754716981132
Glyco_hydro_18	0.75486381323
RuBisCO_small	0.754901960784
apbact	0.755555555556
Ribosomal_L2_N	0.756097560976
CCP_MauG_C	0.756756756757
AlaDh_PNT_D2	0.756756756757
tgfb	0.757009345794
aspg	0.757281553398
igvar-l	0.757894736842
aminotran_5	0.758064516129
Ribosomal_S30AE	0.76
gluts	0.761194029851
dhfr	0.761363636364
S-AdoMet_syntD3	0.761904761905
intb	0.762295081967
Acetyltransf2	0.762376237624
MHC_II_beta_NC	0.762820512821
malic_C	0.763888888889
acid_phosphat	0.76397515528
Hydrolase	0.764397905759
SLT	0.764705882353
Adenylsucc_synt	0.764851485149
ATP-gua_Ptrans	0.764890282132
Glyco_hydro_47	0.765625
MAAL_N	0.765625
tms	0.765957446809
ETF_alpha	0.766798418972
TRANSTHYRETIN	0.766990291262
LRR	0.767184035477
ricin	0.76724137931
enolase	0.76726342711
VHS	0.767676767677
sodcu	0.767857142857
ADF	0.767857142857
Band_41_N	0.768115942029
ghf15	0.76821192053
S-AdoMet_synt_NC	0.768253968254
Pertussis_S2S3_NC	0.768786127168
TNFR_c6	0.769230769231
Glyco_hydro_67	0.769379844961
Sulfatase	0.769841269841
MHC_II_C	0.770114942529
kringle	0.77027027027
CODH	0.77034358047
HIT	0.770491803279
ARM	0.770718232044
kunitz	0.770833333333
Furin-like	0.770833333333
glnasn	0.771217712177
LuxS	0.771428571429
Fe_hyd_lg_C	0.771535580524
porin	0.771739130435
annexin	0.772388059701
NMT	0.773162939297
PGM_PMM_III	0.773195876289
Fapy_DNA_glyco	0.773480662983
Frataxin_Cyay	0.77358490566
Acetyltransf	0.77358490566
AhpC-TSA	0.773722627737
psaA_psaB	0.773764258555
alpha-amylase_C	0.77380952381
lacI	0.774193548387
CytoC_RC	0.774468085106
citrate_synt	0.775
6PF2K	0.775
SpoU_methylase_C	0.775280898876
DSBA	0.775362318841
Stap_Strp_toxin	0.775956284153
cbp	0.776
malic	0.776119402985
rrm	0.776315789474
WD40	0.776699029126
galpha	0.777372262774
DHBP_synthase	0.777777777778
MAAL	0.778169014085
fabp	0.778846153846
Fe-ADH	0.778846153846
PGM_PMM_II	0.779069767442
IMS	0.779220779221
hsp90	0.78021978022
ghf17	0.780303030303
transket_pyr	0.780701754386
ace	0.781584582441
CCP_MauG_NC	0.781725888325
ETF_beta	0.781818181818
il10	0.781818181818
helicase_NC	0.782407407407
Fe_hyd_SSU	0.782608695652
grs	0.782795698925
flavbb	0.784172661871
sti	0.784615384615
lipoxygenase	0.784791965567
phosfruc	0.785016286645
EF_TS	0.785714285714
cryst	0.786163522013
Phage_lysozyme	0.786206896552
icd	0.786624203822
mcp2	0.787037037037
ERM	0.787234042553
Ribosomal_L1	0.787439613527
pro_aminopeptidase	0.787456445993
MoCF_biosynth	0.787610619469
leukocidin	0.787769784173
T-box	0.787878787879
LMWPc	0.788079470199
chorismate_bind	0.789808917197
malic_N	0.790055248619
MurB_C	0.791666666667
ins	0.791666666667
WH1	0.791666666667
PEPCK_ATP	0.79177377892
adk	0.792134831461
serbact	0.792452830189
eIF6	0.792682926829
ligase-CoA	0.793103448276
Ribosomal_L6_D	0.793103448276
Peptidase_M10A	0.793201133144
xia	0.79347826087
rvp	0.79347826087
MAAL_C	0.794701986755
cah	0.794759825328
SKI	0.795081967213
Ribosomal_L14	0.795180722892
GP41	0.795454545455
Band_41_M	0.795698924731
kinase	0.795833333333
cyto	0.795918367347
