family	coverage
all	0.469049
median	0.085145
mean	0.399902
std	0.451051
Inos-1-P_synth	0.0
Peripla_BP_2	0.0
Pro_CA	0.0
Dehydratase_LU	0.0
Cys_Met_Meta_PP	0.0
CPS	0.0
RNA_pol_A_bac	0.0
malt_amylase_NC	0.0
plantltp	0.0
lacI	0.0
PGM_PMM	0.0
DNA_polymeraseX	0.0
hormone	0.0
hemery	0.0
cytb	0.0
Topoisomerase_I_core	0.0
NTP_transferase	0.0
MCR_gamma	0.0
ACPS	0.0
CPSase_L_chain	0.0
fibrinogen_C	0.0
Peptidase_M24	0.0
UcrQ	0.0
CoA_binding	0.0
laminin_G	0.0
Glyco_hydro_67	0.0
GTP_cyclohydroI	0.0
Transglutamin_NC	0.0
Lyase_8_C	0.0
rrm	0.0
CODH	0.0
Cohesin	0.0
Amino_oxidase_D2	0.0
Amino_oxidase_D1	0.0
malic_N	0.0
Topoisomerase_I	0.0
RNase_HII	0.0
Lyase_8_NC	0.0
Peptidase_S15_N	0.0
recA_C	0.0
Transglutamin_N	0.0
Sulfotransfer	0.0
Cytochrome_C1_C	0.0
mmp	0.0
Syntaxin	0.0
ghf10	0.0
ghf17	0.0
ghf15	0.0
ghf14	0.0
Amidase	0.0
ghf18	0.0
HCV_NS3	0.0
Peptidase_M17_N	0.0
Peptidase_C2_D1	0.0
PGM_PMM_NC	0.0
stpp	0.0
GFO_IDH_MocA_NC	0.0
His_biosynth	0.0
Cu_amine_oxid	0.0
XPG_NC	0.0
EGF_Lam	0.0
Band_41_NME	0.0
MutS_D3	0.0
CCP_MauG	0.0
EFTU_C	0.0
glnasn	0.0
Terpene_synth_NC	0.0
TrpBP	0.0
Peptidase_S15	0.0
Peptidase_S11	0.0
arrestin_NC	0.0
Peptidase_S21	0.0
THAUMATIN	0.0
cytprime	0.0
transket_pyr	0.0
Gly_radical	0.0
GP41	0.0
Asp_Glu_race	0.0
envelope	0.0
WH1	0.0
Haloperoxidase	0.0
RNA_dep_RNA_pol	0.0
Bcl-2	0.0
NO_synthase	0.0
Cucumo_coat	0.0
asprs	0.0
Plectin	0.0
mcp2	0.0
IF3	0.0
cat	0.0
DegT_DnrJ_EryC1	0.0
PBP_NC	0.0
UreE	0.0
Cys-protease-3C	0.0
Fe_dep_repress	0.0
BAG	0.0
taf	0.0
Peptidase_C15	0.0
RNase_U2	0.0
ModE_C	0.0
Trypan_glycop	0.0
Prismane	0.0
PGI	0.0
gln-synt_N	0.0
PSI_PsaE	0.0
Transglut_core	0.0
Epimerase	0.0
ACBP	0.0
Arg_repressor_N	0.0
RuBisCO_large_N	0.0
Lipoprotein_4	0.0
XPG_NI	0.0
DNA_gyraseB	0.0
hormone_rec	0.0
cyt5	0.0
tRNA-synt_1d_M	0.0
Orbi_VP7	0.0
egf	0.0
GSH_synthase_NC	0.0
dpo1	0.0
MHC_II_alpha_NC	0.0
CCP_MauG_NC	0.0
Clp_N	0.0
MIF	0.0
MIP	0.0
protg	0.0
Methyltransf_2	0.0
Methyltransf_1	0.0
tRNA-synt_2b	0.0
SAM	0.0
PABP	0.0
MCR_beta_N	0.0
apbact	0.0
PRK	0.0
AP_endonucleas1	0.0
GSH_synth_ATP	0.0
MoCF_biosynth	0.0
Transaldolase	0.0
pcd	0.0
EPSP_syntase	0.0
PEP-utilizers_C	0.0
Dala_Dala_ligas	0.0
bromodomain	0.0
DAHP_synth_1	0.0
tRNA-synt_1	0.0
Glu_syn_central	0.0
aakinase	0.0
TPR	0.0
URO-D	0.0
adeno_fiber	0.0
KAS	0.0
RrnaAD	0.0
Ribosomal_S8	0.0
Peptidase_M27	0.0
Astacin	0.0
cystatin	0.0
A2M_B	0.0
mdd	0.0
Orn_Arg_deC_NC	0.0
Spermine_synth	0.0
IFN-gamma	0.0
igvar-l	0.0
cyto	0.0
cytc	0.0
histone	0.0
DeoC	0.0
GATA	0.0
DHPS	0.0
isoamylase_NC	0.0
ech	0.0
Nitrophorin	0.0
mmo	0.0
Ribosomal_S5_N	0.0
eIF-5a	0.0
HSP20	0.0
FolB	0.0
Ribosomal_S7	0.0
Fe_hyd_lg_C	0.0
galpha	0.0
TIMP	0.0
porin	0.0
Arginosuc_synth	0.0
TyrKc	0.0
MCR_alpha_N	0.0
PAP2	0.0
lyase_1	0.0
pgk	0.0
DNA_pol_B_exo	0.0
aspg	0.0
HPPK	0.0
Bacterial_PQQ	0.0
ALBUMIN	0.0
EF_TS	0.0
xia	0.0
il10	0.0
trans_reg_C	0.0
UPP_synthetase	0.0
transketolase	0.0
IRF	0.0
CYCc	0.0
tbpc	0.0
gpr	0.0
transketolase_PC	0.0
B	0.0
MBD	0.0
ABC_tran	0.0
pnp	0.0
bac_lipase	0.0
IMS	0.0
sugbp	0.0
alk_phosphatase	0.0
Pep_deformylase	0.0
DHOdehase	0.0
CARD	0.0
bontoxilysin	0.0
cyclin	0.0
MHC_II_C	0.0
Rib_hydrolayse	0.0
Fe_hyd_SSU	0.0
SpoU_methylase_C	0.0
Pept_C1-like	0.0
Aldolase_II	0.0
ATP-synt	0.0
prt	0.0
PDZ	0.0
GerE	0.0
citrate_synt	0.0
UCH	0.0
glob	0.0
transketolase_C	0.0
F5_F8_type_C	0.0
annexin	0.0
TonB_dep_Rec	0.0
Glyco_transf_28	0.0
Pertussis_S2S3_NC	0.0
ModA	0.0
PHBH	0.0
EF1BD	0.0
TRANSTHYRETIN	0.0
Dehydratase_SU	0.0
Ribosomal_S30AE	0.0
PAS	0.0
ghf46	0.0
PAX	0.0
arrestin_C	0.0
Dala_Dala_ligas_C	0.0
PAC	0.0
DNA_pol3_beta	0.0
ghf5	0.0
ghf2	0.0
psaA_psaB	0.0
fer4	0.0
trfl	0.0
ghf9	0.0
cpn10	0.0
Histidine_kinase	0.0
ligase-CoA	0.0
cNMP	0.0
dpb	0.0
DUF28	0.0
proteasome	0.0
fabp	0.0
SHMT	0.0
Glyco_transf_6	0.0
ghf34	0.0
FA58C	0.0
DEAD	0.0
ghf33	0.0
slectin	0.0
Band_41_N	0.0
HGTP_anticodon	0.0
G6PD_NC	0.0
APC10	0.0
FAD-oxidase_NC	0.0
AlaDh_PNT	0.0
SPEC	0.0
GSH_synthase	0.0
RGS	0.0
DNA_ligase_N	0.0
PARP	0.0
Urease_beta	0.0
GATase_2	0.0
il8	0.0
fn3	0.0
aat	0.0
GroEL	0.0
PX	0.0
CCP_MauG_C	0.0
MIF4G	0.0
eIF6	0.0
SIR2	0.0
Dwarfin	0.0
G6PD_C	0.0
PK	0.0
Ran_BP1	0.0
Kchannel	0.0
Parvo_coat2	0.0
MM_CoA_mutase_N	0.0
lipocalin	0.0
PEPCK_ATP	0.0
BChl_A	0.0
Filamin	0.0
cox	0.0
Glyco_hydro_48	0.0
aldedh	0.0
ung	0.0
pdc	0.0
tln	0.0
Glyco_hydro_47	0.0
helicase_NC	0.0
PGM_PMM_I	0.0
dutpase	0.0
PNTB	0.0
uce	0.0
Cu_nir	0.0
AAA	0.0
Phage_lysozyme	0.0
Bac_DNA_binding	0.0
CBD_3	0.0
CBD_2	0.0
int	0.0
Amino_oxidase	0.0
S-AdoMet_syntD2	0.0
Colicin	0.0
HTH_AraC	0.0
E2_C	0.0
arrestin	0.0
C2	0.0
MutS_NC	0.0
Bac_rhodopsin	0.0
Ribosomal_L2	0.0
PMSR	0.0
Sec23_NC	0.0
NMT	0.0
MutS_C	0.0
Zn_dep_PLPC	0.0
Ribosomal_L2_N	0.0
kunitz	0.0
vprotease	0.0
adk	0.0
ku	0.0
DNA_photolyase	0.0
Rhodanese	0.0
ADP_PFK_GK	0.0
toxin_2	0.0
Esterase	0.0
Amidinotransferase	0.0
COX2	0.0
COX3	0.0
COX1	0.0
PDGF	0.0
Levi_coat	0.0
GAD	0.0
PCNA	0.0
gag_p17	0.0
SRP54	0.0
ccH	0.0
Acetyltransf2	0.0
nir	0.0
