#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69
0	14585	889	1008	913	116	896	484	425	1255	472	256	118	154	884	418	555	552	364	350	448	919	645	159	433	349	737	407	694	739	507	286	44	225	278	604	1032	99	612	129	821	578	588	120	861	779	785	530	185	1272	514	551	327	898	117	434	57	691	287	288	119	605	174	356	512	207	478	298	339	436	462
1	0	255	100	109	8	105	59	53	150	59	25	12	12	83	66	70	67	30	30	44	96	49	13	43	22	71	41	104	129	44	26	3	30	36	60	109	6	66	20	134	38	64	13	98	180	112	58	22	172	44	58	46	85	9	66	2	104	23	31	12	31	9	36	47	11	50	21	31	48	32
2	0	0	329	102	11	84	52	43	161	44	36	15	14	206	70	68	100	34	36	59	102	72	21	47	37	69	86	68	97	50	38	5	23	56	104	132	12	58	13	88	52	56	10	104	96	84	58	13	311	66	65	34	101	23	49	12	81	25	37	17	120	11	44	65	27	134	40	50	57	40
3	0	0	0	456	21	126	45	43	301	65	27	21	30	91	44	72	60	36	32	70	106	87	25	57	56	70	71	91	77	51	30	7	32	28	69	337	10	73	15	83	90	98	14	139	85	110	57	27	144	125	53	60	304	7	63	1	62	32	43	21	78	24	41	65	22	76	35	35	58	87
4	0	0	0	0	37	13	9	7	20	6	8	4	5	14	8	3	13	19	3	9	8	11	7	7	5	11	7	4	7	6	3	0	3	4	7	13	1	11	6	10	19	15	3	28	12	5	2	12	9	15	4	24	19	3	5	3	9	18	7	6	10	8	4	3	4	22	10	5	16	10
5	0	0	0	0	0	355	146	46	117	36	28	15	17	90	59	50	58	38	77	44	82	118	29	39	52	77	33	39	71	88	45	7	37	32	67	129	8	44	14	63	96	119	9	237	66	64	128	34	120	55	45	43	135	16	42	11	77	32	80	29	55	18	70	29	22	64	35	23	41	82
6	0	0	0	0	0	0	147	18	57	19	17	8	4	44	18	51	34	10	58	23	44	64	30	24	43	29	27	30	38	70	18	4	25	23	26	55	3	29	9	40	40	49	6	80	46	31	106	14	56	28	27	24	55	10	22	2	29	11	32	15	23	13	37	26	9	37	20	12	18	30
7	0	0	0	0	0	0	0	131	40	75	34	9	16	35	47	31	41	14	9	38	41	25	7	43	30	60	41	28	61	23	16	2	9	26	28	53	3	38	3	38	31	27	10	35	43	36	18	14	47	34	34	12	33	7	29	0	60	22	22	4	58	16	20	34	13	42	16	32	47	26
8	0	0	0	0	0	0	0	0	566	76	38	16	17	116	54	82	81	43	55	77	139	140	23	61	56	120	66	126	83	78	32	9	25	29	89	418	12	101	15	127	114	102	19	139	107	231	82	23	198	107	82	66	195	13	76	9	99	47	36	20	83	13	42	79	27	67	30	36	61	74
9	0	0	0	0	0	0	0	0	0	152	41	5	10	42	33	36	28	24	22	37	64	51	11	71	35	85	38	50	63	22	17	3	10	16	43	52	11	40	7	70	41	54	15	38	55	50	27	12	66	28	29	26	59	6	36	9	39	20	20	4	41	25	39	52	15	26	24	31	36	32
