family	coverage
all	0.784556
median	0.776195
mean	0.749026
std	0.130246
GLA	0.0
RING	0.2
RA	0.204545454545
sh3	0.239130434783
spidertoxin	0.28125
5_3_exonuclease	0.307692307692
CIDE-N	0.32
mutT	0.333333333333
CBS	0.352941176471
eIF-1a	0.36170212766
ets	0.364864864865
ccH	0.375
MM_CoA_mutase	0.378378378378
LEM	0.378378378378
S1	0.384615384615
MMOB	0.387096774194
Fork_head	0.387755102041
PTB	0.391891891892
Bac_DNA_binding	0.396551724138
HMG_box	0.405405405405
Ribosomal_S15	0.407407407407
PCI_1	0.413043478261
STAS	0.416666666667
igcon	0.416666666667
myb_DNA-binding	0.41935483871
PKD	0.422222222222
hr	0.431818181818
linker_histone	0.432432432432
pilin	0.432432432432
Peptidase_S15_C	0.438596491228
LBP_BPI_CETP	0.442307692308
TFIIS	0.448275862069
LIM	0.448979591837
CBD_2	0.45
TIL	0.451612903226
NusB	0.458333333333
igI	0.459016393443
pili_assembly	0.459259259259
DUF101	0.459770114943
tRNA-synt_1_edit	0.46511627907
Cyclotide	0.473684210526
neurotox	0.47619047619
PAN	0.478260869565
BIR	0.479166666667
FN1	0.48
Filamin	0.48
phero	0.481481481481
UBX	0.481481481481
PNTB	0.485207100592
RNA_pol_N	0.485714285714
VAT-Nc	0.487179487179
Glyco_hydro_2	0.489795918367
MBD	0.489795918367
Fimbrial	0.491803278689
CopC	0.494117647059
CBD_6	0.495327102804
Cys-protease-3C	0.5
KH	0.5
pp-binding	0.5
DUF170	0.5
SAM_PNT	0.5
GBP_PSP	0.5
DAP_epimerase	0.513513513514
CcmE	0.514705882353
DISIN	0.515151515152
HMA	0.51724137931
igps	0.522123893805
PH	0.52380952381
Thr_dehydrat_C	0.525
dsrm	0.525423728814
RrnaAD	0.526627218935
Histidine_kinase	0.530864197531
CAP_GLY	0.53125
SRP19	0.53125
Transglutamin_C	0.532258064516
Arthro_defensin	0.533333333333
squash	0.533333333333
TonB_dep_Rec	0.533724340176
GAF	0.53488372093
Sua5_yciO_yrdC	0.536764705882
Amidase_2	0.540983606557
RNA_pol_K	0.543859649123
igC2	0.545454545455
HLH	0.545454545455
ANATO	0.545454545455
seatoxin	0.548387096774
cbm12	0.548387096774
Alpha_adaptin_C	0.55
TPK_B1_binding	0.550724637681
Rotamase	0.551020408163
DUF153	0.551282051282
GA	0.552631578947
Staphylokinase	0.555555555556
Activin_recp	0.555555555556
Ribonuclease_P	0.556701030928
PBP_GOBP	0.55737704918
igV	0.56
chromo	0.56
ACT	0.560975609756
GFO_IDH_MocA_C	0.561643835616
mthinb	0.5625
TMV_coat	0.564285714286
FHA	0.565789473684
Alpha_adaptinC2	0.566037735849
DNA_pol3_beta	0.567010309278
hormone5	0.569230769231
CARD	0.569230769231
Glyco_hydro_2_N	0.570093457944
