family	coverage
all	0.602154
median	0.400000
mean	0.477063
std	0.424492
Sua5_yciO_yrdC	0.0
CAT_RBD	0.0
Inos-1-P_synth	0.0
Sm	0.0
AFOR	0.0
DSBA	0.0
CPS	0.0
Glyco_hydro_18	0.0
plantltp	0.0
lacI	0.0
TPK_catalytic	0.0
PGM_PMM	0.0
LuxS	0.0
hemery	0.0
NTP_transferase	0.0
MCR_gamma	0.0
DISIN	0.0
SRP19	0.0
CPSase_L_chain	0.0
fibrinogen_C	0.0
Peptidase_M24	0.0
UcrQ	0.0
HMA	0.0
laminin_G	0.0
Lyase_8_C	0.0
ATP-sulfurylase	0.0
asp	0.0
Cohesin	0.0
INTERFERON_A_B_D	0.0
malic_N	0.0
Lyase_8_NC	0.0
recA_N	0.0
zf-TAZ	0.0
mmp	0.0
ghf15	0.0
ghf18	0.0
Ribonuclease_P	0.0
Peptidase_M17_N	0.0
stpp	0.0
His_biosynth	0.0
FAD_binding	0.0
XPG_NC	0.0
XPG_C	0.0
MutS_D3	0.0
EFTU_C	0.0
DNA_mis_repair_M	0.0
Peptidase_S11	0.0
Peptidase_S21	0.0
THAUMATIN	0.0
transket_pyr	0.0
msb	0.0
transcript_fac2	0.0
envelope	0.0
ndk	0.0
PPDK_N_term	0.0
tRNA-synt_1_edit	0.0
EFTU_2	0.0
RNA_dep_RNA_pol	0.0
NO_synthase	0.0
Cucumo_coat	0.0
asprs	0.0
Flavoprotein	0.0
mcp2	0.0
IF3	0.0
Ferrochelatase	0.0
DegT_DnrJ_EryC1	0.0
Glyco_transf_8	0.0
recA	0.0
UreE	0.0
Cys-protease-3C	0.0
tRNA-synt_1d_N	0.0
tetR	0.0
BAG	0.0
taf	0.0
ERM	0.0
RNase_U2	0.0
Prismane	0.0
Seedstore_7s	0.0
gln-synt_N	0.0
PSI_PsaE	0.0
LBP_BPI_CETP	0.0
eIF-1a	0.0
Lipoprotein_4	0.0
XPG_NI	0.0
cyt5	0.0
SSB	0.0
GSH_synthase_NC	0.0
dpo1	0.0
Clp_N	0.0
MIF	0.0
protg	0.0
Methyltransf_2	0.0
SAM	0.0
PABP	0.0
MCR_beta_N	0.0
apbact	0.0
AP_endonucleas1	0.0
GSH_synth_ATP	0.0
MoCF_biosynth	0.0
EPSP_syntase	0.0
S_T_dehydratase	0.0
Dala_Dala_ligas	0.0
DAHP_synth_1	0.0
tRNA-synt_1	0.0
aakinase	0.0
FN2	0.0
EFG_C	0.0
hom	0.0
integrase	0.0
MCR_alpha	0.0
cystatin	0.0
Spermine_synth	0.0
SNAP-25	0.0
IFN-gamma	0.0
cytc	0.0
recombinase	0.0
histone	0.0
HSP20	0.0
FolB	0.0
Ribosomal_S7	0.0
Arginosuc_synth	0.0
MCR_alpha_N	0.0
lyase_1	0.0
CN_hydrolase	0.0
HPPK	0.0
ALBUMIN	0.0
EF_TS	0.0
xia	0.0
SET	0.0
CH	0.0
trans_reg_C	0.0
CYCc	0.0
transketolase_PC	0.0
pnp	0.0
IMS	0.0
Pep_deformylase	0.0
Lyase_8	0.0
MHC_II_C	0.0
Fe_hyd_SSU	0.0
SpoU_methylase_C	0.0
Aldolase_II	0.0
ATP-synt	0.0
GerE	0.0
citrate_synt	0.0
hr	0.0
HMG-CoA_red	0.0
UCH	0.0
glob	0.0
transketolase_C	0.0
F5_F8_type_C	0.0
Glyco_transf_28	0.0
PHBH	0.0
EF1BD	0.0
Dehydratase_SU	0.0
DNA_topoisoIV	0.0
ghf46	0.0
PAC	0.0
DNA_pol3_beta	0.0
MurB_C	0.0
ghf7	0.0
sh3	0.0
ghf2	0.0
psaA_psaB	0.0
ghf9	0.0
cpn10	0.0
SRP54M	0.0
DUF28	0.0
phs	0.0
fabp	0.0
FA58C	0.0
DEAD	0.0
slectin	0.0
Band_41_N	0.0
DUF101	0.0
APC10	0.0
AlaDh_PNT	0.0
FAA_hydrolase	0.0
Cu-oxidase	0.0
Dehydratase_MU	0.0
