#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
0	11779	3927	1982	632	2225	882	213	1229	1451	487	1093	436	510	1165	548	469	388	507	930	783	1047	1095	1081	850	1714	1300	1299	1174	532	561	1165	1773	1137	1567	907	882	795	954	1362	1534
1	0	2628	1526	242	934	359	71	553	447	180	449	136	169	577	218	122	102	215	431	369	404	453	489	277	713	535	446	443	180	166	422	726	801	542	301	344	316	312	525	652
2	0	0	712	109	510	189	31	281	277	80	247	65	95	267	95	65	60	135	247	197	232	204	264	140	327	280	224	262	95	102	252	380	338	309	178	175	134	160	263	353
3	0	0	0	196	165	66	18	82	93	25	87	31	27	89	37	34	29	34	68	54	76	71	71	43	119	67	77	76	45	55	114	107	69	86	55	50	47	82	86	118
4	0	0	0	0	945	265	77	276	323	138	281	113	129	279	141	95	86	147	253	200	228	236	283	200	344	359	345	295	137	139	434	367	252	419	232	223	164	204	238	398
5	0	0	0	0	0	302	29	140	111	38	136	61	53	148	67	37	46	61	114	90	96	91	116	77	156	114	140	166	45	47	127	142	100	111	86	95	79	132	88	198
6	0	0	0	0	0	0	41	25	31	10	23	15	29	18	13	16	9	14	17	15	24	20	21	21	30	29	18	22	12	11	23	25	12	39	26	23	12	31	22	50
7	0	0	0	0	0	0	0	445	235	88	156	68	45	154	92	54	38	73	114	95	138	147	187	141	186	247	195	147	75	78	149	245	182	226	118	134	103	152	151	221
8	0	0	0	0	0	0	0	0	593	132	155	65	73	159	102	49	52	76	123	124	174	154	164	203	323	306	230	167	100	90	151	299	148	412	269	215	123	115	186	195
9	0	0	0	0	0	0	0	0	0	169	49	18	32	48	50	30	24	24	44	48	96	40	73	77	103	122	75	54	62	49	70	80	52	139	107	87	34	56	72	81
10	0	0	0	0	0	0	0	0	0	0	343	60	69	181	66	38	47	63	124	110	118	125	124	82	183	135	117	163	55	47	94	159	150	157	105	102	86	107	158	181
11	0	0	0	0	0	0	0	0	0	0	0	144	29	51	44	13	13	23	49	26	55	31	65	40	64	60	51	72	19	22	47	80	45	58	35	47	33	48	38	82
12	0	0	0	0	0	0	0	0	0	0	0	0	115	65	26	37	24	27	57	66	60	55	51	49	66	57	61	76	26	35	65	76	48	51	47	33	42	53	52	85
13	0	0	0	0	0	0	0	0	0	0	0	0	0	329	59	46	52	101	179	117	146	106	119	98	166	138	133	190	71	54	128	176	150	141	100	125	100	127	135	229
