family	coverage
all	0.167016
median	0.176062
mean	0.218009
std	0.193064
Pro_CA	0.0
PBP_GOBP	0.0
cpn60_TCP1	0.0
CoA_binding	0.0
rrm	0.0
FTR	0.0
tryp_alpha_amyl	0.0
Cytochrome_C1_C	0.0
HCV_NS3	0.0
kunitz	0.0
CBS	0.0
Urease_beta	0.0
GGL	0.0
GP41	0.0
myb_DNA-binding	0.0
DPS	0.0
Fe_dep_repress	0.0
taf	0.0
RNase_U2	0.0
hom	0.0
gln-synt_N	0.0
VPR	0.0
MCR_gamma	0.0
SNAP-25	0.0
cyto	0.0
Ribosomal_L30	0.0
Ribosomal_S5_N	0.0
lta	0.0
EF_TS	0.0
DEFSN	0.0
tbpc	0.0
gpr	0.0
KH	0.0
isoamylase_N	0.0
PDZ	0.0
GerE	0.0
hr	0.0
Arthro_defensin	0.0
AP_endonuc_2	0.0
Sulfotransfer	0.0
SRP54M	0.0
Band_41_N	0.0
MBD	0.0
gag_p17	0.0
Rho_GDI	0.0
GAL4	0.0
P	0.0
squash	0.0
Ribosomal_L2_N	0.0
protg	0.0
SAM_PNT	0.0
Ribosomal_S5	0.0
ccH	0.0
C1q	0.0
Dehydratase_SU	0.0
TIL	0.0
TrkA-N	0.0
ferritin	0.0
UBX	0.0
Cyclotide	0.0
Glyco_hydro_18_D2	0.0
ATP-synt_DE_N	0.0
tetR	0.0
ChtBD	0.0
SLT_beta	0.0
phosfruc	0.0
utg	0.0
ins	0.0
CBM_20	0.0
hpr	0.0
neur_chan_memb	0.0
pilin	0.0
cks	0.0
rep	0.0
WH1	0.0
LRR	0.00223713646532
aldosered	0.00343642611684
Orn_Arg_deC_NC	0.00348432055749
flavbb	0.004
grs	0.00437636761488
svmp	0.00523560209424
xia	0.00555555555556
COX2	0.00613496932515
Cu_nir	0.00638977635783
MCR_beta_N	0.00649350649351
mmo	0.00662251655629
PA_phosphatase	0.00689655172414
GP120	0.00716845878136
Phage_lysozyme	0.00751879699248
NiFeSe_Hases	0.00767754318618
biopterin_H	0.00778210116732
A2M_B	0.00862068965517
CMAS	0.00873362445415
ghf14	0.00886917960089
RuBisCO_large_N	0.00909090909091
voltage_CLC	0.00952380952381
Dehydratase_LU	0.0095785440613
MCR_beta_NC	0.00985221674877
Dala_Dala_ligas	0.010101010101
slectin	0.0103092783505
PAS	0.0104166666667
TRANSTHYRETIN	0.0105263157895
dutpase	0.0105263157895
CUB	0.0113636363636
MHC_II_alpha_NC	0.0119047619048
mycin	0.0120481927711
CH	0.0121951219512
MCR_alpha	0.0124481327801
cat	0.0124688279302
UCR_14kD	0.0128205128205
molybdopterin	0.0129310344828
icd	0.0135135135135
EFTU_C	0.0135135135135
mofe	0.0144578313253
cyclo	0.014598540146
PAC	0.0147058823529
Ribosomal_S30AE	0.0149253731343
Transaldolase	0.0151515151515
pgk	0.0155279503106
PAX	0.015873015873
fn3	0.0169491525424
CODH	0.0171428571429
mmob	0.0173410404624
PK	0.0173697270471
dhfr	0.0174418604651
TrpBP	0.0175438596491
hsp90	0.0176470588235
Dala_Dala_ligas_N	0.0178571428571
Lum_binding	0.0181818181818
tim	0.0181818181818
DAHP_synth_1	0.0182926829268
E2_C	0.0188679245283
Dehydratase_MU	0.0192307692308
Glyco_transf_6	0.0193236714976
ADP_PFK_GK	0.0207100591716
ICL	0.020979020979
Phage_F	0.0210526315789
PMSR	0.0217391304348
lipocalin	0.0222222222222
capsid_c	0.0222222222222
tms	0.0228310502283
dpo1	0.0229591836735
Antifreeze	0.0232558139535
YgbB	0.0232558139535
MoCF_biosynth	0.0235294117647
tln	0.0236486486486
DNA_pol_B_exo	0.0243902439024
Ald_Xan_dh_2	0.0245566166439
MHC_II_C	0.0253164556962
trans_reg_C	0.025641025641
PAH	0.025641025641
CBD_3	0.0260869565217
NHase_alpha	0.0261437908497
BAG	0.0263157894737
ung	0.0267379679144
NTP_transf_2	0.0272108843537
C4	0.0276243093923
Plectin	0.0281690140845
response_reg	0.0285714285714
plantltp	0.0294117647059
NTP_transf_2_N2	0.0294117647059
PGM_PMM_NC	0.0299727520436
IFN-gamma	0.030612244898
int	0.0309278350515
Pertussis_S2S3_NC	0.0310559006211
ACPS	0.03125
avi	0.03125
NO_synthase	0.0313901345291
recA	0.0314960629921
MIF	0.031914893617
CAT_RBD	0.0322580645161
MCR_alpha_N	0.0325581395349
Orbi_VP7	0.0326086956522
reductases	0.0327868852459
Tymo_coat	0.0330578512397
aminotran_4	0.0331491712707
fer2	0.0333333333333
ndk	0.0338983050847
cyt5	0.0338983050847
DHPS	0.0340909090909
cytc	0.0340909090909
galpha	0.0343511450382
SAM	0.0344827586207
igvar-l	0.0344827586207
ngf	0.0352941176471
Topoisomerase_I	0.0355029585799
Adenylsucc_synt	0.0357142857143
aakinase	0.0358744394619
Ribosomal_L6	0.0361445783133
Dala_Dala_ligas_C	0.036496350365
proteasome	0.037037037037
PGM_PMM_I	0.0373831775701
PBP_NC	0.0377358490566
Ricin_B_lectin	0.0377358490566
mmoa	0.0381355932203
NMT	0.0390070921986
Lyase_8_N	0.0395480225989
ligase-CoA_NC	0.0398671096346
RNA_pol_N	0.04
stpp	0.0408163265306
COX1	0.0408653846154
Lyase_8_C	0.0416666666667
MHC_II_beta_NC	0.0416666666667
Band_41_NME	0.0422535211268
Orn_DAP_Arg_deC	0.0423728813559
SHMT	0.042904290429
Cu_bind_like	0.0434782608696
Ribosomal_L6_D	0.0434782608696
hexokinase	0.0440414507772
CCP_MauG	0.0441176470588
transketolase_C	0.0442477876106
cbp	0.0442477876106
LEM	0.0454545454545
UPP_synthetase	0.0460526315789
Nitroreductase	0.0461538461538
Lipoprotein_4	0.046511627907
Prismane	0.046511627907
Esterase	0.0468085106383
Fe_hyd_SSU	0.047619047619
transketolase	0.048
adeno_fiber	0.0480769230769
thymid_phosphorylase	0.0481586402266
CCP_MauG_NC	0.0481927710843
