family	coverage
all	0.704731
median	0.685122
mean	0.663956
std	0.144193
GLA	0.0
RING	0.0769230769231
mutT	0.188679245283
pp-binding	0.192307692308
PTB	0.21875
CIDE-N	0.227272727273
igcon	0.242424242424
ACT	0.25
Alpha_adaptinC2	0.260869565217
CBD_2	0.266666666667
LBP_BPI_CETP	0.268292682927
dsrm	0.276595744681
RA	0.285714285714
5_3_exonuclease	0.287128712871
HLH	0.290322580645
PAN	0.290322580645
pilin	0.290322580645
SUI1	0.292682926829
MM_CoA_mutase	0.294117647059
BIR	0.297297297297
PARATHYROID	0.3
tRNA-synt_1_edit	0.303921568627
SAM_PNT	0.304347826087
ccH	0.307692307692
LEM	0.3125
RrnaAD	0.317880794702
phero	0.318181818182
isoamylase_N	0.31914893617
recombinase	0.321428571429
MMOB	0.326530612245
S1	0.333333333333
pp	0.333333333333
KH	0.333333333333
ets	0.333333333333
RNA_pol_N	0.342857142857
Thr_dehydrat_C	0.347826086957
MBD	0.347826086957
RhoGEF	0.35
PKD	0.351351351351
HMG_box	0.352941176471
Cyclotide	0.352941176471
myb_DNA-binding	0.354838709677
Bac_DNA_binding	0.357142857143
PBP_GOBP	0.358490566038
Histidine_kinase	0.358974358974
FN1	0.363636363636
eIF-1a	0.365853658537
DUF101	0.366197183099
PNTB	0.3671875
Ribosomal_S15	0.369565217391
P	0.378378378378
integrase	0.380952380952
STAS	0.385964912281
Activin_recp	0.391304347826
DEATH	0.392156862745
Peptidase_S15_C	0.392857142857
DUF153	0.393442622951
linker_histone	0.393939393939
PCI_1	0.394736842105
PABP	0.396226415094
Ribonuclease_P	0.4
bowman	0.4
FHA	0.4
sigma54	0.4
Alpha_adaptin_C	0.402985074627
NusB	0.404494382022
hr	0.405405405405
PBD	0.40625
mthina	0.407407407407
TFIIS	0.407407407407
plantltp	0.410256410256
AP_endonuc_2	0.410714285714
TPK_B1_binding	0.412698412698
IF4E	0.414634146341
LIM	0.416666666667
VAT-Nc	0.416666666667
Amidase_2	0.418604651163
Fork_head	0.418604651163
igps	0.421052631579
Alpha_adaptinC12	0.421052631579
UPF0033	0.423076923077
PyrI	0.425
CBD_6	0.425287356322
Topoisomerase_I_core	0.427184466019
pili_assembly	0.427272727273
tRNA-synt_1b	0.427419354839
GA	0.428571428571
DISIN	0.428571428571
