family	coverage
all	0.186058
median	0.190614
mean	0.237238
std	0.201715
Pro_CA	0.0
PBP_GOBP	0.0
FTR	0.0
CBS	0.0
GGL	0.0
GP41	0.0
myb_DNA-binding	0.0
RNase_U2	0.0
gln-synt_N	0.0
VPR	0.0
SNAP-25	0.0
cyto	0.0
Ribosomal_S5_N	0.0
EF_TS	0.0
DEFSN	0.0
PDZ	0.0
hr	0.0
Arthro_defensin	0.0
AP_endonuc_2	0.0
Sulfotransfer	0.0
SRP54M	0.0
Band_41_N	0.0
MBD	0.0
Rho_GDI	0.0
GAL4	0.0
P	0.0
squash	0.0
Ribosomal_L2_N	0.0
SAM_PNT	0.0
Ribosomal_S5	0.0
ccH	0.0
TIL	0.0
ferritin	0.0
UBX	0.0
Cyclotide	0.0
Glyco_hydro_18_D2	0.0
ATP-synt_DE_N	0.0
tetR	0.0
utg	0.0
ins	0.0
mycin	0.0
hpr	0.0
neur_chan_memb	0.0
pilin	0.0
cks	0.0
rep	0.0
WH1	0.0
LRR	0.00223713646532
aldosered	0.00343642611684
Dala_Dala_ligas	0.00505050505051
lta	0.00571428571429
tbpc	0.00588235294118
PA_phosphatase	0.00689655172414
Orn_Arg_deC_NC	0.00696864111498
GP120	0.00716845878136
cpn60_TCP1	0.00735294117647
Dehydratase_SU	0.00793650793651
flavbb	0.008
CoA_binding	0.00970873786408
DPS	0.00970873786408
slectin	0.0103092783505
svmp	0.0104712041885
dutpase	0.0105263157895
Urease_beta	0.010989010989
TrkA-N	0.0113636363636
CH	0.0121951219512
MCR_alpha	0.0124481327801
Dehydratase_MU	0.0128205128205
UCR_14kD	0.0128205128205
A2M_B	0.0129310344828
phosfruc	0.0133333333333
icd	0.0135135135135
EFTU_C	0.0135135135135
voltage_CLC	0.0142857142857
plantltp	0.0147058823529
PAC	0.0147058823529
Ribosomal_S30AE	0.0149253731343
NiFeSe_Hases	0.0153550863724
ghf14	0.0155210643016
biopterin_H	0.0155642023346
Cu_nir	0.0159744408946
