family	coverage
all	0.467868
median	0.166667
mean	0.412512
std	0.445820
Inos-1-P_synth	0.0
Sm	0.0
Peripla_BP_2	0.0
Pro_CA	0.0
Dehydratase_LU	0.0
Cys_Met_Meta_PP	0.0
DSBA	0.0
CPS	0.0
Hydrolase	0.0
RNA_pol_A_bac	0.0
Glyco_hydro_18	0.0
plantltp	0.0
lacI	0.0
TPK_catalytic	0.0
Ribosomal_L7Ae	0.0
DNA_polymeraseX	0.0
hormone	0.0
NTP_transferase	0.0
MCR_gamma	0.0
SRP19	0.0
CPSase_L_chain	0.0
fibrinogen_C	0.0
Peptidase_M24	0.0
UcrQ	0.0
Glyco_hydro_67	0.0
GTP_cyclohydroI	0.0
Transglutamin_NC	0.0
Lyase_8_C	0.0
rrm	0.0
ATP-sulfurylase	0.0
DNA_pol_B	0.0
CODH	0.0
asp	0.0
Cohesin	0.0
Amino_oxidase_D2	0.0
Amino_oxidase_D1	0.0
INTERFERON_A_B_D	0.0
RNase_HII	0.0
Lyase_8_NC	0.0
Uricase	0.0
FTR	0.0
Cytochrome_C1_N	0.0
Sulfotransfer	0.0
Cytochrome_C1_C	0.0
mmp	0.0
ghf10	0.0
ghf15	0.0
Amidase	0.0
ghf18	0.0
HCV_NS3	0.0
Ribonuclease_P	0.0
Peptidase_M17_N	0.0
bv	0.0
Peptidase_C2_D1	0.0
PGM_PMM_NC	0.0
HLH	0.0
sialidase_N	0.0
GFO_IDH_MocA_NC	0.0
His_biosynth	0.0
FAD_binding	0.0
Band_41_NME	0.0
EFTU_C	0.0
Terpene_synth_NC	0.0
TrpBP	0.0
Peptidase_S11	0.0
THAUMATIN	0.0
cytprime	0.0
transket_pyr	0.0
msb	0.0
Gly_radical	0.0
GP41	0.0
Asp_Glu_race	0.0
FAD-oxidase_C	0.0
EFTU_2	0.0
Bcl-2	0.0
asprs	0.0
LDLa	0.0
Plectin	0.0
mcp2	0.0
IF3	0.0
Glyco_hydro_20	0.0
Inh	0.0
CDC48	0.0
PyrI	0.0
Ferrochelatase	0.0
PBP_NC	0.0
DPS	0.0
UreE	0.0
tetR	0.0
BAG	0.0
taf	0.0
Peptidase_C15	0.0
RNase_U2	0.0
ModE_C	0.0
Trypan_glycop	0.0
HIT	0.0
VAT-N	0.0
Peptidase_M16	0.0
Prismane	0.0
PGI	0.0
Seedstore_7s	0.0
gln-synt_N	0.0
Transglut_core	0.0
thymid_phosphorylase	0.0
RuBisCO_large_N	0.0
Lipoprotein_4	0.0
hormone_rec	0.0
dNK	0.0
Antifreeze	0.0
tRNA-synt_1d_M	0.0
Orbi_VP7	0.0
SSB	0.0
