family	coverage
all	0.879395
median	0.876276
mean	0.855630
std	0.089451
CBS	0.333333333333
MM_CoA_mutase	0.36
HMG_box	0.434782608696
mthina	0.434782608696
UPF0033	0.444444444444
pp	0.478260869565
pp-binding	0.5
PARATHYROID	0.5
hormone5	0.512820512821
ccH	0.516129032258
PBP_GOBP	0.533333333333
bowman	0.545454545455
TPK_B1_binding	0.553191489362
RA	0.555555555556
RhoGEF	0.558823529412
MMOB	0.56
PTB	0.560975609756
BIR	0.5625
5_3_exonuclease	0.578125
Fork_head	0.578947368421
Activin_recp	0.583333333333
MBD	0.585365853659
tRNA-synt_1d_N	0.59649122807
internalin	0.6
integrase	0.6
NusB	0.602739726027
hr	0.608695652174
DEATH	0.612903225806
L15	0.620689655172
GAF	0.621621621622
Histidine_kinase	0.622641509434
CBD_2	0.633333333333
SRP19	0.634146341463
KH	0.641025641026
DISIN	0.647058823529
eIF-1a	0.647058823529
Ribosomal_S15	0.647058823529
GLUCAGON	0.65
ACT	0.652173913043
myb_DNA-binding	0.653846153846
ets	0.653846153846
ghf28	0.658914728682
AP_endonuc_2	0.661538461538
DUF101	0.666666666667
SUI1	0.666666666667
igcon	0.666666666667
TFIIS	0.666666666667
RrnaAD	0.675213675214
SAM_PNT	0.675675675676
Glyco_hydro_20b	0.68
MIP	0.68115942029
LIM	0.681818181818
CBD_6	0.683333333333
DEP	0.684210526316
dsrm	0.685714285714
Ribosomal_L22	0.686274509804
PyrI	0.689655172414
LBP_BPI_CETP	0.692307692308
sh3	0.692307692308
HLH	0.695652173913
EGF_Lam	0.7
VAT-Nc	0.705882352941
DAP_epimerase	0.708333333333
prenyltrans	0.708333333333
PNTB	0.710280373832
igps	0.711111111111
seatoxin	0.714285714286
Thr_dehydrat_C	0.714285714286
mthinb	0.714285714286
phero	0.714285714286
CIDE-N	0.714285714286
cat3	0.714285714286
sigma54	0.714285714286
Sec7	0.716814159292
blmb	0.720588235294
Alpha_adaptin_C	0.720930232558
Trypan_glycop	0.723880597015
His_biosynth	0.724137931034
RNase_U2	0.724137931034
UreE	0.727272727273
mutT	0.727272727273
GA	0.730769230769
Ribonuclease_P	0.730769230769
scorptoxin	0.733333333333
planttoxin	0.733333333333
pec_lyase	0.733333333333
acyo	0.734375
tRNA-synt_1_edit	0.735849056604
LysR_substrate	0.736842105263
igI	0.736842105263
RNA_pol_A_bac	0.739436619718
Bac_DNA_binding	0.740740740741
egf	0.741935483871
Alpha_adaptinC2	0.741935483871
plantltp	0.742857142857
tRNA-synt_1b	0.743243243243
DnaJ	0.74358974359
DHOdehase	0.744966442953
FHA	0.745098039216
PyrI_NC	0.745762711864
asprs	0.746192893401
OMPdecase	0.746835443038
ghf46	0.75
TPK	0.75
STAS	0.75
RGS	0.75
spidertoxin	0.75
TmpK	0.75
DNA_ligase_C	0.75
PX	0.75
Huristasin	0.75
LEM	0.75
Alpha_adaptinC12	0.75
Exonuclease	0.754716981132
CAT_RBD	0.757575757576
Lyase_8_N	0.758064516129
Amino_oxidase_D1	0.759259259259
DNA_ligase	0.760563380282
pili_assembly	0.760563380282
Haloperoxidase	0.760869565217
SpoU_methylase_N	0.761904761905
Yers_vir_YopE	0.761904761905
GFO_IDH_MocA_C	0.764705882353
ATP-synt	0.765306122449
laminin_G	0.765432098765
FAD_binding_4	0.765625
IF4E	0.765957446809
msb	0.769230769231
PAN	0.769230769231
Isochorismatase	0.771084337349
actin	0.771084337349
DNA_pol3_beta	0.771428571429
Ribosomal_L5_NC	0.772727272727
Ribosomal_L18p	0.772727272727
igV	0.774193548387
DNA_topoisoIV	0.774358974359
PGI	0.775
DUF153	0.775
