family	coverage
all	0.674961
median	0.665192
mean	0.631570
std	0.191928
rrm	0.0
SAP	0.0
GAF	0.0
cytb	0.0
END	0.0
tgfb	0.0
fer4	0.0
pot	0.0
toxin_2	0.0
Lum_binding	0.0
PARATHYROID	0.0
lipocalin	0.0144927536232
Cys-protease-3C	0.0172413793103
KAS	0.0271317829457
aadh	0.0289855072464
subt	0.0338983050847
AP_endonuc_2	0.0353982300885
p450	0.0355029585799
dpo1	0.0418006430868
igV	0.046511627907
Ald_Xan_dh_2	0.0482374768089
blmb	0.0612244897959
uce	0.0731707317073
ghf1	0.105485232068
fabp	0.111111111111
DEATH	0.125
YgbB	0.14
pilin	0.145454545455
MM_CoA_mutase	0.147286821705
sh3	0.148148148148
PH	0.162162162162
RA	0.162790697674
igC2	0.166666666667
LBP_BPI_CETP	0.166666666667
pp-binding	0.192307692308
Fork_head	0.194805194805
Ribosomal_S15	0.194805194805
bowman	0.2
RING	0.2
RhoGEF	0.204301075269
PTB	0.211111111111
5_3_exonuclease	0.217054263566
HLH	0.219512195122
Thr_dehydrat_C	0.222222222222
eIF-1a	0.227272727273
PyrI	0.227848101266
DAP_epimerase	0.2375
Staphylokinase	0.24
igcon	0.243243243243
Arthro_defensin	0.25
CIDE-N	0.254545454545
linker_histone	0.254901960784
toxin	0.260869565217
Bac_DNA_binding	0.260869565217
myb_DNA-binding	0.264705882353
PX	0.265060240964
seatoxin	0.266666666667
MIP	0.269565217391
NusB	0.27
MMOB	0.275362318841
SAM_PNT	0.27868852459
WHEP-TRS	0.279069767442
SRP19	0.280701754386
internalin	0.282352941176
ets	0.283018867925
S1	0.296296296296
igps	0.303571428571
Topoisomerase_I_core	0.30534351145
chromo	0.305555555556
DISIN	0.316666666667
RNA_pol_N	0.322580645161
STAS	0.325301204819
SpoU_methylase_N	0.333333333333
Rotamase	0.333333333333
BIR	0.333333333333
HMG_box	0.333333333333
ARID	0.333333333333
ACT	0.339622641509
hr	0.34
MBD	0.340425531915
Fimbrial	0.340425531915
tRNA-synt_1_edit	0.341085271318
DUF170	0.34375
e3	0.344827586207
Activin_recp	0.344827586207
PBD	0.346153846154
mthina	0.347826086957
IF4E	0.349206349206
Histidine_kinase	0.35
ghf28	0.354166666667
mutT	0.354430379747
TNFR_c6	0.355555555556
UPF0033	0.355555555556
MGS	0.35632183908
pp	0.357142857143
Cys_knot	0.357894736842
RrnaAD	0.358208955224
CARD	0.363636363636
ANATO	0.368421052632
RNA_pol_K	0.371428571429
GHMP_kinases_N	0.375
spidertoxin	0.375
recombinase	0.375
igI	0.375
ACBP	0.376811594203
pec_lyase	0.378881987578
PKD	0.379310344828
KH	0.381818181818
alpha-amylase_NC	0.385542168675
Recep_L_domain	0.386363636364
hormone5	0.38961038961
Gly_radical	0.390151515152
PyrI_NC	0.390243902439
tRNA-synt_1d_N	0.390625
CcmE	0.392857142857
TFIIS	0.393939393939
INTERFERON_A_B_D	0.396551724138
Amidase_2	0.396825396825
GHMP_kinases	0.397350993377
Glyco_transf_8	0.397727272727
LIM	0.4
S_100	0.4
CBD_6	0.4
Usp	0.404255319149
PAN	0.407407407407
SIS	0.409090909091
PRK	0.409638554217
Sec7	0.409836065574
SLT	0.410256410256
LysR_substrate	0.412087912088
LIF_OSM	0.412371134021
TBCA	0.413043478261
Peripla_BP_2	0.414201183432
SUI1	0.416666666667
Chorismate_mut	0.416666666667
PHBH	0.417021276596
PNTB	0.419161676647
thiored	0.421052631579
cdh	0.422222222222
zf-TAZ	0.423076923077
TPK_B1_binding	0.426229508197
dsrm	0.426229508197
OMPdecase	0.428571428571
Cyclotide	0.428571428571
FHA	0.433333333333
UcrQ	0.435483870968
L15	0.435897435897
DUF101	0.4375
prenyltrans	0.439759036145
EGF_Lam	0.44
tRNA-synt_1b	0.443609022556
PBP_GOBP	0.444444444444
GA	0.444444444444
hom	0.444444444444
DNA_ligase_C	0.444444444444
CBD_2	0.444444444444
squash	0.444444444444
Ribosomal_L18p	0.444444444444
Toprim	0.444444444444
Glyco_transf_28	0.446700507614
histone	0.449275362319
pnp	0.45
ATP-synt	0.451149425287
Alpha_adaptinC2	0.454545454545
DSPc	0.454545454545
Alpha_adaptinC12	0.456140350877
Peptidase_S15	0.456666666667
LEM	0.457142857143
Ala_racemase_N	0.460784313725
Fe_Asc_oxidored	0.464052287582
DEP	0.465517241379
DNA_pol3_beta	0.465753424658
Ribonuclease_P	0.466666666667
GBP_PSP	0.466666666667
neur_chan_memb	0.466666666667
Glyco_hydro_2_N	0.469135802469
Amino_oxidase_D1	0.469613259669
DUF153	0.469696969697
RNA_dep_RNA_pol	0.47027027027
VPR	0.470588235294
Peptidase_S9	0.470588235294
LDLa	0.473684210526
plantltp	0.474576271186
Mu_DNA_bind	0.475409836066
cat3	0.47619047619
actin	0.476821192053
EPSP_syntase	0.478102189781
FTR	0.478260869565
ghf6	0.478571428571
Peptidase_C2_D2	0.479591836735
Asp_Glu_race	0.480620155039
Lyase_8_C	0.480769230769
Amino_oxidase	0.481203007519
Filamin	0.481927710843
Yers_vir_YopE	0.48275862069
ccH	0.48275862069
Phage_integrase	0.483333333333
Peptidase_S15_C	0.483870967742
TonB_dep_Rec	0.483870967742
CCP_MauG	0.484126984127
Glyco_hydro_20b	0.486111111111
CC4	0.48623853211
Peptidase_S15_N	0.486338797814
UreE	0.487179487179
ghf2	0.488505747126
FAD_binding_4	0.488888888889
PABP	0.490566037736
Isochorismatase	0.491803278689
isoamylase_NC	0.491803278689
pili_assembly	0.492063492063
Rhodanese	0.492063492063
PAH	0.492537313433
DegT_DnrJ_EryC1	0.49358974359
CopC	0.493975903614
CBS	0.5
FolB	0.5
phero	0.5
VAT-Nc	0.5
Mur_ligase	0.5
neurotox	0.5
RNA_pol_H	0.5
CN_hydrolase	0.502564102564
rvt	0.502994011976
PGI	0.503759398496
Clp_N	0.505882352941
Uricase	0.506172839506
TMV_coat	0.506849315068
SCP	0.507462686567
Sua5_yciO_yrdC	0.507575757576
GFO_IDH_MocA_C	0.508771929825
Anperoxidase	0.508896797153
PCI_1	0.511627906977
Exonuclease	0.511627906977
EFG_IV	0.512820512821
transketolase	0.513368983957
Trypan_glycop	0.515151515152
