family	coverage
all	0.559329
median	0.534365
mean	0.516509
std	0.197727
rrm	0.0
GLA	0.0
SAP	0.0
GAF	0.0
END	0.0
tgfb	0.0
lipocalin	0.0
pot	0.0
toxin_2	0.0
Lum_binding	0.0
KAS	0.0111111111111
subt	0.020979020979
AP_endonuc_2	0.0214285714286
Cys-protease-3C	0.0232558139535
aadh	0.0338983050847
fer4	0.0344827586207
DEATH	0.0344827586207
cytb	0.0363636363636
dpo1	0.0372492836676
uce	0.0434782608696
p450	0.0441176470588
HLH	0.0444444444444
Ald_Xan_dh_2	0.050259965338
RA	0.0566037735849
RNA_pol_N	0.0571428571429
blmb	0.0573770491803
Bac_DNA_binding	0.0576923076923
ghf1	0.0583657587549
YgbB	0.0648148148148
ets	0.0655737704918
RhoGEF	0.0701754385965
igV	0.0714285714286
Chorismate_mut	0.0757575757576
Ribosomal_S15	0.0759493670886
P53	0.0869565217391
RING	0.0869565217391
VPR	0.0952380952381
Fork_head	0.0987654320988
pp-binding	0.103448275862
igcon	0.106382978723
BIR	0.112903225806
MM_CoA_mutase	0.114503816794
PTB	0.12
NusB	0.122641509434
SAM_PNT	0.123076923077
pilin	0.123076923077
sh3	0.125
PBD	0.125
linker_histone	0.127272727273
GLUCAGON	0.130434782609
HMG_box	0.131147540984
UPF0033	0.132075471698
pp	0.133333333333
PARATHYROID	0.142857142857
PH	0.145833333333
mutT	0.14606741573
PKD	0.146341463415
CIDE-N	0.147540983607
LBP_BPI_CETP	0.152380952381
5_3_exonuclease	0.153333333333
SUI1	0.155555555556
STAS	0.157303370787
IF4E	0.161764705882
bowman	0.166666666667
DAP_epimerase	0.166666666667
recombinase	0.178571428571
MIP	0.18045112782
PABP	0.181818181818
Thr_dehydrat_C	0.186046511628
SNAP-25	0.186440677966
ANATO	0.186440677966
zf-TAZ	0.186440677966
igC2	0.1875
S1	0.189189189189
LEM	0.189189189189
fabp	0.190476190476
igps	0.190476190476
chromo	0.190476190476
LIF_OSM	0.192660550459
GA	0.2
dsrm	0.2
DEP	0.206349206349
PX	0.208791208791
DnaJ	0.210526315789
MMOB	0.213333333333
eIF-1a	0.214285714286
Arthro_defensin	0.214285714286
Topoisomerase_I_core	0.216216216216
ACT	0.220338983051
PyrI	0.222222222222
CARD	0.222222222222
e3	0.225806451613
PBP_GOBP	0.227272727273
S_100	0.234375
seatoxin	0.235294117647
RrnaAD	0.236714975845
KH	0.237288135593
INTERFERON_A_B_D	0.238095238095
toxin	0.241379310345
lacI	0.242424242424
ccH	0.242424242424
RNA_pol_H	0.242424242424
envelope	0.243243243243
PAN	0.243243243243
GHMP_kinases_N	0.245098039216
Gly_radical	0.248387096774
CBS	0.25
RNA_pol_K	0.25
TPK_B1_binding	0.253731343284
thiored	0.258064516129
Alpha_adaptinC12	0.259259259259
Amidase_2	0.25974025974
Alpha_adaptin_C	0.260869565217
Staphylokinase	0.261538461538
spidertoxin	0.261904761905
CBD_2	0.262295081967
myb_DNA-binding	0.263157894737
sigma54	0.263157894737
Asp_Glu_race	0.263513513514
Sec7	0.264864864865
tRNA-synt_1_edit	0.265734265734
TBCA	0.267857142857
prenyltrans	0.268041237113
Usp	0.269230769231
pnp	0.270440251572
Bcl-2	0.272727272727
squash	0.272727272727
CcmE	0.272727272727
DISIN	0.274193548387
Fimbrial	0.27868852459
Isochorismatase	0.281481481481
Histidine_kinase	0.282608695652
MIF4G	0.285714285714
ACBP	0.287671232877
DUF101	0.289473684211
CBD_6	0.289719626168
SRP19	0.292307692308
Rotamase	0.293103448276
SpoU_methylase_N	0.294117647059
MBD	0.294117647059
BAG	0.295238095238
hr	0.296296296296
Activin_recp	0.297297297297
tRNA-synt_1b	0.3
cytprime	0.30487804878
actin	0.305555555556
SLT	0.306818181818
GHMP_kinases	0.308988764045
Filamin	0.310344827586
WHEP-TRS	0.311111111111
response_reg	0.3125
plantltp	0.313432835821
PNTB	0.313609467456
FAD_binding_4	0.314814814815
hormone5	0.316455696203
Fe_Asc_oxidored	0.318181818182
neurotox	0.318181818182
ARID	0.318681318681
Peripla_BP_2	0.318918918919
LysR_substrate	0.31914893617
Glyco_transf_8	0.322033898305
Asp_Glu_race_D	0.322033898305
GroEL	0.322115384615
cat3	0.322834645669
Syntaxin	0.323529411765
PAH	0.323943661972
histone	0.323943661972
DUF153	0.324324324324
PHBH	0.327137546468
taf	0.327586206897
SIS	0.327868852459
tRNA-synt_1d_N	0.328571428571
Trypan_glycop	0.328947368421
ALBUMIN	0.329113924051
Thioesterase	0.330708661417
hom	0.333333333333
PRK	0.333333333333
IF3	0.333333333333
Mu_DNA_bind	0.333333333333
Glyco_hydro_20b	0.333333333333
OMPdecase	0.333333333333
Peptidase_S9	0.334975369458
Sua5_yciO_yrdC	0.335714285714
Ribosomal_L22	0.33734939759
Inos-1-P_synth	0.338235294118
RhoGAP	0.341085271318
transketolase	0.341232227488
Mur_ligase_C	0.342857142857
Peptidase_M17_N	0.343137254902
Alpha_adaptinC2	0.34328358209
hormone_rec	0.344827586207
UBX	0.346153846154
Glyco_hydro_2_N	0.34693877551
alpha-amylase_NC	0.347417840376
PGI	0.347682119205
Phage_integrase	0.350649350649
thiolase	0.351485148515
lh2	0.352941176471
Glyco_transf_28	0.352941176471
neur_chan_memb	0.352941176471
MGS	0.353535353535
Ribosomal_L4	0.353535353535
ACPS	0.353846153846
GGL	0.354166666667
tyrosinase	0.354430379747
DNA_topoisoIV	0.35593220339
DSPc	0.35593220339
DegT_DnrJ_EryC1	0.356020942408
rnr	0.35807860262
Exonuclease	0.358490566038
acyo	0.358695652174
DNA_ligase_C	0.358974358974
HMG-CoA_red	0.359307359307
Cutinase	0.362068965517
PyrI_NC	0.362204724409
HMA	0.363636363636
PTS_EIIA_2	0.364485981308
tRNA-synt_2d	0.365384615385
CC4	0.365853658537
ghf2	0.365979381443
Amino_oxidase	0.366336633663
Skp1	0.366666666667
ribokinase	0.367875647668
Peptidase_S15	0.368115942029
RNA_dep_RNA_pol	0.370892018779
RNA_pol_A_CTD	0.370967741935
TFIIS	0.371428571429
Arg_repressor_N	0.372549019608
pili_assembly	0.37323943662
Ala_racemase_N	0.373983739837
CN_hydrolase	0.374407582938
tryp_alpha_amyl	0.375
DNA_ligase	0.375
egf	0.375
igI	0.375
Mur_ligase	0.376237623762
ATP-synt	0.376344086022
glob	0.377358490566
Amino_oxidase_D2	0.378378378378
ATP-synt_g	0.378571428571
MutS_D2	0.378787878788
CopC	0.379310344828
PPTA	0.37962962963
Amino_oxidase_D1	0.380281690141
EPSP_syntase	0.380794701987
sugbp	0.381215469613
Cys_knot	0.381443298969
DPS	0.382113821138
Rop	0.382978723404
His_biosynth	0.38418079096
rasgap	0.384236453202
ghf9	0.384868421053
TMV_coat	0.385135135135
DNA_pol3_beta	0.385542168675
Peptidase_S15_N	0.386473429952
Clp_N	0.387096774194
Ribosomal_L18p	0.387096774194
FolB	0.387755102041
mthinb	0.388888888889
FTR	0.389830508475
Peptidase_M16	0.390581717452
lyase_1	0.391414141414
Zn_dep_PLPC	0.39156626506
formyl_transf	0.391666666667
SPEC	0.391891891892
Transglutamin_C	0.392156862745
Ribonuclease_P	0.392523364486
DNA_pol_B	0.393305439331
Sec23_NC	0.394396551724
RRF	0.395480225989
Uricase	0.395604395604
capsid_n	0.39603960396
Haloperoxidase	0.396103896104
SRP54M	0.397058823529
DHOdehase	0.397849462366
tRNA-synt_1d	0.3981264637
FN1	0.4
cyt5	0.4
Recep_L_domain	0.4
phero	0.4
mthina	0.4
Integrase_Zn	0.4
isoamylase_NC	0.400662251656
tRNA-synt_1d_M	0.401606425703
Epimerase	0.401869158879
RGS	0.403846153846
BRCT	0.403846153846
Peptidase_S15_C	0.405405405405
Peptidase_C2_D2	0.405660377358
GFO_IDH_MocA_C	0.405797101449
bv	0.406976744186
GSH_synth_ATP	0.40780141844
ghf46	0.407894736842
Rhodanese	0.407894736842
Anperoxidase	0.408945686901
DNA_mis_repair_M	0.409090909091
GP41	0.409090909091
FAD_binding_5	0.409282700422
pec_lyase	0.40932642487
Nitroreductase	0.410447761194
Cytidylyl_trans	0.411290322581
TonB_dep_Rec	0.411411411411
GHMP_kinases_C	0.411764705882
Agglutinin	0.4125
tRNA-synt_1c	0.412621359223
trans_reg_C	0.413333333333
integrase	0.413793103448
Asn_synthase_NC	0.414473684211
ghf28	0.415178571429
Flavin_Reduct	0.415841584158
TPK	0.416666666667
ghf6	0.418604651163
transcript_fac2	0.418994413408
SRP54	0.419913419913
S_T_dehydratase	0.420091324201
SAICAR_synt	0.420560747664
DUF170	0.421052631579
UcrQ	0.421875
mcp2	0.422222222222
asprs	0.422360248447
citrate_synt	0.423487544484
ku	0.423780487805
cyclin	0.425
biotin_lipoyl	0.425531914894
DAHP_synth_1	0.425837320574
trp_syntA	0.426470588235
Asn_synthase	0.427184466019
Arg_repressor_C	0.428571428571
EF1BD	0.428571428571
P	0.428571428571
TGT	0.429577464789
VAT-N	0.429906542056
Lyase_8_N	0.430379746835
SCP	0.430379746835
CAP_GLY	0.430769230769
ribonuclease_T2	0.431578947368
rvintegrase	0.431578947368
oxidored_FMN	0.431623931624
VAT-Nc	0.432432432432
Methyltransf_2	0.432835820896
scorptoxin	0.433962264151
Desulfoferrodox	0.433962264151
pdc	0.434210526316
LDLa	0.434782608696
HSF_DNA-bind	0.434782608696
merR	0.436170212766
DUF50	0.43661971831
TIL	0.4375
Penicil_amidase	0.437994722955
UreE	0.438202247191
SpoU_methylase	0.438709677419
MutS_D3	0.444444444444
L15	0.444444444444
DHDPS	0.444852941176
Ham1p_like	0.4453125
Lyase_8_C	0.446428571429
CCP_MauG	0.44696969697
Cucumo_coat	0.44696969697
Methyltransf_1	0.447368421053
TmpK	0.447368421053
tetR	0.448275862069
UCH	0.449152542373
tRNA-synt_2b	0.450261780105
F_bP_aldolase	0.450704225352
hormone	0.451388888889
G6PD	0.452054794521
C1	0.454545454545
Glyco_hydro_18_D2	0.454545454545
TIR	0.455555555556
NHase_beta	0.455782312925
Acetyltransf	0.455882352941
Colicin	0.45652173913
DNA_polymeraseX	0.457627118644
VHS	0.457627118644
