family	coverage
all	0.549181
median	0.333333
mean	0.433131
std	0.401095
Sua5_yciO_yrdC	0.0
Peripla_BP_2	0.0
Pro_CA	0.0
PTB	0.0
Cys_Met_Meta_PP	0.0
DSBA	0.0
RNA_pol_A_bac	0.0
PGM_PMM	0.0
Ribosomal_L7Ae	0.0
DNA_polymeraseX	0.0
hemery	0.0
cytb	0.0
Topoisomerase_I_core	0.0
ACPS	0.0
SRP19	0.0
CPSase_L_chain	0.0
fibrinogen_C	0.0
Peptidase_M24	0.0
UcrQ	0.0
HMA	0.0
laminin_G	0.0
Transglutamin_NC	0.0
Lyase_8_C	0.0
DNA_pol_B	0.0
CODH	0.0
Amino_oxidase_D1	0.0
Ala_racemase_N	0.0
Peptidase_S15_N	0.0
Transglutamin_N	0.0
Transglutamin_C	0.0
TPK_B1_binding	0.0
Cytochrome_C1_N	0.0
tryp_alpha_amyl	0.0
Sulfotransfer	0.0
Cytochrome_C1_C	0.0
zf-TAZ	0.0
ghf10	0.0
ghf15	0.0
bv	0.0
Peptidase_C2_D1	0.0
stpp	0.0
SpoU_methylase_N	0.0
FAD_binding	0.0
XPG_C	0.0
Band_41_NME	0.0
MutS_D3	0.0
MutS_D2	0.0
CCP_MauG	0.0
Terpene_synth_NC	0.0
TrpBP	0.0
Peptidase_S15	0.0
Peptidase_S11	0.0
Peptidase_S21	0.0
cytprime	0.0
msb	0.0
Gly_radical	0.0
GP41	0.0
transcript_fac2	0.0
envelope	0.0
Haloperoxidase	0.0
Bcl-2	0.0
NO_synthase	0.0
asprs	0.0
Flavoprotein	0.0
Plectin	0.0
EFG_IV	0.0
IF3	0.0
TBCA	0.0
myb_DNA-binding	0.0
CDC48	0.0
DegT_DnrJ_EryC1	0.0
PBP_NC	0.0
DPS	0.0
tetR	0.0
BAG	0.0
taf	0.0
RNA_pol_H	0.0
RNase_U2	0.0
RNA_pol_N	0.0
ModE_C	0.0
Trypan_glycop	0.0
VAT-N	0.0
Peptidase_M16	0.0
PGI	0.0
gln-synt_N	0.0
Transglut_core	0.0
Epimerase	0.0
ACBP	0.0
dsrm	0.0
Lipoprotein_4	0.0
dNK	0.0
cyt5	0.0
Antifreeze	0.0
Clp_N	0.0
P-II	0.0
MIP	0.0
protg	0.0
Methyltransf_1	0.0
MCR_beta_N	0.0
apbact	0.0
PRK	0.0
lh2	0.0
Dala_Dala_ligas	0.0
bromodomain	0.0
URO-D	0.0
FN2	0.0
EFG_C	0.0
Fe_Asc_oxidored	0.0
hom	0.0
Ribosomal_S8	0.0
Peptidase_M27	0.0
A2M_B	0.0
Orn_Arg_deC_NC	0.0
SNAP-25	0.0
FHA	0.0
igvar-l	0.0
cytc	0.0
AP_endonuc_2	0.0
histone	0.0
DeoC	0.0
HATPase_c	0.0
ech	0.0
Ribosomal_S5_N	0.0
HSP20	0.0
FolB	0.0
e3	0.0
TyrKc	0.0
ANATO	0.0
MCR_alpha_N	0.0
ISP	0.0
LIF_OSM	0.0
SET	0.0
CH	0.0
il10	0.0
trans_reg_C	0.0
UPP_synthetase	0.0
transketolase	0.0
CYCc	0.0
tbpc	0.0
B	0.0
sugbp	0.0
DHOdehase	0.0
CARD	0.0
mthinb	0.0
bontoxilysin	0.0
cyclin	0.0
Rib_hydrolayse	0.0
SpoU_methylase_C	0.0
tubulin	0.0
GerE	0.0
hr	0.0
PCI_1	0.0
UCH	0.0
transketolase_C	0.0
TonB_dep_Rec	0.0
PHBH	0.0
TRANSTHYRETIN	0.0
PAS	0.0
ENTH	0.0
DNA_pol3_beta	0.0
PAH	0.0
MurB_C	0.0
ghf6	0.0
ghf5	0.0
sh3	0.0
psaA_psaB	0.0
trfl	0.0
ghf9	0.0
DUF28	0.0
proteasome	0.0
FA58C	0.0
DEAD	0.0
slectin	0.0
Band_41_N	0.0
HGTP_anticodon	0.0
AlaDh_PNT	0.0
SPEC	0.0
GSH_synthase	0.0
FAA_hydrolase	0.0
