family	coverage
all	0.619256
median	0.589744
mean	0.574535
std	0.155710
GLA	0.0
RING	0.0769230769231
S1	0.111111111111
hr	0.135135135135
UPF0033	0.153846153846
CBD_2	0.155555555556
HLH	0.161290322581
PTB	0.171875
Cyclotide	0.176470588235
RA	0.178571428571
CBS	0.181818181818
CIDE-N	0.181818181818
Fork_head	0.186046511628
tRNA-synt_1_edit	0.186274509804
LEM	0.1875
5_3_exonuclease	0.188118811881
pp-binding	0.192307692308
Staphylokinase	0.195652173913
DEATH	0.196078431373
ets	0.2
MMOB	0.204081632653
mutT	0.207547169811
recombinase	0.214285714286
RrnaAD	0.218543046358
pp	0.222222222222
ACT	0.222222222222
RNA_pol_N	0.228571428571
MM_CoA_mutase	0.235294117647
NusB	0.23595505618
integrase	0.238095238095
DUF101	0.239436619718
igcon	0.242424242424
eIF-1a	0.243902439024
PX	0.245901639344
neurotox	0.25
pili_assembly	0.254545454545
igI	0.254545454545
Topoisomerase_I_core	0.26213592233
PBP_GOBP	0.264150943396
LBP_BPI_CETP	0.268292682927
IF4E	0.268292682927
PKD	0.27027027027
linker_histone	0.272727272727
RhoGEF	0.275
dsrm	0.276595744681
VAT-Nc	0.277777777778
plantltp	0.282051282051
Histidine_kinase	0.282051282051
ccH	0.282051282051
SAM_PNT	0.282608695652
GA	0.285714285714
Fimbrial	0.288888888889
pilin	0.290322580645
hormone5	0.290909090909
GLUCAGON	0.291666666667
BIR	0.297297297297
tRNA-synt_1b	0.298387096774
Alpha_adaptin_C	0.298507462687
L15	0.3
Arthro_defensin	0.3
sigma54	0.3
PABP	0.301886792453
WHEP-TRS	0.30303030303
AP_endonuc_2	0.303571428571
MBD	0.304347826087
Ribosomal_S15	0.304347826087
Bac_DNA_binding	0.309523809524
sh3	0.310344827586
CBD_6	0.310344827586
DAP_epimerase	0.3125
phero	0.318181818182
MIP	0.318584070796
DISIN	0.321428571429
CARD	0.321428571429
myb_DNA-binding	0.322580645161
HMG_box	0.323529411765
Sec7	0.323741007194
Mur_ligase_C	0.325581395349
Mu_DNA_bind	0.326086956522
GHMP_kinases_C	0.328125
PNTB	0.328125
Ribonuclease_P	0.333333333333
bowman	0.333333333333
spidertoxin	0.333333333333
DUF170	0.333333333333
igV	0.333333333333
TFIIS	0.333333333333
Alpha_adaptinC12	0.333333333333
ATP-synt	0.334293948127
igps	0.336842105263
Glyco_hydro_2_N	0.3375
HSF_DNA-bind	0.339622641509
Transglutamin_C	0.34
SUI1	0.341463414634
ANATO	0.342105263158
DUF153	0.344262295082
TIL	0.346153846154
biotin_lipoyl	0.34693877551
toxin	0.347826086957
Huristasin	0.347826086957
HMA	0.348837209302
MGS	0.349206349206
PyrI	0.35
SNAP-25	0.35
STAS	0.350877192982
cat3	0.350877192982
Glyco_hydro_2	0.351351351351
FAD_binding_4	0.352380952381
KH	0.352941176471
Peptidase_S15_C	0.357142857143
RNA_pol_K	0.36
toxin_2	0.36
tRNA-synt_1d_N	0.36231884058
FN1	0.363636363636
Asp_Glu_race_D	0.365079365079
Exonuclease	0.365591397849
PyrI_NC	0.367088607595
Alpha_adaptinC2	0.369565217391
PH	0.369565217391
Chorismate_mut	0.371428571429
Amidase_2	0.372093023256
actin	0.372549019608
FHA	0.373333333333
Gly_radical	0.375
VPR	0.375
PBD	0.375
P53	0.380952380952
acyo	0.381578947368
trans_reg_C	0.381818181818
isoamylase_N	0.382978723404
SRP19	0.384615384615
Uricase	0.385714285714
GAF	0.387096774194
Ala_racemase_N	0.388888888889
LIM	0.388888888889
Asp_Glu_race	0.389380530973
BRCT	0.390243902439
UBX	0.390243902439
LIF_OSM	0.391304347826
Hint	0.391304347826
thiored	0.394736842105
Thioesterase	0.394736842105
OMPdecase	0.394957983193
CAP_GLY	0.395833333333
Cys-protease-3C	0.397727272727
LysR_substrate	0.39837398374
GGL	0.4
Filamin	0.4
UreE	0.40243902439
RGS	0.405172413793
SpoU_methylase	0.405660377358
Glyco_hydro_20b	0.405797101449
Peripla_BP_2	0.407407407407
prenyltrans	0.407407407407
mthina	0.407407407407
FolB	0.407894736842
Ribosomal_L18p	0.409836065574
Toprim	0.41095890411
transcript_fac2	0.411764705882
fkbp	0.411764705882
DEP	0.411764705882
PRK	0.412371134021
TPK_B1_binding	0.412698412698
IF3	0.412698412698
Sua5_yciO_yrdC	0.413793103448
oxidored_FMN	0.413793103448
His_biosynth	0.414473684211
Glyco_transf_28	0.414772727273
INTERFERON_A_B_D	0.415094339623
SCP	0.416666666667
CcmE	0.416666666667
tubulin	0.419161676647
ARID	0.421052631579
chromo	0.421052631579
MutS_D2	0.421875
SRP54M	0.422222222222
RNA_pol_A_CTD	0.422222222222
cNMP	0.425287356322
VAT-N	0.427083333333
OTCace	0.427083333333
Amino_oxidase_D2	0.428571428571
ribokinase	0.429347826087
Ribosomal_L4	0.43023255814
Usp	0.430769230769
DnaJ	0.43137254902
merR	0.432098765432
blmb	0.432432432432
inositol_P	0.433121019108
scorptoxin	0.433962264151
igC2	0.434782608696
Ribosomal_S30AE	0.435897435897
Binary_toxA	0.436507936508
cyclin	0.436781609195
TonB_dep_Rec	0.437275985663
CC4	0.438095238095
AMP-binding	0.438775510204
Tymo_coat	0.438848920863
SpoU_methylase_N	0.439024390244
Pertussis_S2S3_N	0.439024390244
FTR	0.44
Lyase_8_N	0.44
Anperoxidase	0.44094488189
GFO_IDH_MocA_C	0.44262295082
PAH	0.444444444444
Yers_vir_YopE	0.444444444444
GHMP_kinases	0.444444444444
S_T_dehydratase	0.445
Inos-1-P_synth	0.446700507614
PCI_1	0.447368421053
formyl_transf	0.447619047619
EPSP_syntase	0.448717948718
Terpene_synth_N	0.44966442953
ISP	0.45
RNA_pol_H	0.45
PAN	0.451612903226
Mur_ligase	0.451612903226
ALBUMIN	0.453237410072
Trypan_glycop	0.454081632653
DNA_pol_B	0.454545454545
Peptidase_S9	0.455089820359
Peptidase_S15	0.455223880597
S_100	0.45652173913
ghf28	0.45652173913
hormone_rec	0.456953642384
DegT_DnrJ_EryC1	0.459016393443
pdc	0.459302325581
Rotamase	0.459459459459
P	0.459459459459
Lyase_8_C	0.461538461538
RNA_dep_RNA_pol	0.461538461538
ku	0.462093862816
Phage_integrase	0.462962962963
PPTA	0.463917525773
tRNA-synt_1d	0.464
DUF50	0.465517241379
Arg_repressor_N	0.468085106383
TMV_coat	0.468253968254
asprs	0.468401486989
RNase_U2	0.46875
capsid_n	0.469135802469
DAHP_synth_1	0.469387755102
PGI	0.470149253731
lyase_1	0.470149253731
UCR_14kD	0.47191011236
G6PD	0.472440944882
ACBP	0.472727272727
pot	0.473684210526
DNA_ligase	0.474747474747
response_reg	0.475409836066
RNA_pol_A_bac	0.475903614458
Invasin	0.47619047619
pnp	0.4765625
HMG-CoA_red	0.478021978022
Thr_dehydrat_C	0.478260869565
Activin_recp	0.478260869565
ghf2	0.479041916168
Peptidase_M16	0.480243161094
Asn_synthase_NC	0.481060606061
tetR	0.481481481481
PDGF	0.482142857143
C1	0.48275862069
tryp_alpha_amyl	0.483870967742
tRNA-synt_1d_M	0.484162895928
GHMP_kinases_N	0.484848484848
DNA_topoisoIV	0.484962406015
Topoisom_bac	0.48502994012
TPK	0.485714285714
GSH_synth_ATP	0.486166007905
transketolase	0.486187845304
zf-TAZ	0.486486486486
B	0.488372093023
Bet_v_I	0.48951048951
Fe_Asc_oxidored	0.489795918367
PHBH	0.490476190476
TrkA-N	0.490566037736
DNA_polymeraseX	0.490909090909
UCR_TM	0.490909090909
tRNA-synt_1c	0.490909090909
SSB	0.491228070175
thiolase	0.491228070175
isoamylase_NC	0.491803278689
Penicil_amidase	0.491909385113
Lyase_8_NC	0.492990654206
FAD_binding_5	0.493212669683
MIF4G	0.493827160494
Peptidase_S15_N	0.494444444444
tRNA-synt_1d_C	0.494845360825
COX3	0.49537037037
ATP-synt_g	0.495798319328
aconitase	0.498207885305
Bcl-2	0.5
FN2	0.5
END	0.5
DEFSN	0.5
TmpK	0.5
RhoGAP	0.5
HTH_AraC_2	0.5
Desulfoferrodox	0.5
planttoxin	0.5
Levi_coat	0.5
rnh	0.5
GBP_PSP	0.5
Acetyltransf	0.5
kex	0.502127659574
rnr	0.502202643172
Epimerase	0.502512562814
GFP	0.50303030303
N6_N4_Mtase	0.503184713376
RuvA	0.503546099291
Peptidase_S21	0.504
Ham1p_like	0.504273504274
Isochorismatase	0.504587155963
rasgap	0.50495049505
SIS	0.505747126437
FAD_binding	0.505747126437
HSP20	0.506493506494
Amino_oxidase	0.506607929515
EF1BD	0.506666666667
internalin	0.506666666667
cyt5	0.507246376812
START	0.507352941176
Peptidase_M27	0.508522727273
Flavoprotein	0.508928571429
SRP54	0.509523809524
Cytidylyl_trans	0.51
Ribosomal_S5_N	0.510204081633
Peptidase_S24	0.510204081633
TGT	0.510638297872
sugbp	0.510869565217
pcd	0.511627906977
Sec23_NC	0.511811023622
DNA_pol3_beta	0.511904761905
alpha-amylase_NC	0.512195121951
Clp_N	0.514851485149
UcrQ	0.516129032258
Ribosomal_L6	0.516949152542
DNA_methylase	0.517766497462
capsid_c	0.517857142857
bv	0.518181818182
NHase_beta	0.518796992481
PCNA	0.519230769231
hemopexin	0.519736842105
Ribosomal_L7Ae	0.520408163265
Amino_oxidase_D1	0.520710059172
Peptidase_C2_D2	0.521739130435
ATP-synt_DE_N	0.523076923077
sh2	0.523255813953
DNA_mis_repair_M	0.52380952381
dpo1	0.524774774775
reductases	0.526315789474
WW	0.526315789474
laminin_G	0.527272727273
GXGXG	0.527426160338
aadh	0.52808988764
tyrosinase	0.528455284553
dCMP_cyt_deam	0.528735632184
Sulfotransfer	0.528795811518
Lipoprotein_4	0.528846153846
zf-CCHH	0.529411764706
Asn_synthase	0.530054644809
Endonuclease_3	0.531468531469
Haloperoxidase	0.531914893617
GSH_synthase_NC	0.531914893617
aminotran_4	0.532110091743
tRNA-synt_1	0.532188841202
glob	0.532258064516
hom	0.53488372093
EGF_Lam	0.535714285714
gln-synt_N	0.535714285714
SpoU_methylase_C	0.536082474227
Rhodanese	0.536082474227
Colicin_Pyocin	0.536231884058
Peptidase_S11	0.537234042553
pec_lyase	0.537414965986
DHDPS	0.537593984962
GATase	0.53781512605
BAG	0.538461538462
mthinb	0.538461538462
Cytidylyltransf	0.538461538462
cytprime	0.539325842697
alk_phosphatase	0.541044776119
PCMT	0.541095890411
BChl_A	0.541401273885
PSI_PsaE	0.541666666667
Terpene_synth_NC	0.542579075426
GP41	0.54347826087
ABC_tran	0.543624161074
serpin	0.543624161074
ALAD	0.544303797468
NTP_transf_2_N2	0.544502617801
ghf10	0.545023696682
IRF	0.545454545455
Recep_L_domain	0.545454545455
IFN-gamma	0.546296296296
Ribosomal_L11	0.547169811321
dpb	0.547619047619
AP_endonucleas1	0.547945205479
rvt	0.548611111111
FAA_hydrolase	0.549180327869
ghf6	0.549295774648
CN_hydrolase	0.550632911392
PPDK_N_term	0.552050473186
cystatin	0.55223880597
Peptidase_M24	0.553191489362
Peptidase_M17_N	0.553191489362
Methyltransf_1	0.553398058252
TPK_catalytic	0.553571428571
QRPTase	0.55364806867
utg	0.553846153846
GATA	0.555555555556
SAP	0.555555555556
Bac_globin	0.556603773585
Dala_Dala_ligas_N	0.557142857143
VHS	0.557692307692
ghf9	0.557768924303
CoA_trans	0.557823129252
abhydrolase_2	0.558139534884
TIMP	0.559322033898
ICL	0.559523809524
G6PD_NC	0.559556786704
gdh	0.56
oat	0.560260586319
cpn10	0.560975609756
uce	0.560975609756
tRNA_bind	0.560975609756
ech	0.56157635468
Plectin	0.561728395062
