family	coverage
all	0.518795
median	0.481412
mean	0.472660
std	0.162045
GLA	0.0
S1	0.0555555555556
GA	0.0571428571429
myb_DNA-binding	0.0645161290323
RING	0.0769230769231
hr	0.0810810810811
GLUCAGON	0.0833333333333
RNA_pol_N	0.0857142857143
Fork_head	0.093023255814
Bac_DNA_binding	0.0952380952381
HLH	0.0967741935484
5_3_exonuclease	0.108910891089
pp-binding	0.115384615385
HMG_box	0.117647058824
linker_histone	0.121212121212
VPR	0.125
LEM	0.125
igI	0.127272727273
Staphylokinase	0.130434782609
NusB	0.134831460674
CIDE-N	0.136363636364
MM_CoA_mutase	0.137254901961
sh3	0.137931034483
PTB	0.140625
DUF101	0.140845070423
P53	0.142857142857
CARD	0.142857142857
RrnaAD	0.145695364238
eIF-1a	0.146341463415
RhoGEF	0.15
MIP	0.150442477876
PBP_GOBP	0.150943396226
PABP	0.150943396226
Ribosomal_S15	0.152173913043
PBD	0.15625
neur_chan_memb	0.157894736842
pilin	0.161290322581
PKD	0.162162162162
SNAP-25	0.166666666667
mutT	0.169811320755
Mu_DNA_bind	0.173913043478
SAM_PNT	0.173913043478
STAS	0.175438596491
KH	0.176470588235
CBD_2	0.177777777778
RA	0.178571428571
recombinase	0.178571428571
IF4E	0.182926829268
Topoisomerase_I_core	0.184466019417
pp	0.185185185185
TFIIS	0.185185185185
tRNA-synt_1_edit	0.186274509804
neurotox	0.1875
HSF_DNA-bind	0.188679245283
igps	0.189473684211
UPF0033	0.192307692308
Ala_racemase_N	0.194444444444
ACT	0.194444444444
SUI1	0.19512195122
DEATH	0.196078431373
PX	0.196721311475
GGL	0.2
RNA_pol_K	0.2
spidertoxin	0.2
Arthro_defensin	0.2
DUF170	0.2
ets	0.2
MMOB	0.204081632653
DEP	0.205882352941
Amino_oxidase_D2	0.206349206349
Alpha_adaptin_C	0.208955223881
ANATO	0.210526315789
WHEP-TRS	0.212121212121
igcon	0.212121212121
DISIN	0.214285714286
DnaJ	0.21568627451
BIR	0.216216216216
S_100	0.217391304348
Transglutamin_C	0.22
sigma54	0.22
Ribonuclease_P	0.222222222222
tetR	0.222222222222
phero	0.227272727273
LIF_OSM	0.228260869565
Uricase	0.228571428571
Chorismate_mut	0.228571428571
Gly_radical	0.229838709677
CBD_6	0.229885057471
Histidine_kinase	0.230769230769
TIL	0.230769230769
tRNA-synt_1b	0.233870967742
hormone5	0.236363636364
integrase	0.238095238095
MBD	0.239130434783
PH	0.239130434783
FTR	0.24
GAF	0.241935483871
lacI	0.242424242424
Glyco_hydro_2	0.243243243243
plantltp	0.24358974359
LBP_BPI_CETP	0.243902439024
BRCT	0.243902439024
Fimbrial	0.244444444444
ATP-synt	0.247838616715
Filamin	0.25
HMA	0.255813953488
Mur_ligase_C	0.255813953488
ccH	0.25641025641
toxin	0.260869565217
e3	0.263157894737
thiored	0.263157894737
ARID	0.263157894737
fkbp	0.264705882353
Sec7	0.26618705036
RNA_pol_A_CTD	0.266666666667
RGS	0.26724137931
actin	0.267973856209
UBX	0.268292682927
SRP19	0.269230769231
MGS	0.269841269841
P	0.27027027027
zf-TAZ	0.27027027027
Thioesterase	0.271929824561
CBS	0.272727272727
FN1	0.272727272727
SCP	0.27380952381
Toprim	0.27397260274
BAG	0.274725274725
PyrI	0.275
L15	0.275
Sua5_yciO_yrdC	0.275862068966
dsrm	0.276595744681
AP_endonuc_2	0.276785714286
SAP	0.277777777778
TMV_coat	0.277777777778
DUF153	0.27868852459
Amidase_2	0.279069767442
PNTB	0.28125
Bcl-2	0.28431372549
Isochorismatase	0.284403669725
LDLa	0.285714285714
biotin_lipoyl	0.285714285714
GBP_PSP	0.285714285714
PRK	0.288659793814
