family	coverage
all	0.470647
median	0.125000
mean	0.416087
std	0.455940
CAT_RBD	0.0
Inos-1-P_synth	0.0
Peripla_BP_2	0.0
Pro_CA	0.0
Cys_Met_Meta_PP	0.0
DSBA	0.0
CPS	0.0
RNA_pol_A_bac	0.0
Glyco_hydro_18	0.0
GXGXG	0.0
PGM_PMM	0.0
PBP_GOBP	0.0
Ribosomal_L7Ae	0.0
DNA_polymeraseX	0.0
hormone	0.0
hemery	0.0
NTP_transferase	0.0
MCR_gamma	0.0
rnase	0.0
ACPS	0.0
SRP19	0.0
CPSase_L_chain	0.0
fibrinogen_C	0.0
Peptidase_M24	0.0
UcrQ	0.0
CoA_binding	0.0
HMA	0.0
Glyco_hydro_67	0.0
Transglutamin_NC	0.0
rrm	0.0
DNA_pol_B	0.0
CODH	0.0
asp	0.0
Cohesin	0.0
Amino_oxidase_D1	0.0
Ala_racemase_N	0.0
Topoisomerase_I	0.0
RNase_HII	0.0
Lyase_8_NC	0.0
recA_C	0.0
recA_N	0.0
Cytochrome_C1_N	0.0
Sulfotransfer	0.0
mmp	0.0
Syntaxin	0.0
ghf10	0.0
ghf15	0.0
ghf14	0.0
Amidase	0.0
ghf18	0.0
HCV_NS3	0.0
bv	0.0
Peptidase_C2_D1	0.0
PGM_PMM_NC	0.0
stpp	0.0
GFO_IDH_MocA_NC	0.0
His_biosynth	0.0
Cu_amine_oxid	0.0
XPG_NC	0.0
XPG_C	0.0
EGF_Lam	0.0
ARID	0.0
MutS_D3	0.0
MutS_D2	0.0
EFTU_C	0.0
glnasn	0.0
TrpBP	0.0
Isochorismatase	0.0
Peptidase_S11	0.0
arrestin_NC	0.0
THAUMATIN	0.0
cytprime	0.0
GP41	0.0
fer4_NifH	0.0
transcript_fac2	0.0
ndk	0.0
PPDK_N_term	0.0
tRNA-synt_1_edit	0.0
EFTU_2	0.0
WH1	0.0
Bcl-2	0.0
NO_synthase	0.0
Cucumo_coat	0.0
asprs	0.0
LDLa	0.0
Flavoprotein	0.0
EFG_IV	0.0
mcp2	0.0
IF3	0.0
cat	0.0
myb_DNA-binding	0.0
Inh	0.0
PyrI	0.0
Ferrochelatase	0.0
PBP_NC	0.0
recA	0.0
DPS	0.0
tRNA-synt_1d_N	0.0
tetR	0.0
BAG	0.0
taf	0.0
DNA_ligase	0.0
ERM	0.0
Peptidase_C15	0.0
Trypan_glycop	0.0
HIT	0.0
VAT-N	0.0
Peptidase_M16	0.0
Prismane	0.0
