family	coverage
all	0.576632
median	0.333333
mean	0.398915
std	0.344489
CAT_RBD	0.0
Sm	0.0
Peripla_BP_2	0.0
Glyco_hydro_18	0.0
plantltp	0.0
TPK_catalytic	0.0
Ribosomal_L7Ae	0.0
ACPS	0.0
SRP19	0.0
fibrinogen_C	0.0
Peptidase_M24	0.0
UcrQ	0.0
CoA_binding	0.0
Lyase_8_C	0.0
rrm	0.0
INTERFERON_A_B_D	0.0
Ala_racemase_N	0.0
Uricase	0.0
Transglutamin_N	0.0
tryp_alpha_amyl	0.0
Sulfotransfer	0.0
Cytochrome_C1_C	0.0
zf-TAZ	0.0
mmp	0.0
Peptidase_M17_N	0.0
Peptidase_C2_D1	0.0
stpp	0.0
Band_41_NME	0.0
ARID	0.0
MutS_D3	0.0
MutS_D2	0.0
CCP_MauG	0.0
arrestin_NC	0.0
cytprime	0.0
transket_pyr	0.0
GP41	0.0
Asp_Glu_race	0.0
envelope	0.0
EFTU_2	0.0
Bcl-2	0.0
LDLa	0.0
Flavoprotein	0.0
mcp2	0.0
TBCA	0.0
myb_DNA-binding	0.0
Ferrochelatase	0.0
UreE	0.0
tetR	0.0
BAG	0.0
taf	0.0
RNA_pol_H	0.0
Peptidase_C15	0.0
RNase_U2	0.0
RNA_pol_N	0.0
Prismane	0.0
Seedstore_7s	0.0
Epimerase	0.0
ACBP	0.0
Arg_repressor_N	0.0
Amidase_2	0.0
hormone_rec	0.0
Thr_dehydrat_C	0.0
SAICAR_synt	0.0
SSB	0.0
LIM	0.0
Clp_N	0.0
MIF	0.0
protg	0.0
apbact	0.0
RA	0.0
EPSP_syntase	0.0
PEP-utilizers_C	0.0
DAHP_synth_1	0.0
TPR	0.0
Asp_Glu_race_D	0.0
URO-D	0.0
EFG_C	0.0
hom	0.0
RrnaAD	0.0
integrase	0.0
MCR_alpha	0.0
Astacin	0.0
A2M_B	0.0
Glyco_hydro_20b	0.0
SNAP-25	0.0
FHA	0.0
recombinase	0.0
AP_endonuc_2	0.0
Ribosomal_L30	0.0
PKD	0.0
histone	0.0
DeoC	0.0
blmb	0.0
DHPS	0.0
Ribosomal_S5_N	0.0
eIF-5a	0.0
HSP20	0.0
Fe_hyd_lg_C	0.0
Arginosuc_synth	0.0
MGS	0.0
lyase_1	0.0
DNA_pol_B_exo	0.0
ALBUMIN	0.0
CH	0.0
RhoGEF	0.0
transketolase	0.0
IRF	0.0
B	0.0
Recep_L_domain	0.0
MBD	0.0
IMS	0.0
CARD	0.0
Lyase_8	0.0
KH	0.0
Rib_hydrolayse	0.0
Fe_hyd_SSU	0.0
isoamylase_N	0.0
PDZ	0.0
GerE	0.0
PCI_1	0.0
BIR	0.0
UCH	0.0
F5_F8_type_C	0.0
PAS	0.0
arrestin_C	0.0
PAC	0.0
PAN	0.0
sh3	0.0
fer4	0.0
trfl	0.0
cpn10	0.0
SRP54M	0.0
hip	0.0
DUF28	0.0
fabp	0.0
FA58C	0.0
Band_41_N	0.0
DUF101	0.0
G6PD_NC	0.0
FAA_hydrolase	0.0
Dala_Dala_ligas_N	0.0
PX	0.0
Yers_vir_YopE	0.0
Dwarfin	0.0
G6PD_C	0.0
GEL	0.0
Kchannel	0.0
ets	0.0
Filamin	0.0
Ribosomal_L22	0.0
ANK	0.0
dutpase	0.0
uce	0.0
TNFR_c6	0.0
WHEP-TRS	0.0
int	0.0
E2_N	0.0
Cu_bind_like	0.0
Exonuclease	0.0
E2_C	0.0
arrestin	0.0
P	0.0
Ribosomal_L6_D	0.0
squash	0.0
neurotox	0.0
fkbp	0.0
Ribosomal_L2_N	0.0
kunitz	0.0
vprotease	0.0
adk	0.0
ADP_PFK_GK	0.0
Flavin_Reduct	0.0
Desulfoferrodox	0.0
toxin_2	0.0
PTS_EIIA_2	0.0
COX2	0.0
Levi_coat	0.0
GFO_IDH_MocA_C	0.0
ATP-synt_DE_N	0.0
ccH	0.0
C1q	0.0
RNA_pol_K	0.0
capsid_n	0.0
Terpene_synth_N	0.0
TIR	0.0
TmpK	0.0
Ribosomal_L18p	0.0
Ribosomal_L14	0.0
GFP	0.0
Nitroreductase	0.0
Tymo_coat	0.0
CC4	0.0
FAD_binding_4	0.0
tyrosinase	0.0
rasgap	0.0
tms	0.0
cbm12	0.0
Invasin	0.0
Pertussis_S2S3_N	0.0
PBD	0.0
CBD_6	0.0
ChtBD	0.0
G6PD	0.0
biotin_lipoyl	0.0
Phage_integrase	0.0
DNA_mis_repair_NM	0.0
reductases	0.0
tRNA_bind	0.0
fer2	0.0
CUB	0.0
GGL	0.0
Hpr_kinase	0.0
LysR_substrate	0.0
LEM	0.0
RNA_pol_A_CTD	0.0
cat3	0.0
Hint	0.0
rvt	0.0
Ricin_B_lectin	0.0
igI	0.0
tRNA-synt_1b	0.0
hpr	0.0
S_100	0.0
UCR_14kD	0.0
flavbb	0.0
Cytidylyl_trans	0.0
Usp	0.0
TPK	0.0
annexin	0.0243902439024
galpha	0.0416666666667
SHMT	0.0416666666667
PK	0.0434782608696
ghf34	0.0454545454545
ATP-sulfurylase	0.05
RuBisCO_large	0.05
Pertussis_S2S3_NC	0.0555555555556
C4	0.0555555555556
ferritin	0.0588235294118
THF_DHG_CYH	0.0588235294118
NiFeSe_Hases	0.0625
Transaldolase	0.0625
PBP_NC	0.0666666666667
mofe	0.0666666666667
sdr	0.0666666666667
MCR_gamma	0.0714285714286
ghf15	0.0714285714286
FAD-oxidase_C	0.0714285714286
aakinase	0.0714285714286
ENTH	0.0714285714286
Cu_nir	0.0714285714286
S-AdoMet_syntD2	0.0714285714286
PPTA	0.0714285714286
aadh	0.0714285714286
molybdopterin	0.0731707317073
MutS_NC	0.0740740740741
Glu_syn_central	0.075
Cu_amine_oxid	0.0769230769231
IFN-gamma	0.0769230769231
ABC_tran	0.0769230769231
QRPTase	0.0769230769231
gln-synt_NC	0.08
tim	0.08
hexokinase	0.0810810810811
citrate_synt	0.0833333333333
dTDP_sugar_isom	0.0833333333333
ALAD	0.0833333333333
ATP-gua_Ptrans	0.0869565217391
mmoa	0.0882352941176
Topoisomerase_I	0.0909090909091
transketolase_PC	0.0909090909091
bac_lipase	0.0909090909091
AAA	0.0909090909091
mle	0.0909090909091
mmob	0.0909090909091
Dehydratase_LU	0.1
DSBA	0.1
Trypan_glycop	0.1
lta	0.1
ETF_alpha	0.1
FAD_binding_5	0.1
cbp	0.1
ICL	0.1
pgk	0.103448275862
chorismate_bind	0.104166666667
