family	coverage
all	0.497359
median	0.142857
mean	0.399086
std	0.440461
Sua5_yciO_yrdC	0.0
CAT_RBD	0.0
Inos-1-P_synth	0.0
Pro_CA	0.0
PTB	0.0
Cys_Met_Meta_PP	0.0
AFOR	0.0
DSBA	0.0
CPS	0.0
RNA_pol_A_bac	0.0
plantltp	0.0
TPK_catalytic	0.0
PGM_PMM	0.0
PBP_GOBP	0.0
LuxS	0.0
Ribosomal_L7Ae	0.0
DNA_polymeraseX	0.0
hormone	0.0
hemery	0.0
Topoisomerase_I_core	0.0
NTP_transferase	0.0
MCR_gamma	0.0
ACPS	0.0
CPSase_L_chain	0.0
fibrinogen_C	0.0
Peptidase_M24	0.0
UcrQ	0.0
CoA_binding	0.0
laminin_G	0.0
Glyco_hydro_67	0.0
GTP_cyclohydroI	0.0
Transglutamin_NC	0.0
Lyase_8_C	0.0
rrm	0.0
DNA_pol_B	0.0
CODH	0.0
asp	0.0
Cohesin	0.0
INTERFERON_A_B_D	0.0
malic_N	0.0
Lyase_8_NC	0.0
Peptidase_S15_N	0.0
Uricase	0.0
TPK_B1_binding	0.0
recA_N	0.0
Cytochrome_C1_N	0.0
Sulfotransfer	0.0
Syntaxin	0.0
ghf10	0.0
ghf15	0.0
ghf18	0.0
Peptidase_M17_N	0.0
bv	0.0
Peptidase_C2_D1	0.0
PGM_PMM_NC	0.0
stpp	0.0
His_biosynth	0.0
Cu_amine_oxid	0.0
FAD_binding	0.0
S4	0.0
XPG_C	0.0
MutS_D3	0.0
EFTU_C	0.0
TrpBP	0.0
Peptidase_S15	0.0
Peptidase_S11	0.0
Peptidase_S21	0.0
cytprime	0.0
transket_pyr	0.0
GP41	0.0
Asp_Glu_race	0.0
envelope	0.0
ndk	0.0
EFTU_2	0.0
WH1	0.0
Haloperoxidase	0.0
NO_synthase	0.0
Cucumo_coat	0.0
asprs	0.0
Plectin	0.0
EFG_IV	0.0
mcp2	0.0
IF3	0.0
cat	0.0
Glyco_hydro_20	0.0
Inh	0.0
CDC48	0.0
Ferrochelatase	0.0
DegT_DnrJ_EryC1	0.0
PBP_NC	0.0
recA	0.0
DPS	0.0
tRNA-synt_1d_N	0.0
Fe_dep_repress	0.0
tetR	0.0
BAG	0.0
taf	0.0
ERM	0.0
RNase_U2	0.0
RNA_pol_N	0.0
ModE_C	0.0
Trypan_glycop	0.0
VAT-N	0.0
Peptidase_M16	0.0
Prismane	0.0
PGI	0.0
Seedstore_7s	0.0
gln-synt_N	0.0
Transglut_core	0.0
Fz	0.0
Epimerase	0.0
thymid_phosphorylase	0.0
Amidase_2	0.0
RuBisCO_large_N	0.0
Lipoprotein_4	0.0
XPG_NI	0.0
hormone_rec	0.0
dNK	0.0
cyt5	0.0
ppase	0.0
Antifreeze	0.0
Orbi_VP7	0.0
SSB	0.0
egf	0.0
GSH_synthase_NC	0.0
dpo1	0.0
LIM	0.0
MIF	0.0
MIP	0.0
protg	0.0
Methyltransf_2	0.0
MCR_beta_N	0.0
PRK	0.0
GSH_synth_ATP	0.0
MoCF_biosynth	0.0
Transaldolase	0.0
EPSP_syntase	0.0
PEP-utilizers_C	0.0
Ribosomal_S5	0.0
DAHP_synth_1	0.0
tRNA-synt_1	0.0
Glu_syn_central	0.0
aakinase	0.0
TPR	0.0
GHMP_kinases_N	0.0
Asp_Glu_race_D	0.0
URO-D	0.0
EFG_C	0.0
Fe_Asc_oxidored	0.0
hom	0.0
Fapy_DNA_glyco	0.0
Ribosomal_S8	0.0
Peptidase_M27	0.0
STAS	0.0
Astacin	0.0
cystatin	0.0
A2M_B	0.0
SNAP-25	0.0
KSI	0.0
IFN-gamma	0.0
igvar-l	0.0
cytc	0.0
Ribosomal_L30	0.0
DeoC	0.0
GATA	0.0
blmb	0.0
DHPS	0.0
HATPase_c	0.0
ech	0.0
mmo	0.0
Ribosomal_S5_N	0.0
HSP20	0.0
Ribosomal_S7	0.0
ATP-synt_g	0.0
TIMP	0.0
Arginosuc_synth	0.0
TyrKc	0.0
lta	0.0
PAP2	0.0
DNA_pol_B_exo	0.0
ALBUMIN	0.0
EF_TS	0.0
SET	0.0
CH	0.0
il10	0.0
trans_reg_C	0.0
UPP_synthetase	0.0
transketolase	0.0
CYCc	0.0
tbpc	0.0
gpr	0.0
transketolase_PC	0.0
ABC_tran	0.0
pnp	0.0
IMS	0.0
Pep_deformylase	0.0
DHOdehase	0.0
CARD	0.0
bontoxilysin	0.0
cyclin	0.0
sti	0.0
Fe_hyd_SSU	0.0
SpoU_methylase_C	0.0
Aldolase_II	0.0
PDZ	0.0
TGT	0.0
GerE	0.0
citrate_synt	0.0
hr	0.0
PCI_1	0.0
transketolase_C	0.0
rhv	0.0
tRNA-synt_1d_C	0.0
F5_F8_type_C	0.0
TonB_dep_Rec	0.0
Glyco_transf_28	0.0
Fork_head	0.0
ATP-gua_Ptrans	0.0
cpn60_TCP1	0.0
ModA	0.0
EF1BD	0.0
TRANSTHYRETIN	0.0
Dehydratase_SU	0.0
Ribosomal_S30AE	0.0
DNA_topoisoIV	0.0
F_bP_aldolase	0.0
PAS	0.0
PAX	0.0
ENTH	0.0
arrestin_C	0.0
Dala_Dala_ligas_C	0.0
PAC	0.0
DNA_pol3_beta	0.0
PAH	0.0
ghf7	0.0
ghf5	0.0
psaA_psaB	0.0
kinase	0.0
cpn10	0.0
cNMP	0.0
DUF28	0.0
proteasome	0.0
fabp	0.0
SHMT	0.0
Glyco_transf_6	0.0
RhoGAP	0.0
FA58C	0.0
DEAD	0.0
ghf33	0.0
slectin	0.0
Band_41_N	0.0
G6PD_NC	0.0
APC10	0.0
FAD-oxidase_NC	0.0
AlaDh_PNT	0.0
GSH_synthase	0.0
DNA_ligase_N	0.0
Cu-oxidase	0.0
VAT-Nn	0.0
PARP	0.0
Urease_beta	0.0
il8	0.0
SKI	0.0
DAP_epimerase	0.0
GroEL	0.0
CCP_MauG_C	0.0
SIR2	0.0
Dwarfin	0.0
G6PD_C	0.0
PK	0.0
Ran_BP1	0.0
Kchannel	0.0
Parvo_coat2	0.0
kex	0.0
PEPCK_ATP	0.0
BChl_A	0.0
cox	0.0
ANK	0.0
ung	0.0
Glyco_hydro_47	0.0
helicase_NC	0.0
PGM_PMM_I	0.0
uce	0.0
AAA	0.0
GAL4	0.0
Phage_lysozyme	0.0
CBD_3	0.0
TNFR_c6	0.0
WHEP-TRS	0.0
int	0.0
Amino_oxidase	0.0
Cu_bind_like	0.0
S-AdoMet_syntD2	0.0
C2	0.0
P	0.0
Ribosomal_L6_D	0.0
fkbp	0.0
Ribosomal_L4	0.0
Ribosomal_L6	0.0
MutS_NC	0.0
Ribosomal_L2	0.0
DNA_gyraseB_N2	0.0
Sec23_NC	0.0
NMT	0.0
Zn_dep_PLPC	0.0
MutS_N	0.0
Ribosomal_L2_N	0.0
kunitz	0.0
tcl1_mtcp1	0.0
vprotease	0.0
ku	0.0
DUF50	0.0
DNA_photolyase	0.0
ADP_PFK_GK	0.0
Flavin_Reduct	0.0
serpin	0.0
COX2	0.0
COX3	0.0
GAD	0.0
Ham1p_like	0.0
SRP54	0.0
ccH	0.0
Acetyltransf2	0.0
nir	0.0
C1q	0.0
ngf	0.0
Terpene_synth_N	0.0
icd	0.0
Cys_knot	0.0
pentraxin	0.0
Frataxin_Cyay	0.0
ARM	0.0
AlaDh_PNT_D2	0.0
Pyridox_oxidase	0.0
AlaDh_PNT_D1	0.0
Sec1	0.0
Sec7	0.0
rnr	0.0
gdh	0.0
TmpK	0.0
ETF_alpha	0.0
CoA_trans	0.0
pili_assembly	0.0
rvintegrase	0.0
CASc	0.0
Alpha_adaptin_C	0.0
MCR_beta_NC	0.0
cyclo	0.0
hsp90	0.0
oat	0.0
PGM_PMM_II	0.0
hemopexin	0.0
Lyase_8_N	0.0
TrkA-N	0.0
GFP	0.0
serbact	0.0
GHMP_kinases	0.0
PPTA	0.0
aminotran_4	0.0
dTDP_sugar_isom	0.0
Nitroreductase	0.0
voltage_CLC	0.0
UBQ	0.0
KISc	0.0
UBX	0.0
FAD_binding_5	0.0
FAD_binding_4	0.0
FAD_binding_2	0.0
Ald_Xan_dh_2	0.0
ribonuclease_T2	0.0
Orn_DAP_Arg_deC	0.0
formyl_transf	0.0
NHase_alpha	0.0
OTCace	0.0
rasgap	0.0
ghf28	0.0
tms	0.0
Extradiol_dioxy	0.0
endotoxin	0.0
CMAS	0.0
Invasin	0.0
Egg_lysin	0.0
Pertussis_S2S3_N	0.0
Endonuclease_3	0.0
hexokinase	0.0
PGM_PMM_III	0.0
trp_syntA	0.0
MYSc	0.0
TFIIS	0.0
G6PD	0.0
PCMT	0.0
YgbB	0.0
DHquinase_II	0.0
NusB	0.0
mofe	0.0
tRNA-synt_2d	0.0
PARP_reg	0.0
QRPTase	0.0
ALAD	0.0
WD40	0.0
DNA_mis_repair_NM	0.0
Glyco_hydro_18_D1	0.0
reductases	0.0
Phage_G	0.0
Phage_F	0.0
RRF	0.0
AhpC-TSA	0.0
NHase_beta	0.0
SLT_beta	0.0
phosfruc	0.0
oxidored_FMN	0.0
sdr	0.0
SAM_decarbox	0.0
MHC_II_beta_NC	0.0
ADF	0.0
AMP-binding	0.0
fer2	0.0
CUB	0.0
IMPDH	0.0
Hpr_kinase	0.0
Pectinesterase	0.0
sodcu	0.0
LysR_substrate	0.0
ligase-CoA_NC	0.0
Penicil_amidase	0.0
C4	0.0
alpha-amylase_N	0.0
SCP2	0.0
VHS	0.0
ins	0.0
mycin	0.0
gln-synt_NC	0.0
cbp	0.0
Ricin_B_lectin	0.0
aldosered	0.0
tRNA-synt_1d	0.0
Sulfatase	0.0
gln-synt	0.0
DAO	0.0
neur_chan_memb	0.0
6PGD	0.0
S_100	0.0
molybdopterin	0.0
Malate_synthase	0.0
arginase	0.0
DSPc	0.0
flavbb	0.0
Asn_synthase	0.0
cks	0.0
THF_DHG_CYH	0.0
Asn_synthase_NC	0.0
inositol_P	0.0
Cytidylyl_trans	0.0
abhydrolase_2	0.0
Fe-ADH	0.0
sigma54	0.0
DHBP_synthase	0.0
lipoxygenase	0.0
Tautomerase	0.0
TPK	0.0
rep	0.0
NiFeSe_Hases	0.0294117647059
Dehydratase_LU	0.0454545454545
tln	0.047619047619
ace	0.0526315789474
LRR	0.0526315789474
Peptidase_M10A	0.0555555555556
PA_phosphatase	0.0588235294118
mmob	0.0666666666667
aminotran_5	0.0714285714286
mmoa	0.0714285714286
xia	0.0740740740741
ATP-sulfurylase	0.0769230769231
RuBisCO_large	0.0769230769231
biopterin_H	0.0769230769231
svmp	0.0769230769231
MCR_alpha	0.0833333333333
galpha	0.0833333333333
pgk	0.0833333333333
ghf34	0.0833333333333
PEP-utilizers_NC	0.0833333333333
