family	coverage
all	0.180000
median	0.179174
mean	0.223984
std	0.190492
PBP_GOBP	0.0
CoA_binding	0.0
FTR	0.0
tryp_alpha_amyl	0.0
Cytochrome_C1_C	0.0
kunitz	0.0
CBS	0.0
Urease_beta	0.0
GGL	0.0
myb_DNA-binding	0.0
DPS	0.0
RNase_U2	0.0
VPR	0.0
SNAP-25	0.0
Ribosomal_L30	0.0
DEFSN	0.0
KH	0.0
isoamylase_N	0.0
PDZ	0.0
hr	0.0
Arthro_defensin	0.0
AP_endonuc_2	0.0
Band_41_N	0.0
Rho_GDI	0.0
GAL4	0.0
C1	0.0
P	0.0
squash	0.0
protg	0.0
SAM_PNT	0.0
ccH	0.0
TIL	0.0
UBX	0.0
Cyclotide	0.0
Glyco_hydro_18_D2	0.0
ATP-synt_DE_N	0.0
tetR	0.0
RING	0.0
utg	0.0
hpr	0.0
flavbb	0.0
cks	0.0
rep	0.0
GP120	0.00355871886121
Sulfotransfer	0.00584795321637
HCV_NS3	0.00617283950617
cyto	0.00671140939597
Phage_lysozyme	0.00735294117647
Dehydratase_SU	0.00787401574803
MCR_alpha	0.00819672131148
MCR_gamma	0.00840336134454
A2M_B	0.00847457627119
CMAS	0.00858369098712
ghf14	0.00881057268722
LRR	0.00892857142857
adeno_fiber	0.00909090909091
Pro_CA	0.00952380952381
slectin	0.01
Orn_Arg_deC_NC	0.0102040816327
TRANSTHYRETIN	0.0103092783505
CBM_20	0.0105263157895
TrkA-N	0.010989010989
xia	0.0110497237569
lta	0.0113636363636
tbpc	0.0116959064327
mycin	0.0117647058824
COX2	0.0118343195266
CH	0.0119047619048
UCR_14kD	0.0125
MCR_beta_N	0.0127388535032
EFTU_C	0.0131578947368
gln-synt_N	0.0133333333333
NiFeSe_Hases	0.0134099616858
ferritin	0.0135135135135
aldosered	0.0136518771331
plantltp	0.0142857142857
cyclo	0.0143884892086
Ribosomal_S30AE	0.0144927536232
cpn60_TCP1	0.014598540146
biopterin_H	0.0153256704981
Cu_nir	0.015873015873
voltage_CLC	0.0166270783848
CBD_3	0.0169491525424
cat	0.0171568627451
TrpBP	0.0172413793103
grs	0.0174291938998
MHC_II_alpha_NC	0.0177514792899
Ribosomal_S5	0.0178571428571
Glyco_transf_6	0.0189573459716
Fe_dep_repress	0.0192307692308
GerE	0.0192307692308
mmo	0.0197368421053
phosfruc	0.0198675496689
PAS	0.020618556701
PA_phosphatase	0.020618556701
PMSR	0.0211267605634
capsid_c	0.0212765957447
gag_p17	0.0215053763441
Ribosomal_L6	0.0222222222222
CUB	0.0222222222222
molybdopterin	0.022759601707
reductases	0.0229007633588
EF_TS	0.0232558139535
Phage_F	0.023498694517
DAHP_synth_1	0.0235294117647
Tymo_coat	0.0241935483871
pgk	0.0243161094225
Ribosomal_S5_N	0.0243902439024
trans_reg_C	0.0243902439024
MBD	0.0243902439024
PK	0.0244498777506
MCR_beta_NC	0.0244498777506
gpr	0.0245901639344
MHC_II_C	0.0246913580247
svmp	0.0260416666667
GP41	0.0263157894737
ung	0.0263157894737
C1q	0.0263157894737
Dehydratase_LU	0.0266666666667
icd	0.0266666666667
aminotran_4	0.0267379679144
tim	0.0269058295964
ICL	0.027027027027
recA	0.0271317829457
DNA_pol_B_exo	0.0277777777778
SRP54M	0.0277777777778
Dala_Dala_ligas_C	0.0281690140845
rrm	0.0285714285714
mofe	0.0285714285714
ACPS	0.0294117647059
Hint	0.0294117647059
Ald_Xan_dh_2	0.0297699594046
Ribosomal_L2_N	0.030303030303
WH1	0.030303030303
Pertussis_S2S3_NC	0.030487804878
NO_synthase	0.030701754386
ChtBD	0.03125
dutpase	0.03125
Dehydratase_MU	0.0316455696203
ADP_PFK_GK	0.0317919075145
MCR_alpha_N	0.0318181818182
Band_41_NME	0.0319634703196
UPP_synthetase	0.0320512820513
fer2	0.0322580645161
Ricin_B_lectin	0.0324074074074
cyt5	0.0327868852459
tln	0.0335570469799
SAM	0.0338983050847
ngf	0.0344827586207
RuBisCO_large_N	0.0357142857143
proteasome	0.0361445783133
E2_C	0.0363636363636
RNA_pol_N	0.037037037037
Transaldolase	0.0373134328358
Ribosomal_L2	0.0375
CODH	0.0375939849624
taf	0.0377358490566
C4	0.0378378378378
BAG	0.0379746835443
DHPS	0.0384615384615
Pertussis_S2S3_N	0.0384615384615
lipocalin	0.0392156862745
PBP_NC	0.0393518518519
dpo1	0.0399002493766
bromodomain	0.04
mmob	0.0401146131805
NTP_transf_2	0.0402684563758
CCP_MauG_NC	0.0404624277457
Ribosomal_L6_D	0.0408163265306
Nitroreductase	0.041095890411
Plectin	0.041095890411
NMT	0.0415224913495
CCP_MauG	0.0416666666667
LEM	0.0416666666667
mmoa	0.0421052631579
PAC	0.0422535211268
MoCF_biosynth	0.0434782608696
Antifreeze	0.0444444444444
cytc	0.0444444444444
NHase_alpha	0.0448717948718
igvar-l	0.0449438202247
PKD	0.0454545454545
ligase-CoA_NC	0.0454545454545
Esterase	0.0460251046025
hexokinase	0.0460358056266
NTP_transf_2_N2	0.0461095100865
dhfr	0.0462427745665
PAX	0.046875
malic_N	0.0469798657718
PGM_PMM_NC	0.0471204188482
FA58C	0.0471698113208
PAH	0.047619047619
ins	0.047619047619
Lyase_8_N	0.0483870967742
tms	0.0493273542601
IFN-gamma	0.05
Amidase_2	0.05
rvt	0.0504201680672
Adenylsucc_synt	0.0506329113924
B	0.0512820512821
DNA_gyraseB_N2	0.0513698630137
SHMT	0.0514469453376
Dala_Dala_ligas_N	0.051724137931
cbp	0.051724137931
COX1	0.0518867924528
Topoisomerase_I	0.0520231213873
MIF	0.0520833333333
START	0.0520833333333
aakinase	0.0524017467249
Orbi_VP7	0.0526315789474
Lum_binding	0.0526315789474
PGM_PMM_I	0.0530973451327
Ribosomal_S8	0.0531914893617
gdh	0.0535714285714
Dala_Dala_ligas	0.0539215686275
ech	0.054347826087
MHC_II_beta_NC	0.0544217687075
Prismane	0.0546697038724
Cohesin	0.0550458715596
BChl_A	0.0553633217993
URO-D	0.0557620817844
Lipoprotein_4	0.0561797752809
galpha	0.0566037735849
Seedstore_7s	0.0566037735849
HATPase_c	0.0567375886525
PGM_PMM_III	0.0568181818182
transketolase_PC	0.0568720379147
Cu_bind_like	0.0571428571429
hsp90	0.0578034682081
ndk	0.0578512396694
Orn_DAP_Arg_deC	0.0578512396694
aat	0.0580110497238
thymid_phosphorylase	0.0583333333333
Sua5_yciO_yrdC	0.0588235294118
IF3	0.0588235294118
GATase_2	0.0588235294118
mle	0.0590062111801
rasgap	0.0591715976331
GFP	0.0601503759398
CAT_RBD	0.0606060606061
MCR_alpha_NC	0.0623655913978
ANK	0.0625
aadh	0.0625
pilin	0.0625
E2_N	0.0631578947368
Transglut_core	0.0634146341463
stpp	0.064039408867
Glu_syn_central	0.0642504118616
PEPCK_ATP	0.0651558073654
YgbB	0.0659340659341
ATP-sulfurylase	0.0666666666667
fer4	0.0666666666667
neur_chan_memb	0.0666666666667
malic	0.067055393586
urease	0.0682730923695
int	0.0686274509804
porin	0.0714285714286
seatoxin	0.0714285714286
adk	0.0722891566265
phs	0.0727902946274
TPR	0.0733944954128
CytoC_RC	0.0733944954128
Ribosomal_L14	0.0735294117647
MYSc	0.0736607142857
nir	0.0738255033557
FAD-oxidase_C	0.0740740740741
transketolase	0.0740740740741
flav	0.0743243243243
EF1BD	0.0746268656716
response_reg	0.075
sdr	0.0751445086705
WD40	0.0755813953488
fabp	0.0760869565217
GA	0.0769230769231
Lyase_8_C	0.0769230769231
Ala_racemase_N	0.0769230769231
arrestin	0.0769230769231
Rhodanese	0.0769230769231
gln-synt_NC	0.0771428571429
asp	0.0782608695652
envelope	0.0789473684211
chorismate_bind	0.0789473684211
EFG_C	0.0793650793651
RuBisCO_large	0.0798479087452
trp_syntA	0.0802469135802
CPS	0.0804597701149
FAD-oxidase_NC	0.0805194805195
UvrD-helicase	0.0805970149254
fn3	0.0806451612903
Ribosomal_L7Ae	0.0813953488372
PEP-utilizers_C	0.0816993464052
Parvo_coat2	0.0817757009346
ghf34	0.0819672131148
Peptidase_C2_D1	0.0821917808219
fibrinogen_C	0.0833333333333
FN1	0.0833333333333
SLT_beta	0.0833333333333
Peptidase_C15	0.0844155844156
tRNA-synt_1d_C	0.0853658536585
ALAD	0.0855614973262
MM_CoA_mutase_N	0.0865051903114
lyase_1	0.0874316939891
KISc	0.0875
Aldolase_II	0.088
Ribosomal_S15	0.0882352941176
AAA	0.0894941634241
Flavoprotein	0.0898876404494
GFO_IDH_MocA_NC	0.0901639344262
DUF28	0.0902255639098
glnasn	0.0909090909091
Filamin	0.0909090909091
PGM_PMM_II	0.0909090909091
Ribosomal_L18p	0.0909090909091
ATP-synt	0.0918367346939
DNA_methylase	0.0920245398773
MutS_D2	0.093023255814
IMS	0.0935251798561
HGTP_anticodon	0.09375
alpha-amylase_N	0.0945945945946
Egg_lysin	0.0947368421053
transketolase_C	0.095652173913
Ribosomal_S7	0.0958904109589
SAICAR_synt	0.0961538461538
Cu_amine_oxid	0.0967741935484
EFTU_2	0.0967741935484
Lyase_8_NC	0.0975609756098
cyclin	0.0979020979021
UcrQ	0.0980392156863
Peptidase_M24	0.0987654320988
tRNA-synt_1	0.0990099009901
vprotease	0.0990099009901
ETF_alpha	0.0991379310345
RRF	0.0992366412214
EGF_Lam	0.1
LDLa	0.1
SAP	0.1
PCI_1	0.1
CBD_6	0.1
GBP_PSP	0.1
MATH	0.1
dNK	0.10071942446
Transglutamin_NC	0.101149425287
DHH	0.101449275362
Bac_rhodopsin	0.101910828025
mcp2	0.102040816327
hormone_rec	0.102362204724
avi	0.102564102564
ARM	0.102639296188
6PGD	0.103244837758
hom	0.105263157895
CPSase_L_chain	0.105263157895
igI	0.105263157895
Acetyltransf2	0.106741573034
Cys_Met_Meta_PP	0.107266435986
malt_amylase_NC	0.107798165138
ghf17	0.10843373494
FAD_binding_5	0.109289617486
UCH	0.111111111111
Heme_oxygenase	0.111111111111
AFOR	0.111617312073
Cytochrome_C1	0.111764705882
Fe_hyd_lg_C	0.112970711297
SLT	0.11320754717
Arginosuc_synth	0.113924050633
PEP-utilizers_NC	0.115384615385
hemocyan	0.115577889447
Peptidase_M16	0.115789473684
Ferrochelatase	0.115789473684
CASc	0.1171875
PTS_EIIA_2	0.118644067797
S-AdoMet_synt_NC	0.119047619048
Peptidase_A6	0.119133574007
ATP-gua_Ptrans	0.119601328904
THF_DHG_CYH	0.11961722488
recA_N	0.12
cox	0.120192307692
TPK_catalytic	0.120879120879
transket_pyr	0.120879120879
oxidored_q6	0.121212121212
eIF6	0.123287671233
Glyco_hydro_18	0.123853211009
Lipase_3	0.124423963134
Peptidase_S15_N	0.125
Colicin	0.125
Invasin	0.125
recombinase	0.125
PotD	0.125
helicase_NC	0.125307125307
S-AdoMet_syntD2	0.126213592233
bontoxilysin	0.126637554585
MutS_D3	0.126666666667
cNMP	0.12676056338
TPK_B1_binding	0.127659574468
PCNA	0.127777777778
AhpC-TSA	0.128
egf	0.129032258065
serbact	0.129310344828
sodcu	0.13
THAUMATIN	0.130434782609
Spermine_synth	0.131034482759
Peptidase_C2	0.131707317073
arrestin_C	0.132231404959
Trypan_glycop	0.134328358209
lipoxygenase	0.135176651306
Bacterial_PQQ	0.135728542914
Cytochrome_C1_N	0.136
DHDPS	0.136
ghf15	0.136363636364
Glyco_hydro_48	0.136820925553
STAT	0.136842105263
Amidinotransferase	0.1375
Sec1	0.137583892617
QRPTase	0.138095238095
PGAM	0.138211382114
hormone	0.138613861386
Inos-1-P_synth	0.138686131387
DNA_mis_repair_NM	0.138686131387
HMG-CoA_red	0.139130434783
NHase_beta	0.14
uce	0.140186915888
FolB	0.140350877193
mdd	0.140983606557
Dwarfin	0.141666666667
ISP	0.142857142857
ghf2	0.142857142857
pdc	0.142857142857
OTCace	0.142857142857
Glyco_hydro_19	0.14358974359
annexin	0.144
SRP19	0.146341463415
ptpase	0.146551724138
P-II	0.147540983607
SIR2	0.148148148148
NTP_transferase	0.149732620321
trfl	0.15
G6PD_C	0.15
PBD	0.15
Fe-ADH	0.151202749141
abhydrolase_2	0.151724137931
glob	0.151785714286
ldh	0.152
Peptidase_S21	0.152941176471
PPTA	0.153333333333
PARP	0.153374233129
mmp	0.153846153846
TGT	0.153846153846
