family	coverage
all	0.864646
median	0.859355
mean	0.841673
std	0.092741
RING	0.375
CBS	0.4
Rotamase	0.428571428571
BIR	0.428571428571
CIDE-N	0.428571428571
toxin	0.473684210526
Thr_dehydrat_C	0.47619047619
PKD	0.5
ets	0.515151515152
MM_CoA_mutase	0.521739130435
internalin	0.529411764706
DUF153	0.534482758621
eIF-1a	0.536585365854
seatoxin	0.541666666667
FN2	0.541666666667
Cyclotide	0.545454545455
sh3	0.552631578947
PH	0.553191489362
squash	0.555555555556
DAP_epimerase	0.565217391304
hr	0.566666666667
PNTB	0.575757575758
DISIN	0.578947368421
KH	0.596153846154
EGF_Lam	0.6
pp	0.6
Arthro_defensin	0.6
Filamin	0.603174603175
MMOB	0.605263157895
Ribosomal_S15	0.608695652174
MBD	0.609756097561
Bac_DNA_binding	0.612244897959
5_3_exonuclease	0.612903225806
TPK_B1_binding	0.614035087719
PAN	0.615384615385
CAP_GLY	0.615384615385
ghf28	0.616352201258
PCI_1	0.619047619048
RA	0.625
RhoGEF	0.625
CARD	0.632653061224
Cys-protease-3C	0.632911392405
integrase	0.636363636364
Glyco_hydro_2_N	0.638888888889
Cys_knot	0.64
UBX	0.641025641026
Sua5_yciO_yrdC	0.642201834862
igcon	0.647058823529
CBD_2	0.65
ccH	0.65
TFIIS	0.65
mthina	0.652173913043
igps	0.661290322581
CopC	0.662337662338
PBP_GOBP	0.666666666667
hormone5	0.666666666667
pot	0.666666666667
P	0.666666666667
RrnaAD	0.671428571429
Invasin	0.672413793103
Staphylokinase	0.675675675676
rnh	0.676470588235
egf	0.677419354839
cdh	0.677419354839
PTB	0.681818181818
Agglutinin	0.684210526316
Peripla_BP_2	0.685483870968
Recep_L_domain	0.690909090909
planttoxin	0.692307692308
Amidase_2	0.694444444444
CBD_6	0.69512195122
UPF0033	0.695652173913
His_biosynth	0.69696969697
LysR_substrate	0.69918699187
Ribosomal_L2_C	0.7
pp-binding	0.7
DUF170	0.7
toxin_2	0.7
Fimbrial	0.7
tRNA-synt_1_edit	0.7
Usp	0.701298701299
scorptoxin	0.701754385965
Ribosomal_L4	0.702702702703
Mur_ligase	0.705882352941
LIM	0.707317073171
tRNA-synt_1d_N	0.707692307692
sti	0.709090909091
laminin_G	0.71
UcrQ	0.710144927536
acyo	0.710526315789
FHA	0.711538461538
plantltp	0.712328767123
cyt5	0.712328767123
CC4	0.712871287129
FA58C	0.712962962963
SUI1	0.714285714286
GLUCAGON	0.714285714286
pec_lyase	0.714285714286
Peptidase_S9	0.71686746988
PX	0.716981132075
SLT	0.718309859155
Glyco_hydro_20b	0.719298245614
HMA	0.72
fer2	0.721518987342
MutS_D2	0.722222222222
Glyco_hydro_18_D2	0.722222222222
fibrinogen_C	0.722826086957
blmb	0.722891566265
biotin_lipoyl	0.723404255319
OMPdecase	0.725274725275
dsrm	0.725490196078
ARID	0.725806451613
Histidine_kinase	0.727272727273
neurotox	0.727272727273
LEM	0.727272727273
igI	0.727272727273
PRK	0.730158730159
Peptidase_S15_C	0.731707317073
pili_assembly	0.732673267327
Asp_Glu_race_D	0.733333333333
TIL	0.733333333333
isoamylase_N	0.735294117647
Transglutamin_C	0.735294117647
VAT-Nc	0.736842105263
GATase	0.737288135593
GHMP_kinases_C	0.738095238095
TPK	0.738562091503
GATA	0.739130434783
SCP	0.739130434783
Isochorismatase	0.741071428571
ATP-synt	0.743506493506
EPSP_syntase	0.744292237443
mutT	0.744680851064
Sec7	0.744966442953
igV	0.745098039216
Amino_oxidase_D2	0.75
PyrI	0.75
UreE	0.75
NusB	0.75
PABP	0.75
MGS	0.75
ANATO	0.75
ISP	0.75
Ribosomal_L2	0.75
Tymo_coat	0.75
Cytidylyltransf	0.75
cat3	0.75
CcmE	0.75
PARATHYROID	0.75
Fe_Asc_oxidored	0.751937984496
Rhodanese	0.752688172043
DUF101	0.753846153846
uce	0.754098360656
Sm	0.756097560976
FolB	0.75641025641
Ribosomal_L22	0.756756756757
Peptidase_S24	0.756756756757
PGM_PMM	0.757894736842
Cytidylyl_trans	0.757894736842
DNA_ligase	0.758241758242
S_T_dehydratase	0.759259259259
TonB_dep_Rec	0.759825327511
DHOdehase	0.76
recombinase	0.76
HSP20	0.760563380282
PHBH	0.761421319797
spidertoxin	0.761904761905
Uricase	0.7625
prt	0.764150943396
PTS_EIIA_2	0.764705882353
bv	0.764705882353
VAT-N	0.767123287671
CBD_3	0.767441860465
bowman	0.769230769231
hexapep	0.769230769231
