family	coverage
all	0.184172
median	0.197333
mean	0.243363
std	0.213657
PBP_GOBP	0.0
cpn60_TCP1	0.0
CoA_binding	0.0
Lyase_8_C	0.0
COX2	0.0
FTR	0.0
tryp_alpha_amyl	0.0
Cytochrome_C1_C	0.0
HCV_NS3	0.0
CBS	0.0
Urease_beta	0.0
GGL	0.0
LDLa	0.0
myb_DNA-binding	0.0
Fe_dep_repress	0.0
RNase_U2	0.0
hom	0.0
gln-synt_N	0.0
VPR	0.0
MoCF_biosynth	0.0
A2M_B	0.0
Ribosomal_L30	0.0
PKD	0.0
mmo	0.0
e3	0.0
EF_TS	0.0
DEFSN	0.0
trans_reg_C	0.0
tbpc	0.0
isoamylase_N	0.0
PDZ	0.0
hr	0.0
PAX	0.0
PAC	0.0
Sulfotransfer	0.0
SRP54M	0.0
Band_41_N	0.0
MBD	0.0
gag_p17	0.0
Rho_GDI	0.0
GAL4	0.0
P	0.0
squash	0.0
Ribosomal_L2_N	0.0
protg	0.0
SAM_PNT	0.0
ccH	0.0
C1q	0.0
Dehydratase_SU	0.0
TIL	0.0
avi	0.0
UBX	0.0
Cyclotide	0.0
Pertussis_S2S3_N	0.0
ATP-synt_DE_N	0.0
tetR	0.0
ChtBD	0.0
utg	0.0
CBM_20	0.0
neur_chan_memb	0.0
pilin	0.0
cks	0.0
rep	0.0
WH1	0.0
voltage_CLC	0.00238663484487
phosfruc	0.00335570469799
Orn_Arg_deC_NC	0.00357142857143
GP120	0.00361010830325
MCR_gamma	0.00423728813559
svmp	0.00526315789474
lta	0.00574712643678
Pertussis_S2S3_NC	0.00632911392405
cyto	0.00680272108844
ferritin	0.00694444444444
NiFeSe_Hases	0.00769230769231
MCR_alpha	0.00840336134454
CMAS	0.00888888888889
LRR	0.00896860986547
Ribosomal_S5	0.00925925925926
Cu_nir	0.0096463022508
Pro_CA	0.00970873786408
DPS	0.01
slectin	0.0106382978723
dutpase	0.0106382978723
TRANSTHYRETIN	0.010752688172
ghf14	0.0111607142857
TrkA-N	0.0117647058824
MHC_II_alpha_NC	0.0119760479042
YgbB	0.0123456790123
flavbb	0.0123456790123
CH	0.0125
cat	0.0126903553299
MHC_II_C	0.012987012987
Dehydratase_MU	0.012987012987
UCR_14kD	0.0131578947368
Dehydratase_LU	0.0134874759152
icd	0.013698630137
PA_phosphatase	0.0138408304498
aldosered	0.0138408304498
EFTU_C	0.0138888888889
xia	0.0139664804469
rrm	0.0151515151515
plantltp	0.0151515151515
Phage_lysozyme	0.0153846153846
Ribosomal_S30AE	0.0153846153846
grs	0.0153846153846
molybdopterin	0.0159651669086
SLT_beta	0.0172413793103
dhfr	0.0175438596491
TrpBP	0.0178571428571
tim	0.0184331797235
SNAP-25	0.0185185185185
Dala_Dala_ligas_N	0.0185185185185
Lum_binding	0.0188679245283
DAHP_synth_1	0.0189873417722
Transaldolase	0.0192307692308
mofe	0.019512195122
taf	0.0196078431373
E2_C	0.0196078431373
biopterin_H	0.0197628458498
MCR_beta_NC	0.0198511166253
MCR_beta_N	0.0198675496689
GerE	0.02
AP_endonuc_2	0.0212765957447
cyclo	0.0222222222222
PMSR	0.0223880597015
PK	0.0226700251889
CODH	0.023166023166
kunitz	0.0232558139535
capsid_c	0.0232558139535
tms	0.0232558139535
CUB	0.0232558139535
dpo1	0.023498694517
tln	0.0238095238095
Antifreeze	0.0243902439024
Glyco_transf_6	0.0246305418719
mycin	0.0246913580247
Ald_Xan_dh_2	0.0247592847318
ins	0.025
gpr	0.0254237288136
Phage_F	0.026525198939
hpr	0.0266666666667
CBD_3	0.0267857142857
Ribosomal_S5_N	0.027027027027
BAG	0.027397260274
envelope	0.0277777777778
RuBisCO_large_N	0.0277777777778
PGM_PMM_NC	0.0284090909091
Plectin	0.0289855072464
mmob	0.0291545189504
DNA_pol_B_exo	0.0291666666667
GP41	0.0294117647059
KH	0.030303030303
Dala_Dala_ligas_C	0.030303030303
IFN-gamma	0.03125
Dala_Dala_ligas	0.03125
NO_synthase	0.0321100917431
MIF	0.0326086956522
MCR_alpha_N	0.0333333333333
Ricin_B_lectin	0.0336538461538
Orbi_VP7	0.0337078651685
E2_N	0.0337078651685
C4	0.0338983050847
CAT_RBD	0.0344827586207
fer2	0.0344827586207
cytc	0.0348837209302
SAM	0.0350877192982
cyt5	0.0350877192982
ICL	0.0361010830325
mmoa	0.0362473347548
NMT	0.0363636363636
cbp	0.0363636363636
NTP_transf_2	0.0379310344828
ung	0.0380434782609
pgk	0.0380952380952
Glyco_hydro_18_D2	0.0384615384615
Adenylsucc_synt	0.0385604113111
ADP_PFK_GK	0.0393939393939
PGM_PMM_I	0.039603960396
aminotran_4	0.04
NHase_alpha	0.04
SHMT	0.0406779661017
DHPS	0.0411764705882
Lyase_8_N	0.0416666666667
bromodomain	0.0416666666667
hsp90	0.0419161676647
PAS	0.0421052631579
Topoisomerase_I	0.0424242424242
