#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149
0	467	0	338	2	120	91	21	1	0	0	83	0	41	51	0	43	0	51	0	2	0	0	7	1	1	0	2	0	1	2	0	0	0	0	0	0	0	36	0	0	0	0	0	0	1	4	0	0	1	5	0	0	0	0	108	0	0	1	0	0	0	73	0	0	2	0	0	1	60	1	0	0	0	0	0	51	1	4	0	0	0	4	154	2	0	0	1	0	0	0	0	0	3	0	0	7	1	0	10	11	0	0	0	0	0	0	18	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	3	0	4	0	1	1	0	1	1	18	0	0	0	0	0	0	0	1	0	0	2	0
1	0	434	0	0	3	1	0	4	4	0	0	1	0	0	0	0	5	0	2	0	1	1	2	10	0	0	1	1	2	3	0	1	0	5	0	0	1	0	0	2	0	1	0	13	3	0	0	0	1	1	0	0	1	0	0	2	21	3	0	1	4	0	1	2	0	2	0	0	0	22	0	0	3	0	0	1	3	4	5	79	1	0	1	0	0	0	0	0	1	0	0	0	3	20	2	1	4	1	0	0	4	3	2	4	87	0	0	7	9	6	1	1	94	1	0	1	0	1	7	0	26	1	1	43	0	0	0	0	0	6	0	0	7	0	44	2	2	0	0	45	0	0	12	0	12	0	1	68	1	4
2	0	0	849	10	918	416	109	0	0	1	731	0	285	226	0	281	0	55	0	0	0	3	5	0	0	0	5	1	1	0	3	6	0	0	0	1	0	22	0	0	0	0	0	0	0	30	0	0	3	1	1	0	0	1	18	0	0	0	0	0	1	9	0	0	10	0	0	0	50	0	0	0	0	0	1	23	3	1	0	0	0	8	263	16	0	1	3	0	1	0	1	0	4	0	0	8	0	1	20	42	0	0	0	0	1	1	99	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	3	0	2	1	0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	452	20	50	19	0	1	0	16	0	32	76	0	28	0	1	0	0	1	3	4	0	0	0	271	0	0	0	0	6	0	0	0	0	0	0	1	0	0	1	4	2	1	0	0	0	4	0	5	8	0	0	1	0	0	0	0	0	0	0	0	0	75	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	1	1	4	64	0	0	1	3	0	1	0	0	6	0	1	3	0	0	1	251	0	1	0	0	0	0	27	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	14	0	0	2	0	1	0	0	0	0	0	0	1	1	0	0	0
4	0	0	0	0	4018	5242	110	0	0	0	1829	0	1976	1238	0	2318	0	57	0	0	2	7	5	0	0	0	21	1	2	0	4	16	0	0	0	0	0	22	0	0	0	0	0	2	3	42	0	0	1	1	0	0	0	0	22	0	0	0	1	0	0	7	0	0	64	0	0	0	41	0	1	1	0	0	0	21	3	2	1	0	0	6	84	34	0	1	0	1	0	1	0	2	4	0	1	7	1	1	34	151	0	0	0	0	1	0	166	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	3	0	5	0	2	0	0	1	3	10	0	0	1	1	0	0	0	8	1	0	0	0
5	0	0	0	0	0	5149	101	0	0	0	1263	0	2962	3458	1	3019	0	40	0	0	0	5	6	0	1	0	28	0	2	0	1	19	1	0	0	0	0	25	1	0	0	1	4	1	0	38	0	0	0	0	2	4	0	1	25	0	0	0	0	0	1	6	0	0	106	0	1	0	36	0	1	0	0	0	0	5	6	9	0	0	0	5	76	49	0	0	2	0	4	0	0	2	7	0	0	5	0	1	25	295	0	0	0	0	0	0	273	0	0	1	0	1	0	0	8	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	5	6	0	0	2	16	0	0	0	0	0	0	0	4	0	0	0	0
6	0	0	0	0	0	0	122	0	1	0	60	0	48	97	0	94	0	37	0	0	0	0	5	1	0	0	2	0	0	0	0	37	0	0	0	0	0	6	0	0	0	1	3	0	0	11	0	0	1	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	34	0	0	0	44	0	0	0	0	0	0	7	7	1	0	1	0	4	11	4	0	0	1	0	0	0	0	0	16	0	0	1	0	0	2	26	0	1	0	0	0	0	38	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	463	0	3	0	179	0	0	1	1	131	1	3	0	0	1	0	1	22	0	0	0	1	112	0	0	0	83	0	3	5	0	1	1	1	0	0	0	1	0	0	8	0	0	0	0	133	4	0	130	2	8	0	3	0	0	21	3	0	6	2	2	0	0	0	0	1	5	1	0	0	2	114	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	2	1	0	0	0	0	8	0	1	2	0	19	1	1	0	78	3	0	0	5	19	2	7	1	1	17	27	3	0	0	1	1	0	2	0	2	0	0	11	0	1	0	0	0	0	1	2	2	1	0	0	2	2	18
8	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	1	2	0	0	1	7	7	0	65	1	10	2	0	0	0	0	0	0	1	2	0	0	0	1	0	1	1	0	113	0	1	16	0	1	0	1	1	0	0	0	2	0	0	1	2	0	0	0	0	1	0	7	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	131	3	0	0	0	2	0	0	1	1	0	0	0	1	0	0	11	0	0	1	1	1	0	1	0	7	7	0	3	0	0	2	0	0	2	0	27	0	0	40	0	0	0	0	0	0	1	0	72	0	3	0	1	1	0	13	0	0	0	1	0	20	3	4	0	1
9	0	0	0	0	0	0	0	0	0	614	0	12	0	0	1	0	6	1	2	2	2	0	0	3	4	0	0	1	0	105	0	0	0	26	0	0	0	0	2	1	0	0	0	0	0	0	0	160	1	1	0	0	11	0	0	4	12	90	0	0	0	0	30	9	0	71	0	109	0	0	0	47	78	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	1	0	0	0	42	0	0	1	1	4	2	0	0	3	2	0	0	1	124	5	0	0	1	122	75	0	0	1	0	1	0	0	0	40	0	0	0	1	0	0	0	0	0	2	5	72	0	0	1	0	271	4
