#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149
0	453	1	343	4	136	119	20	1	0	0	99	0	57	83	0	60	1	57	0	1	1	2	8	2	1	0	5	0	3	4	0	2	0	3	1	1	2	36	2	0	2	2	1	2	6	8	0	1	3	5	1	0	1	0	101	1	0	4	3	1	0	71	0	0	7	0	0	4	57	4	1	0	2	0	0	53	5	7	1	0	0	9	145	6	0	0	3	0	1	1	0	0	6	0	1	7	1	1	9	11	0	0	2	0	0	2	29	1	0	1	3	2	2	1	0	1	1	1	1	3	1	0	1	4	4	0	2	1	4	2	2	0	2	0	0	3	2	24	0	1	2	4	1	0	1	1	0	0	4	0
1	0	410	2	0	9	8	0	9	3	1	1	5	2	3	1	1	5	1	2	2	2	2	2	12	0	0	2	4	4	5	1	1	0	5	0	2	1	0	1	3	1	1	0	14	3	0	0	2	4	1	0	1	1	3	3	6	22	5	3	0	3	0	3	1	0	2	5	1	1	22	0	2	4	1	1	0	5	8	13	76	2	0	1	0	0	0	3	0	5	1	0	0	4	27	2	0	4	1	1	2	3	3	4	2	83	2	0	11	10	6	1	1	95	1	1	2	2	1	8	0	23	3	2	47	0	3	0	0	0	7	2	2	9	0	43	2	3	0	0	48	0	0	13	2	13	4	2	64	0	4
2	0	0	806	16	924	447	112	0	0	3	715	4	299	242	2	306	5	54	0	1	0	3	9	1	1	0	11	4	1	2	0	8	1	3	0	4	0	22	1	0	0	1	4	3	0	32	2	2	3	3	3	0	3	2	24	1	0	0	2	0	2	10	1	1	15	2	0	1	47	2	4	2	1	0	0	25	9	3	1	0	3	12	250	19	0	0	3	1	4	3	0	2	8	2	2	7	1	4	27	57	0	2	3	0	2	4	103	3	3	1	2	0	5	1	1	0	1	4	0	5	1	5	0	8	0	1	1	2	4	1	3	1	9	4	0	1	6	25	1	2	2	0	3	0	2	5	1	1	0	2
3	0	0	0	425	40	66	18	1	2	0	20	0	28	83	0	33	1	3	0	3	1	4	3	0	1	0	271	1	1	0	1	9	0	2	3	1	0	2	2	0	1	0	5	1	1	0	0	1	4	2	5	11	0	2	4	0	2	0	2	0	0	0	1	0	75	0	0	0	1	0	4	1	0	0	0	3	3	0	2	1	3	3	9	60	0	0	1	2	1	1	1	0	11	0	1	5	2	0	1	241	1	1	1	0	0	1	31	0	0	1	0	0	0	0	9	0	0	1	0	1	0	1	0	4	0	0	2	0	0	2	3	0	1	12	0	1	2	1	1	1	1	2	0	0	1	2	1	1	1	0
4	0	0	0	0	3956	5240	112	3	5	0	1799	5	1980	1267	1	2316	5	70	3	2	3	9	6	0	2	1	48	8	3	4	4	18	0	2	0	3	2	26	4	0	6	2	8	10	4	48	0	6	4	6	4	2	9	3	25	4	5	2	2	2	2	14	4	3	74	2	3	1	44	0	3	4	4	1	1	25	17	15	7	0	10	19	91	38	2	1	3	2	7	8	3	5	5	2	5	15	2	1	40	178	0	6	8	1	2	3	172	7	2	12	5	3	1	6	5	2	4	7	0	5	5	3	2	14	1	4	11	5	4	1	6	5	8	3	2	6	10	19	1	0	1	3	4	2	6	22	1	6	3	7
5	0	0	0	0	0	5063	108	8	4	3	1278	4	2962	3446	4	3007	8	57	2	3	3	14	24	4	3	4	49	9	1	4	3	20	0	5	2	2	3	30	5	1	3	4	11	16	0	36	0	6	0	4	5	8	13	9	27	3	2	3	4	1	2	11	10	3	109	4	1	3	44	3	10	5	6	2	3	17	14	23	8	4	9	13	81	59	3	3	6	6	7	9	7	4	7	9	3	17	2	7	33	309	3	2	6	3	2	4	276	7	2	5	5	5	3	3	12	4	8	5	3	0	4	5	7	16	4	6	11	4	3	5	5	7	21	7	6	9	6	39	3	0	0	1	2	2	9	22	2	6	4	4
6	0	0	0	0	0	0	110	1	0	0	67	0	53	98	0	93	1	35	0	0	0	1	3	1	2	0	3	1	0	0	0	35	0	0	0	0	3	7	0	0	1	2	3	1	0	12	0	1	1	1	2	1	1	2	4	0	0	0	0	0	2	0	2	1	34	1	0	0	43	0	0	2	0	0	0	7	7	0	0	0	1	4	9	5	0	0	3	1	0	1	0	0	13	0	2	6	0	2	3	24	0	1	0	0	0	0	33	0	0	0	0	1	0	0	2	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	7	0	7	6	0	0	7	2	0	0	0	0	0	0	0	2	0	0	1	0
7	0	0	0	0	0	0	0	443	1	3	1	180	2	2	1	10	129	2	2	1	3	1	0	2	28	2	0	1	1	105	0	0	0	86	0	7	5	1	2	1	2	1	0	2	0	0	0	14	0	2	0	0	126	4	0	126	3	11	1	4	0	2	27	2	0	7	3	4	0	4	1	1	3	5	3	3	0	0	111	1	1	0	1	1	2	0	4	1	1	0	2	4	1	1	2	2	3	2	1	0	1	2	11	0	7	2	1	27	1	1	1	75	3	1	0	7	22	4	14	3	2	17	38	7	0	2	2	1	1	2	0	2	3	0	13	2	1	1	0	0	0	2	2	7	3	0	2	2	4	20
8	0	0	0	0	0	0	0	0	344	0	2	2	1	3	1	2	3	0	0	3	8	9	0	62	2	10	3	0	1	2	0	0	0	3	2	0	2	0	3	0	1	3	0	108	1	1	14	0	2	3	2	3	2	0	0	1	1	1	3	5	0	0	2	2	2	0	7	1	0	1	1	1	0	0	0	0	0	2	1	1	1	0	1	1	124	7	0	0	2	3	1	2	1	1	0	1	0	2	0	1	10	1	1	1	4	0	2	3	0	9	9	2	4	0	1	3	0	1	3	0	24	2	0	42	1	0	0	2	0	0	2	2	70	0	5	0	2	1	0	11	0	1	1	3	1	24	2	6	1	3
9	0	0	0	0	0	0	0	0	0	581	6	20	2	4	1	0	7	1	3	1	6	0	0	2	8	2	0	5	0	104	0	0	0	28	1	0	2	1	3	2	0	0	2	2	0	0	0	161	1	3	0	0	10	1	0	7	10	88	0	1	0	0	34	8	0	65	1	110	0	1	0	43	79	16	0	0	1	0	3	3	0	2	1	0	0	1	1	0	0	1	1	1	0	2	34	0	1	0	2	0	0	0	44	0	2	1	2	7	3	1	0	4	3	0	0	1	122	6	0	1	2	113	73	4	0	4	1	2	1	1	0	43	2	0	4	1	3	1	0	0	1	2	6	73	1	2	4	0	261	5
