#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
0	5001	0	0	56	0	1	2	0	128	6	0	145	7	2	92	4	20	1	1	25	381	919	0	5	1439	0	0	5	368	2	41	41	0	2	4	0	12	3	2081	3
1	0	28653	6634	2	55	9	4	296	2	10	751	0	2	153	7	8	1	172	126	2	2	0	3	16	0	6	1	17	0	1	3	1	10495	3	16	11	2	8	1	44
2	0	0	3131	1	9	12	1	79	1	0	1110	0	2	145	1	6	1	144	82	2	2	1	1	8	0	2	2	11	0	1	0	0	1300	2	13	8	4	6	0	43
3	0	0	0	3457	0	6	20	1	107	454	1	26	19	6	9	18	82	2	16	12	136	1045	0	27	43	0	0	9	14	0	765	181	3	2	9	0	23	3	678	2
4	0	0	0	0	3836	759	8	64	2	14	8	5	47	3	6	32	5	4	22	1	1	0	7	0	0	12	24	49	1	407	3	3	23	61	4	25	1	4	0	1
5	0	0	0	0	0	2143	9	12	1	9	3	17	277	2	20	19	7	4	12	0	8	0	3	3	0	3	9	463	1	234	11	28	16	46	4	2	6	3	2	1
6	0	0	0	0	0	0	1815	2	16	38	0	5	35	5	9	384	79	3	2	335	3	2	190	2	1	10	8	8	4	40	21	2	2	39	4	11	264	49	1	6
7	0	0	0	0	0	0	0	2808	1	6	20	1	5	7	0	25	0	180	21	1	0	0	23	4	1	61	1	1	1	14	1	3	881	4	18	141	2	5	0	30
8	0	0	0	0	0	0	0	0	1639	307	2	101	7	5	17	34	29	4	6	115	33	358	1	31	18	0	0	1	33	0	15	13	1	0	4	0	553	26	101	14
9	0	0	0	0	0	0	0	0	0	2222	7	9	23	7	18	595	14	14	8	14	17	208	9	36	4	2	0	7	2	7	16	25	2	12	18	3	403	10	18	11
10	0	0	0	0	0	0	0	0	0	0	1527	3	1	240	5	2	4	94	338	1	3	3	1	51	0	0	0	11	2	0	5	3	236	3	19	2	1	10	1	6
11	0	0	0	0	0	0	0	0	0	0	0	797	70	12	147	1	36	3	19	7	60	44	1	34	15	0	0	89	32	3	21	129	0	9	4	1	9	4	46	3
12	0	0	0	0	0	0	0	0	0	0	0	0	2263	1	176	24	123	6	7	6	11	9	1	4	10	2	8	199	33	54	21	418	3	134	8	14	10	5	6	2
13	0	0	0	0	0	0	0	0	0	0	0	0	0	856	5	8	3	212	25	12	6	0	0	52	3	2	0	0	4	1	4	3	46	1	52	4	5	79	0	367
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1663	8	16	7	3	14	349	74	2	6	33	1	0	26	182	4	18	15	1	476	17	4	10	6	21	6
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1960	14	29	15	26	0	5	61	15	2	50	1	4	3	45	5	7	7	22	27	33	425	24	6	7
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2297	0	2	166	160	13	4	7	182	1	9	11	150	3	899	96	0	8	6	2	30	16	84	2
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1452	9	4	0	0	13	72	3	12	0	2	3	1	1	3	149	14	252	114	11	10	0	402
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1417	4	5	1	0	95	1	0	1	181	2	7	20	65	68	1	1	1	5	5	2	3
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2963	49	15	36	6	24	2	3	5	111	1	20	4	2	6	83	3	358	325	38	16
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2706	239	1	14	632	0	0	6	380	0	522	13	0	6	9	1	11	32	569	3
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4274	0	2	106	0	0	2	19	0	61	13	1	0	3	0	35	4	2035	1
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1593	0	0	340	22	1	1	11	4	0	5	19	8	14	12	101	1	8
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591	3	1	0	6	13	1	9	65	4	10	19	4	15	17	2	51
