family	coverage
all	0.682932
median	0.661201
mean	0.641797
std	0.145675
GLA	0.0
RING	0.153846153846
HLH	0.193548387097
sh3	0.206896551724
PKD	0.216216216216
pilin	0.225806451613
CIDE-N	0.227272727273
5_3_exonuclease	0.227722772277
Bac_DNA_binding	0.238095238095
mutT	0.245283018868
NusB	0.247191011236
PTB	0.25
RA	0.25
PBD	0.25
chromo	0.263157894737
MMOB	0.265306122449
spidertoxin	0.266666666667
BIR	0.27027027027
CBS	0.272727272727
S1	0.277777777778
Fork_head	0.279069767442
Ribosomal_S15	0.282608695652
DISIN	0.285714285714
LDLa	0.285714285714
GLUCAGON	0.291666666667
MM_CoA_mutase	0.294117647059
Histidine_kinase	0.294871794872
STAS	0.298245614035
igcon	0.30303030303
tRNA-synt_1_edit	0.303921568627
MBD	0.304347826087
pp-binding	0.307692307692
CBD_6	0.310344827586
ets	0.311111111111
LEM	0.3125
GA	0.314285714286
LBP_BPI_CETP	0.317073170732
dsrm	0.31914893617
myb_DNA-binding	0.322580645161
hr	0.324324324324
RhoGEF	0.325
Filamin	0.333333333333
linker_histone	0.333333333333
PBP_GOBP	0.339622641509
PABP	0.339622641509
RNA_pol_K	0.34
Staphylokinase	0.347826086957
SNAP-25	0.35
DUF101	0.352112676056
IF4E	0.353658536585
CBD_2	0.355555555556
phero	0.363636363636
eIF-1a	0.365853658537
SUI1	0.365853658537
PNTB	0.3671875
PCI_1	0.368421052632
Alpha_adaptinC2	0.369565217391
RrnaAD	0.370860927152
RNA_pol_N	0.371428571429
HMA	0.372093023256
KH	0.372549019608
TMV_coat	0.373015873016
Fimbrial	0.377777777778
Transglutamin_C	0.38
P53	0.380952380952
hormone5	0.381818181818
igI	0.381818181818
squash	0.384615384615
TIL	0.384615384615
UPF0033	0.384615384615
ACT	0.388888888889
SAM_PNT	0.391304347826
recombinase	0.392857142857
thiored	0.394736842105
Thioesterase	0.394736842105
Ribonuclease_P	0.4
DUF170	0.4
Glyco_hydro_2_N	0.4
PARATHYROID	0.4
Alpha_adaptin_C	0.402985074627
pp	0.407407407407
TFIIS	0.407407407407
PX	0.409836065574
ccH	0.410256410256
tRNA-synt_1b	0.411290322581
HMG_box	0.411764705882
DEATH	0.411764705882
DnaJ	0.411764705882
Cyclotide	0.411764705882
TPK_B1_binding	0.412698412698
Mu_DNA_bind	0.413043478261
UBX	0.414634146341
Amidase_2	0.418604651163
pot	0.421052631579
igps	0.421052631579
Alpha_adaptinC12	0.421052631579
RNA_pol_A_CTD	0.422222222222
lacI	0.424242424242
WHEP-TRS	0.424242424242
PyrI	0.425
Ribosomal_L18p	0.426229508197
biotin_lipoyl	0.428571428571
egf	0.428571428571
CARD	0.428571428571
integrase	0.428571428571
ATP-synt_DE_N	0.430769230769
HSF_DNA-bind	0.433962264151
FolB	0.434210526316
toxin	0.434782608696
GAF	0.435483870968
DNA_polymeraseX	0.436363636364
GHMP_kinases_C	0.4375
neurotox	0.4375
toxin_2	0.44
sigma54	0.44
GFO_IDH_MocA_C	0.44262295082
Uricase	0.442857142857
VAT-Nc	0.444444444444
plantltp	0.448717948718
ATP-synt	0.449567723343
L15	0.45
Peptidase_S15_C	0.452380952381
Sec7	0.453237410072
seatoxin	0.454545454545
PH	0.45652173913
tRNA-synt_1d_N	0.463768115942
AP_endonuc_2	0.464285714286
SCP	0.464285714286
TonB_dep_Rec	0.465949820789
isoamylase_N	0.468085106383
blmb	0.468468468468
MIP	0.469026548673
Gly_radical	0.475806451613
igC2	0.478260869565
Thr_dehydrat_C	0.478260869565
LIF_OSM	0.478260869565
Huristasin	0.478260869565
FTR	0.48
EF1BD	0.48
Peripla_BP_2	0.481481481481
PAH	0.481481481481
mthina	0.481481481481
PRK	0.484536082474
BRCT	0.487804878049
Cys-protease-3C	0.488636363636
N6_N4_Mtase	0.490445859873
Antifreeze	0.490566037736
pili_assembly	0.490909090909
