#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
0	4873	33	14	98	15	8	16	3	138	27	5	152	28	5	99	15	43	14	5	68	402	950	2	9	1450	9	5	11	387	5	72	67	13	6	21	5	26	9	2084	12
1	0	28419	6748	59	157	81	48	473	32	43	917	23	51	243	60	66	42	252	235	40	53	31	56	37	35	38	15	75	24	22	86	32	10609	28	52	24	57	58	53	140
2	0	0	3006	22	44	32	15	128	13	20	1134	15	8	163	12	18	14	154	116	16	17	11	22	18	13	19	4	25	5	4	22	10	1414	16	24	8	28	21	14	54
3	0	0	0	3298	17	21	40	12	131	468	15	53	56	11	30	49	134	17	29	25	175	1036	4	26	76	6	6	27	38	4	793	203	29	22	19	10	42	7	710	18
4	0	0	0	0	3648	756	27	94	11	25	28	13	79	11	23	56	15	10	39	15	15	10	17	10	13	24	32	74	16	403	23	14	54	73	9	32	11	13	17	9
5	0	0	0	0	0	2038	25	27	8	27	15	26	281	5	34	27	20	11	33	12	29	13	8	10	9	7	18	471	21	245	33	37	52	50	15	9	16	9	12	8
6	0	0	0	0	0	0	1674	16	22	63	10	12	42	9	15	380	86	14	5	342	15	12	180	6	11	14	9	16	9	48	45	15	27	48	14	15	269	66	17	13
7	0	0	0	0	0	0	0	2673	13	13	52	14	16	29	23	39	15	196	39	9	8	5	49	13	6	82	13	12	3	30	7	8	914	16	37	125	17	22	6	44
8	0	0	0	0	0	0	0	0	1512	303	10	106	18	10	34	49	46	16	17	133	53	363	9	38	32	2	2	11	42	7	32	33	15	14	8	1	510	37	110	25
9	0	0	0	0	0	0	0	0	0	2040	24	18	47	14	39	582	33	21	20	36	35	224	14	35	8	14	1	18	21	14	50	42	29	27	23	7	385	23	41	19
10	0	0	0	0	0	0	0	0	0	0	1462	20	10	249	10	15	16	99	354	9	19	10	5	57	2	6	2	28	7	3	16	14	322	9	20	13	10	17	5	26
11	0	0	0	0	0	0	0	0	0	0	0	753	75	18	151	9	41	11	36	14	72	55	3	40	23	3	2	101	45	4	43	132	15	13	16	5	16	13	66	5
12	0	0	0	0	0	0	0	0	0	0	0	0	2123	4	192	39	154	12	25	21	25	25	14	18	27	4	8	203	46	59	45	427	24	125	19	23	24	10	23	4
13	0	0	0	0	0	0	0	0	0	0	0	0	0	825	14	9	8	213	33	22	11	3	9	57	4	7	1	5	11	1	14	9	94	8	54	10	11	80	3	356
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1538	24	22	19	11	32	349	79	10	20	51	4	1	33	184	8	50	30	15	452	25	8	19	20	39	11
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1792	33	39	23	42	11	19	76	24	9	51	4	14	9	55	21	17	28	30	28	44	422	41	22	23
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2185	10	18	185	207	35	13	17	203	4	13	24	170	15	913	118	27	19	10	10	49	25	115	13
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1365	20	13	7	6	23	75	6	24	4	6	7	7	16	9	176	24	237	116	18	27	10	419
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1341	13	11	11	7	102	6	2	1	197	4	15	33	73	112	13	8	7	16	11	9	7
