family	coverage
all	0.607827
median	0.592756
mean	0.570392
std	0.182278
GLA	0.0
SAP	0.0
GAF	0.00934579439252
Lum_binding	0.0117647058824
rrm	0.0238095238095
tgfb	0.03125
KAS	0.0354609929078
pot	0.0363636363636
lipocalin	0.0377358490566
Cys-protease-3C	0.0551724137931
aadh	0.0631970260223
RING	0.0645161290323
fer4	0.0789473684211
uce	0.0865384615385
toxin_2	0.0909090909091
AP_endonuc_2	0.093023255814
cytb	0.0952380952381
dpo1	0.0966921119593
igV	0.1
DEATH	0.102941176471
pilin	0.103896103896
Ald_Xan_dh_2	0.105177993528
blmb	0.105263157895
sh3	0.105263157895
p450	0.110204081633
END	0.117647058824
subt	0.12
HLH	0.142857142857
PTB	0.162162162162
chromo	0.166666666667
YgbB	0.166666666667
PARATHYROID	0.166666666667
DISIN	0.171875
ghf1	0.172043010753
mutT	0.178217821782
CIDE-N	0.179104477612
spidertoxin	0.181818181818
pp-binding	0.1875
PKD	0.188679245283
RA	0.190476190476
VPR	0.192307692308
5_3_exonuclease	0.195402298851
MM_CoA_mutase	0.195488721805
Ribosomal_S15	0.197530864198
PBD	0.2
linker_histone	0.203389830508
NusB	0.205357142857
Fork_head	0.211764705882
S1	0.212765957447
bowman	0.214285714286
tRNA-synt_1_edit	0.216560509554
ets	0.217391304348
LBP_BPI_CETP	0.217741935484
recombinase	0.21875
CBS	0.222222222222
PyrI	0.223529411765
Bac_DNA_binding	0.224137931034
IF4E	0.22972972973
PH	0.230769230769
igcon	0.237288135593
myb_DNA-binding	0.238095238095
Histidine_kinase	0.240384615385
eIF-1a	0.243243243243
CBD_2	0.246376811594
Fimbrial	0.246753246753
MMOB	0.246913580247
RhoGEF	0.248175182482
RNA_pol_N	0.25
STAS	0.252631578947
igC2	0.255813953488
LDLa	0.259259259259
BIR	0.271428571429
RrnaAD	0.272300469484
GA	0.272727272727
SUI1	0.272727272727
MBD	0.272727272727
Glyco_hydro_2_N	0.275
dsrm	0.275362318841
SAM_PNT	0.275362318841
Activin_recp	0.276595744681
HMG_box	0.276923076923
CBD_6	0.27731092437
UPF0033	0.27868852459
DUF170	0.282608695652
fabp	0.283950617284
toxin	0.285714285714
thiored	0.288888888889
TFIIS	0.289473684211
Thr_dehydrat_C	0.294117647059
DAP_epimerase	0.294117647059
PBP_GOBP	0.294871794872
PCI_1	0.297872340426
ACT	0.298507462687
Arthro_defensin	0.3
RNA_pol_K	0.302631578947
Mu_DNA_bind	0.307692307692
squash	0.307692307692
neurotox	0.307692307692
LEM	0.307692307692
igI	0.307692307692
HMA	0.308823529412
PNTB	0.309941520468
hr	0.310344827586
DUF101	0.311111111111
Amidase_2	0.311827956989
seatoxin	0.315789473684
PABP	0.315789473684
KH	0.31746031746
Filamin	0.318681318681
P53	0.32
GLUCAGON	0.32
TMV_coat	0.326666666667
MIP	0.331210191083
Thioesterase	0.335526315789
GHMP_kinases	0.336538461538
PX	0.336633663366
Alpha_adaptinC12	0.33950617284
CopC	0.340659340659
SNAP-25	0.344262295082
GHMP_kinases_N	0.344827586207
Staphylokinase	0.345679012346
hormone5	0.345679012346
VAT-Nc	0.34693877551
Ribonuclease_P	0.348623853211
GHMP_kinases_C	0.348837209302
Alpha_adaptin_C	0.35
Chorismate_mut	0.351351351351
Uricase	0.352941176471
Rotamase	0.352941176471
L15	0.352941176471
Transglutamin_C	0.353846153846
TPK_B1_binding	0.356164383562
HSF_DNA-bind	0.356164383562
CARD	0.358974358974
DnaJ	0.360655737705
WHEP-TRS	0.36170212766
Peripla_BP_2	0.363184079602
TonB_dep_Rec	0.363184079602
mthinb	0.363636363636
Sec7	0.363636363636
igps	0.366071428571
Peptidase_S15_C	0.36641221374
UBX	0.366666666667
Alpha_adaptinC2	0.367088607595
RNA_pol_H	0.367647058824
lacI	0.368421052632
SpoU_methylase_N	0.368421052632
ARID	0.368421052632
SRP19	0.369863013699
Ribosomal_L18p	0.371428571429
GFO_IDH_MocA_C	0.373493975904
pp	0.375
FolB	0.375
RNA_pol_A_CTD	0.375
ccH	0.375
PyrI_NC	0.375939849624
ACPS	0.376623376623
ACBP	0.376623376623
Asp_Glu_race	0.380952380952
biotin_lipoyl	0.381818181818
Gly_radical	0.387640449438
Glyco_hydro_20b	0.387755102041
ATP-synt_DE_N	0.388888888889
LIM	0.392156862745
ANATO	0.393442622951
isoamylase_N	0.393442622951
Peptidase_S15	0.393861892583
pnp	0.394444444444
EPSP_syntase	0.394578313253
Fe_Asc_oxidored	0.39603960396
Glyco_transf_8	0.396103896104
Glyco_hydro_2	0.396551724138
LysR_substrate	0.396907216495
S_100	0.397058823529
CAP_GLY	0.397260273973
Topoisomerase_I_core	0.397590361446
tRNA-synt_1b	0.401041666667
Sua5_yciO_yrdC	0.401315789474
CcmE	0.402173913043
FTR	0.402597402597
actin	0.402777777778
N6_N4_Mtase	0.4039408867
pili_assembly	0.405063291139
ATP-synt	0.405541561713
Peptidase_S9	0.406392694064
PRK	0.407692307692
PHBH	0.409240924092
tRNA-synt_1d_N	0.410256410256
Amino_oxidase_D2	0.411764705882
DNA_ligase_C	0.411764705882
Peptidase_C2_D2	0.412280701754
RNA_dep_RNA_pol	0.413223140496
PAH	0.413333333333
tRNA_bind	0.413793103448
DNA_polymeraseX	0.415384615385
TIL	0.416666666667
alpha-amylase_NC	0.416974169742
UreE	0.417475728155
Mur_ligase_C	0.418181818182
Glyco_transf_28	0.418972332016
FN1	0.41935483871
SCP	0.41935483871
cat3	0.42
DUF153	0.421686746988
pec_lyase	0.421739130435
FAD_binding_4	0.423076923077
OMPdecase	0.425
sigma54	0.426229508197
ISP	0.426666666667
isoamylase_NC	0.427397260274
DEP	0.428571428571
integrase	0.428571428571
Recep_L_domain	0.429824561404
bv	0.429906542056
cNMP	0.43
INTERFERON_A_B_D	0.430656934307
Desulfoferrodox	0.430769230769
thiolase	0.431034482759
DUF50	0.433734939759
SLT	0.434343434343
LIF_OSM	0.434426229508
egf	0.434782608696
tyrosinase	0.434782608696
FHA	0.435294117647
CN_hydrolase	0.436123348018
PAN	0.4375
ghf2	0.437788018433
histone	0.438356164384
Trypan_glycop	0.43893129771
ghf28	0.439688715953
Cytidylyl_trans	0.44
Peptidase_S15_N	0.440677966102
ghf9	0.442136498516
Amino_oxidase	0.445747800587
ribokinase	0.445945945946
TNFR_c6	0.446153846154
SIS	0.44776119403
DHOdehase	0.449541284404
BRCT	0.45
SpoU_methylase	0.451428571429
Inos-1-P_synth	0.451882845188
Ala_racemase_N	0.452054794521
Asp_Glu_race_D	0.452054794521
DegT_DnrJ_EryC1	0.452173913043
EF1BD	0.453488372093
HSP20	0.454545454545
e3	0.454545454545
prenyltrans	0.454954954955
Usp	0.456140350877
rvt	0.45641025641
Sec23_NC	0.45719844358
DNA_ligase	0.458015267176
phero	0.458333333333
TPK	0.45871559633
Antifreeze	0.459016393443
MGS	0.459459459459
Hint	0.46
HMG-CoA_red	0.460674157303
internalin	0.460869565217
Peptidase_M16	0.461741424802
zf-TAZ	0.462686567164
Isochorismatase	0.463087248322
VAT-N	0.464
DNA_pol_B	0.465201465201
Penicil_amidase	0.465478841871
plantltp	0.466666666667
Arg_repressor_C	0.466666666667
Cyclotide	0.466666666667
PGI	0.467455621302
Cucumo_coat	0.467625899281
transketolase	0.46835443038
His_biosynth	0.46875
trans_reg_C	0.469135802469
Transglutamin_N	0.47
UcrQ	0.470588235294
Peptidase_S21	0.472602739726
FAD_binding	0.473170731707
GBP_PSP	0.473684210526
