#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69
0	29077	358	2	0	0	0	0	3	11	3	0	0	0	1	1	26	0	0	0	0	345	0	0	1	0	6	0	603	262	0	0	1	0	0	2	0	0	0	0	670	0	0	0	0	316	1598	0	0	60	0	6	0	0	0	34	0	35	0	0	0	1	0	0	1	0	1	0	2	0	0
1	0	838	5	0	0	0	0	0	1	0	0	0	0	3	12	3	0	2	0	0	6	0	0	0	0	2	0	46	6	0	0	1	0	0	9	0	0	0	0	27	0	0	0	0	38	8	0	0	13	0	1	0	0	0	8	0	97	0	0	1	0	0	0	0	7	0	0	1	0	0
2	0	0	1671	0	0	0	1	0	0	0	8	3	0	0	5	0	101	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	1	22	277	0	0	0	0	0	0	0	0	0	4	0	0	0	4	2	0	21	0	0	4	0	12	1	0	0	0	4	0	2	0	0	0	2	8	0
3	0	0	0	1787	0	0	0	0	0	79	12	9	0	0	0	0	0	1	0	55	0	0	0	89	0	0	0	0	0	0	0	0	0	1	0	37	5	0	0	0	3	0	43	1	0	0	0	2	0	0	0	0	10	0	0	0	0	5	7	0	0	0	2	2	0	0	10	0	8	3
4	0	0	0	0	496	8	29	0	0	0	0	0	1	0	5	0	0	11	1	1	0	24	8	3	15	0	0	0	0	29	0	14	17	4	11	1	0	4	40	1	1	0	0	3	0	1	1	23	0	68	1	1	0	22	0	5	2	0	12	0	11	11	3	1	10	0	7	0	0	0
5	0	0	0	0	0	3062	282	1	0	0	0	0	0	0	1	0	0	1	105	0	0	5	231	0	0	0	0	0	2	21	11	49	144	2	0	0	1	0	0	0	0	0	0	2	0	0	199	14	0	3	1	0	1	6	0	17	0	0	138	178	3	1	79	2	0	0	0	0	0	0
6	0	0	0	0	0	0	2966	0	0	0	0	0	0	0	1	0	0	0	558	0	0	7	12	0	0	0	0	0	0	88	1	48	39	0	1	0	0	5	10	0	0	0	0	0	1	0	376	0	0	4	1	0	0	17	0	6	2	0	39	150	1	2	19	0	2	0	0	0	0	0
7	0	0	0	0	0	0	0	526	0	6	0	4	16	1	1	0	0	0	0	1	4	0	10	2	0	3	23	0	43	0	0	0	0	0	0	0	0	0	0	1	1	16	20	1	0	3	0	5	6	1	2	0	8	0	0	1	1	9	1	0	38	6	0	1	0	28	5	7	18	0
8	0	0	0	0	0	0	0	0	2014	0	0	0	0	0	0	26	0	4	0	0	20	0	0	0	2	84	0	0	3	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	27	0	0	2	0	65	0	0	0	1	0	0	2	0	0	11	2	0	3	0	0	11	0	0	0
9	0	0	0	0	0	0	0	0	0	942	2	7	0	0	0	0	0	0	0	18	0	0	6	4	3	0	1	2	0	0	0	0	0	0	0	0	4	0	0	24	3	4	31	0	0	0	0	7	0	1	0	18	74	0	0	0	0	2	2	0	9	5	10	38	0	0	0	15	0	2
10	0	0	0	0	0	0	0	0	0	0	332	8	0	0	0	0	15	3	0	3	1	0	0	25	1	0	1	1	0	0	33	0	0	2	0	0	1	0	0	0	0	0	16	6	0	0	0	3	8	0	0	11	12	0	2	0	3	10	4	0	0	9	0	4	0	0	0	4	6	5
11	0	0	0	0	0	0	0	0	0	0	0	1573	2	1	0	0	1	0	0	8	0	0	7	6	121	0	7	0	0	0	0	0	20	4	2	6	0	0	0	0	90	4	28	0	0	0	0	4	0	3	0	1	1	21	0	3	0	50	2	0	68	135	1	6	0	25	147	10	1	42
12	0	0	0	0	0	0	0	0	0	0	0	0	348	45	15	0	5	1	0	12	0	0	6	1	4	0	12	0	0	0	0	1	0	2	3	0	4	0	1	0	0	0	5	0	0	0	0	13	0	0	0	2	2	0	2	1	4	3	0	0	1	0	1	1	29	2	6	0	48	0
13	0	0	0	0	0	0	0	0	0	0	0	0	0	1659	13	0	0	0	3	7	0	0	0	0	7	0	50	0	1	3	0	2	16	6	5	0	0	0	4	0	0	0	0	0	9	0	0	2	0	1	0	0	0	25	1	8	0	1	0	1	0	1	0	0	107	181	34	0	4	0
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	0	53	0	0	1	1	0	1	0	0	1	4	3	1	2	1	0	3	11	66	0	0	0	4	0	0	0	0	0	53	0	0	2	0	3	1	0	0	0	1	0	3	0	0	1	0	0	0	0	29	3	0	0	0	0
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	1	26	0	0	0	1	9	0	0	7	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	4	113	0	0	2	0	14	0	0	0	30	0	1	0	0	0	2	0	0	0	1	3	0	0	2	0
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1366	2	0	2	0	0	4	0	0	0	9	0	0	0	7	0	1	13	25	0	0	0	1	0	0	0	3	2	1	0	0	0	16	21	0	28	1	0	2	0	6	0	0	0	2	6	0	1	0	1	0	1	13	0
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	3	0	0	0	2	1	13	0	0	0	2	16	1	0	15	2	10	5	7	7	0	0	0	1	0	0	0	0	7	5	5	18	0	0	5	1	1	6	0	0	0	1	0	0	1	5	0	2	0	2	0
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7124	0	0	120	4	2	0	0	0	0	0	197	0	17	126	6	0	0	1	0	6	0	0	0	0	0	0	0	1025	3	0	0	1	0	0	86	0	41	1	0	22	301	0	0	81	0	14	0	0	0	0	0
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937	0	0	0	20	4	1	9	1	0	0	2	2	0	0	1	33	14	3	0	0	0	0	4	0	0	0	0	13	0	1	5	1	0	0	7	0	0	11	0	0	18	0	0	0	14	9	6	2	13	0
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1299	0	1	0	0	56	0	69	53	1	0	2	0	0	0	1	0	0	0	41	0	0	0	0	25	104	0	0	1	0	64	0	0	0	7	0	6	0	0	0	1	0	0	7	0	2	0	1	0	0
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2860	1	1	162	0	0	0	0	279	0	3	8	0	2	0	0	0	36	0	0	0	0	0	0	0	7	20	0	10	1	1	0	150	0	169	0	0	0	106	2	0	0	7	61	0	7	1	0	0
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725	0	2	2	1	1	4	0	5	2	124	1	0	0	2	0	2	0	0	3	18	86	0	0	0	13	0	29	13	0	44	50	0	11	0	0	212	28	21	139	17	33	0	0	4	2	0	0
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047	0	6	1	36	0	0	28	0	9	6	2	84	26	82	0	3	0	0	3	0	0	0	1	3	0	0	1	0	2	3	3	1	1	0	4	0	0	12	14	11	0	0	14	2	1	0
24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4155	0	3	0	2	3	0	0	12	1	4	0	0	0	11	1	34	0	1	0	0	0	0	53	1	18	1	0	0	222	0	42	0	19	0	7	182	14	0	34	114	4	49	20	0	0
25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629	0	4	0	0	0	0	0	1	1	24	0	9	0	0	0	0	0	0	2	3	0	0	0	2	99	0	0	1	6	0	0	0	0	0	4	2	0	0	1	1	4	0	0	0
26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1025	0	0	0	1	0	0	6	3	0	0	0	0	0	1	3	8	3	0	0	0	1	0	0	0	0	0	0	0	2	0	22	1	0	0	12	0	0	0	96	13	0	28	0
27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719	7	0	0	5	0	0	2	0	3	14	0	81	0	0	0	0	31	13	0	1	0	0	11	0	0	0	26	0	7	0	0	0	0	0	2	1	0	0	0	0	0	0
28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615	0	0	0	0	0	0	0	0	0	1	33	0	0	0	0	34	85	0	6	11	0	4	0	0	0	0	3	9	1	0	0	14	0	0	0	7	8	0	3	0	0
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2205	0	1	23	0	0	0	0	0	65	0	0	0	0	0	0	0	191	5	0	3	0	0	0	25	0	53	0	0	0	124	0	0	0	1	31	0	0	0	0	0
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	2	36	27	0	0	5	12	2	0	0	0	7	7	0	0	0	6	1	0	1	0	5	0	0	7	7	2	71	0	0	23	10	2	0	1	0	4	2	0
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	12	2	0	0	8	57	2	0	0	0	0	0	1	0	5	0	0	3	12	0	0	2	0	2	1	0	2	2	3	0	83	1	1	0	0	0	0	0
32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2895	30	10	0	2	13	31	0	0	0	0	5	0	0	90	4	0	9	0	0	0	114	0	44	1	0	92	200	4	99	30	8	2	1	5	3	0	0
33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916	16	0	1	9	3	0	0	0	10	0	0	0	1	5	0	0	13	0	0	21	0	27	3	6	19	10	0	55	6	0	9	4	33	0	2	0
34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	885	0	0	2	13	0	0	0	0	0	9	1	0	1	0	3	0	0	0	6	0	0	22	0	2	0	1	3	0	2	13	0	0	3	2	0
35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2188	6	17	2	0	1	0	1	0	0	0	0	5	2	6	79	0	0	0	0	0	1	6	0	0	5	5	0	0	1	1	16	0	1	0
36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	49	4	4	0	0	0	0	0	0	0	2	0	1	12	0	9	0	1	0	0	0	2	0	0	0	58	12	0	0	0	0	2	0
37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	642	2	0	0	0	0	0	0	0	0	1	0	1	38	0	0	4	0	0	0	0	0	1	0	3	16	0	1	1	3	0	1	0
38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	0	0	0	0	0	0	0	1	9	0	12	4	0	0	27	0	17	7	0	1	3	14	0	0	18	27	0	1	0	0	0
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686	0	0	0	0	8	87	0	0	5	0	0	2	0	0	6	0	5	0	0	0	0	0	3	8	0	0	0	5	0	0
40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1472	0	4	0	0	0	0	0	0	2	0	1	0	0	0	0	0	35	0	0	26	1	0	3	0	7	6	4	1	141
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1215	12	55	0	0	0	0	0	10	1	3	56	0	0	0	0	8	7	0	6	70	0	0	0	0	1	1	0	189
42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047	6	0	0	0	8	0	0	0	4	68	0	0	0	0	29	21	0	2	48	3	1	0	1	14	0	23	23
43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1269	0	0	0	0	0	35	1	3	16	0	0	0	0	0	140	0	0	86	0	3	1	2	0	0	0	0
44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	793	17	0	1	0	0	3	0	0	0	1	0	6	0	0	0	1	0	0	0	6	3	0	0	0	0
45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1730	0	0	36	0	8	4	0	0	15	0	4	0	0	0	1	0	0	3	0	0	0	0	0	0
46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5859	0	0	0	0	0	0	7	0	13	0	0	0	480	0	0	4	0	3	0	0	0	0	0
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	8	0	0	0	13	0	52	0	9	9	1	5	3	12	22	21	0	10	2	0	0
48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2553	2	1	44	0	0	6	0	327	0	0	0	4	0	0	0	2	1	0	108	0	0
49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1071	1	22	7	2	0	1	0	1	14	0	46	52	1	62	1	1	0	7	0	3
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1481	0	0	6	3	0	3	0	0	0	19	4	0	6	3	0	7	2	0	0
51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	10	0	8	0	0	0	4	0	18	2	0	41	0	0	0	32	6	8
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1776	0	0	0	0	1	8	0	1	66	6	19	0	0	0	1	7	7
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2388	0	60	0	0	26	266	16	56	10	7	42	1	142	2	0	0
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	6	0	0	0	0	0	0	3	0	0	0	0	6	0
55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	864	3	2	21	115	6	6	5	7	19	2	14	1	0	0
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1312	0	0	0	6	0	0	0	29	2	0	33	0	0
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	872	0	0	24	26	0	1	0	10	12	19	1	19
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2182	56	1	125	75	16	0	0	2	5	0	0
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2479	0	6	18	4	2	0	0	0	0	0
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2178	33	0	13	20	26	15	43	0	3
